id,sub_target_type_set_id,target_value_type,target_value,created_at,updated_at
421,292,1,47,2024-07-23 00:24:25,2024-07-23 00:24:25
422,293,1,34,2024-07-23 00:24:25,2024-07-23 00:24:25
423,293,1,25,2024-07-23 00:24:25,2024-07-23 00:24:25
424,294,1,34,2024-07-23 00:24:25,2024-07-23 00:24:25
425,294,2,25,2024-07-23 00:24:25,2024-07-23 00:24:25
426,294,1,79,2024-07-23 00:24:25,2024-07-23 00:24:25
427,295,2,34,2024-07-23 00:24:25,2024-07-23 00:24:25
428,295,1,33,2024-07-23 00:24:25,2024-07-23 00:24:25
429,295,1,25,2024-07-23 00:24:25,2024-07-23 00:24:25
430,296,2,34,2024-07-23 00:24:25,2024-07-23 00:24:25
431,296,1,33,2024-07-23 00:24:25,2024-07-23 00:24:25
432,296,2,25,2024-07-23 00:24:25,2024-07-23 00:24:25
433,296,1,79,2024-07-23 00:24:25,2024-07-23 00:24:25
434,297,2,34,2024-07-23 00:24:25,2024-07-23 00:24:25
435,297,2,33,2024-07-23 00:24:25,2024-07-23 00:24:25
436,297,1,47,2024-07-23 00:24:25,2024-07-23 00:24:25
437,297,1,25,2024-07-23 00:24:25,2024-07-23 00:24:25
438,298,2,34,2024-07-23 00:24:25,2024-07-23 00:24:25
439,298,2,33,2024-07-23 00:24:25,2024-07-23 00:24:25
440,298,1,47,2024-07-23 00:24:25,2024-07-23 00:24:25
441,298,2,25,2024-07-23 00:24:25,2024-07-23 00:24:25
442,298,1,79,2024-07-23 00:24:25,2024-07-23 00:24:25
443,299,1,21,2024-07-23 00:24:25,2024-07-23 00:24:25
444,299,2,29,2024-07-23 00:24:25,2024-07-23 00:24:25
445,300,1,52,2024-07-23 00:24:25,2024-07-23 00:24:25
446,300,2,21,2024-07-23 00:24:25,2024-07-23 00:24:25
447,300,2,29,2024-07-23 00:24:25,2024-07-23 00:24:25
448,301,1,29,2024-07-23 00:24:25,2024-07-23 00:24:25
449,301,1,80,2024-07-23 00:24:25,2024-07-23 00:24:25
450,302,1,29,2024-07-23 00:24:25,2024-07-23 00:24:25
451,302,1,37,2024-07-23 00:24:25,2024-07-23 00:24:25
452,302,2,80,2024-07-23 00:24:25,2024-07-23 00:24:25
453,303,1,21,2024-07-23 00:24:25,2024-07-23 00:24:25
454,303,1,80,2024-07-23 00:24:25,2024-07-23 00:24:25
455,303,2,29,2024-07-23 00:24:25,2024-07-23 00:24:25
456,304,1,21,2024-07-23 00:24:25,2024-07-23 00:24:25
457,304,1,37,2024-07-23 00:24:25,2024-07-23 00:24:25
458,304,2,29,2024-07-23 00:24:25,2024-07-23 00:24:25
459,304,2,80,2024-07-23 00:24:25,2024-07-23 00:24:25
460,305,1,52,2024-07-23 00:24:25,2024-07-23 00:24:25
461,305,1,80,2024-07-23 00:24:25,2024-07-23 00:24:25
462,305,2,29,2024-07-23 00:24:25,2024-07-23 00:24:25
463,305,2,21,2024-07-23 00:24:25,2024-07-23 00:24:25
464,306,1,52,2024-07-23 00:24:25,2024-07-23 00:24:25
465,306,1,37,2024-07-23 00:24:25,2024-07-23 00:24:25
466,306,2,29,2024-07-23 00:24:25,2024-07-23 00:24:25
467,306,2,21,2024-07-23 00:24:25,2024-07-23 00:24:25
468,306,2,80,2024-07-23 00:24:25,2024-07-23 00:24:25
469,307,1,32,2024-07-23 00:24:25,2024-07-23 00:24:25
470,307,2,29,2024-07-23 00:24:25,2024-07-23 00:24:25
471,308,1,29,2024-07-23 00:24:25,2024-07-23 00:24:25
472,308,1,80,2024-07-23 00:24:25,2024-07-23 00:24:25
473,309,1,29,2024-07-23 00:24:25,2024-07-23 00:24:25
474,309,1,37,2024-07-23 00:24:25,2024-07-23 00:24:25
475,309,2,80,2024-07-23 00:24:25,2024-07-23 00:24:25
476,310,1,32,2024-07-23 00:24:25,2024-07-23 00:24:25
477,310,1,80,2024-07-23 00:24:25,2024-07-23 00:24:25
478,310,2,29,2024-07-23 00:24:25,2024-07-23 00:24:25
479,311,1,32,2024-07-23 00:24:25,2024-07-23 00:24:25
480,311,1,37,2024-07-23 00:24:25,2024-07-23 00:24:25
481,311,2,29,2024-07-23 00:24:25,2024-07-23 00:24:25
482,311,2,80,2024-07-23 00:24:25,2024-07-23 00:24:25
483,312,2,30,2024-07-23 00:24:25,2024-07-23 00:24:25
484,312,1,71,2024-07-23 00:24:25,2024-07-23 00:24:25
485,313,1,30,2024-07-23 00:24:25,2024-07-23 00:24:25
486,313,1,17,2024-07-23 00:24:25,2024-07-23 00:24:25
487,314,2,30,2024-07-23 00:24:25,2024-07-23 00:24:25
488,314,1,71,2024-07-23 00:24:25,2024-07-23 00:24:25
489,314,1,17,2024-07-23 00:24:25,2024-07-23 00:24:25
490,315,2,61,2024-07-23 00:24:25,2024-07-23 00:24:25
491,315,1,20,2024-07-23 00:24:25,2024-07-23 00:24:25
492,316,1,61,2024-07-23 00:24:25,2024-07-23 00:24:25
493,316,1,42,2024-07-23 00:24:25,2024-07-23 00:24:25
494,317,2,61,2024-07-23 00:24:25,2024-07-23 00:24:25
495,317,1,20,2024-07-23 00:24:25,2024-07-23 00:24:25
496,317,1,42,2024-07-23 00:24:25,2024-07-23 00:24:25
497,318,2,61,2024-07-23 00:24:25,2024-07-23 00:24:25
498,318,1,60,2024-07-23 00:24:25,2024-07-23 00:24:25
499,319,2,61,2024-07-23 00:24:25,2024-07-23 00:24:25
500,319,1,60,2024-07-23 00:24:25,2024-07-23 00:24:25
501,319,1,42,2024-07-23 00:24:25,2024-07-23 00:24:25
502,320,2,42,2024-07-23 00:24:25,2024-07-23 00:24:25
503,320,1,26,2024-07-23 00:24:25,2024-07-23 00:24:25
504,321,2,42,2024-07-23 00:24:25,2024-07-23 00:24:25
505,321,1,26,2024-07-23 00:24:25,2024-07-23 00:24:25
506,321,1,61,2024-07-23 00:24:25,2024-07-23 00:24:25
507,322,1,89,2024-07-23 00:24:25,2024-07-23 00:24:25
508,323,2,89,2024-07-23 00:24:25,2024-07-23 00:24:25
509,324,2,89,2024-07-23 00:24:25,2024-07-23 00:24:25
510,324,1,86,2024-07-23 00:24:25,2024-07-23 00:24:25
511,325,1,89,2024-07-23 00:24:25,2024-07-23 00:24:25
512,325,1,51,2024-07-23 00:24:25,2024-07-23 00:24:25
513,326,1,89,2024-07-23 00:24:25,2024-07-23 00:24:25
514,326,1,65,2024-07-23 00:24:25,2024-07-23 00:24:25
515,327,2,89,2024-07-23 00:24:25,2024-07-23 00:24:25
516,327,1,86,2024-07-23 00:24:25,2024-07-23 00:24:25
517,327,1,51,2024-07-23 00:24:25,2024-07-23 00:24:25
518,328,2,89,2024-07-23 00:24:25,2024-07-23 00:24:25
519,328,1,86,2024-07-23 00:24:25,2024-07-23 00:24:25
520,328,1,65,2024-07-23 00:24:25,2024-07-23 00:24:25
521,329,1,88,2024-07-23 00:24:25,2024-07-23 00:24:25
522,330,1,5,2024-07-23 00:24:25,2024-07-23 00:24:25
523,330,2,88,2024-07-23 00:24:25,2024-07-23 00:24:25
524,331,1,88,2024-07-23 00:24:25,2024-07-23 00:24:25
525,331,1,87,2024-07-23 00:24:25,2024-07-23 00:24:25
526,332,1,5,2024-07-23 00:24:25,2024-07-23 00:24:25
527,332,1,87,2024-07-23 00:24:25,2024-07-23 00:24:25
528,332,2,88,2024-07-23 00:24:25,2024-07-23 00:24:25
529,333,1,58,2024-07-23 00:24:25,2024-07-23 00:24:25
530,333,2,88,2024-07-23 00:24:25,2024-07-23 00:24:25
531,334,1,88,2024-07-23 00:24:25,2024-07-23 00:24:25
532,334,1,40,2024-07-23 00:24:25,2024-07-23 00:24:25
533,335,1,58,2024-07-23 00:24:25,2024-07-23 00:24:25
534,335,1,40,2024-07-23 00:24:25,2024-07-23 00:24:25
535,335,2,88,2024-07-23 00:24:25,2024-07-23 00:24:25
536,326,2,51,2024-07-23 00:24:25,2024-07-23 00:24:25
537,328,2,51,2024-07-23 00:24:25,2024-07-23 00:24:25
538,336,1,88,2024-07-23 00:24:25,2024-07-23 00:24:25
539,336,1,40,2024-07-23 00:24:25,2024-07-23 00:24:25
540,336,2,87,2024-07-23 00:24:25,2024-07-23 00:24:25
541,337,1,88,2024-07-23 00:24:25,2024-07-23 00:24:25
542,337,1,29,2024-07-23 00:24:25,2024-07-23 00:24:25
543,337,2,87,2024-07-23 00:24:25,2024-07-23 00:24:25
544,338,1,5,2024-07-23 00:24:25,2024-07-23 00:24:25
545,338,1,29,2024-07-23 00:24:25,2024-07-23 00:24:25
546,338,2,88,2024-07-23 00:24:25,2024-07-23 00:24:25
547,338,2,87,2024-07-23 00:24:25,2024-07-23 00:24:25
548,339,1,88,2024-07-23 00:24:25,2024-07-23 00:24:25
549,339,1,29,2024-07-23 00:24:25,2024-07-23 00:24:25
550,339,2,40,2024-07-23 00:24:25,2024-07-23 00:24:25
551,340,1,58,2024-07-23 00:24:25,2024-07-23 00:24:25
552,340,1,29,2024-07-23 00:24:25,2024-07-23 00:24:25
553,340,2,88,2024-07-23 00:24:25,2024-07-23 00:24:25
554,340,2,40,2024-07-23 00:24:25,2024-07-23 00:24:25
555,341,1,77,2024-07-23 00:24:25,2024-07-23 00:24:25
556,342,1,90,2024-07-23 00:24:25,2024-07-23 00:24:25
557,343,2,90,2024-07-23 00:24:25,2024-07-23 00:24:25
558,343,1,46,2024-07-23 00:24:25,2024-07-23 00:24:25
559,344,1,90,2024-07-23 00:24:25,2024-07-23 00:24:25
560,344,1,63,2024-07-23 00:24:25,2024-07-23 00:24:25
561,345,1,90,2024-07-23 00:24:25,2024-07-23 00:24:25
562,345,2,63,2024-07-23 00:24:25,2024-07-23 00:24:25
563,345,1,9,2024-07-23 00:24:25,2024-07-23 00:24:25
564,346,2,90,2024-07-23 00:24:25,2024-07-23 00:24:25
565,346,1,46,2024-07-23 00:24:25,2024-07-23 00:24:25
566,346,1,63,2024-07-23 00:24:25,2024-07-23 00:24:25
567,347,2,90,2024-07-23 00:24:25,2024-07-23 00:24:25
568,347,1,46,2024-07-23 00:24:25,2024-07-23 00:24:25
569,347,2,63,2024-07-23 00:24:25,2024-07-23 00:24:25
570,347,1,9,2024-07-23 00:24:25,2024-07-23 00:24:25
571,348,2,90,2024-07-23 00:24:25,2024-07-23 00:24:25
572,348,1,83,2024-07-23 00:24:25,2024-07-23 00:24:25
573,349,1,90,2024-07-23 00:24:25,2024-07-23 00:24:25
574,349,1,46,2024-07-23 00:24:25,2024-07-23 00:24:25
575,350,1,90,2024-07-23 00:24:25,2024-07-23 00:24:25
576,350,2,46,2024-07-23 00:24:25,2024-07-23 00:24:25
577,350,1,2,2024-07-23 00:24:25,2024-07-23 00:24:25
578,351,2,90,2024-07-23 00:24:25,2024-07-23 00:24:25
579,351,1,83,2024-07-23 00:24:25,2024-07-23 00:24:25
580,351,1,46,2024-07-23 00:24:25,2024-07-23 00:24:25
581,352,2,90,2024-07-23 00:24:25,2024-07-23 00:24:25
582,352,1,83,2024-07-23 00:24:25,2024-07-23 00:24:25
583,352,2,46,2024-07-23 00:24:25,2024-07-23 00:24:25
584,352,1,2,2024-07-23 00:24:25,2024-07-23 00:24:25
585,353,1,17,2024-07-23 00:24:25,2024-07-23 00:24:25
586,353,1,90,2024-07-23 00:24:25,2024-07-23 00:24:25
587,354,1,17,2024-07-23 00:24:25,2024-07-23 00:24:25
588,354,2,90,2024-07-23 00:24:25,2024-07-23 00:24:25
589,354,1,47,2024-07-23 00:24:25,2024-07-23 00:24:25
590,355,2,17,2024-07-23 00:24:25,2024-07-23 00:24:25
591,355,1,5,2024-07-23 00:24:25,2024-07-23 00:24:25
592,355,1,90,2024-07-23 00:24:25,2024-07-23 00:24:25
593,356,2,17,2024-07-23 00:24:25,2024-07-23 00:24:25
594,356,1,5,2024-07-23 00:24:25,2024-07-23 00:24:25
595,356,2,90,2024-07-23 00:24:25,2024-07-23 00:24:25
596,356,1,47,2024-07-23 00:24:25,2024-07-23 00:24:25
597,357,2,28,2024-07-23 00:24:25,2024-07-23 00:24:25
598,357,1,43,2024-07-23 00:24:25,2024-07-23 00:24:25
599,358,1,28,2024-07-23 00:24:25,2024-07-23 00:24:25
600,358,1,21,2024-07-23 00:24:25,2024-07-23 00:24:25
601,359,2,28,2024-07-23 00:24:25,2024-07-23 00:24:25
602,359,1,43,2024-07-23 00:24:25,2024-07-23 00:24:25
603,359,1,21,2024-07-23 00:24:25,2024-07-23 00:24:25
605,361,2,9,2024-07-23 00:24:25,2024-07-23 00:24:25
606,361,1,74,2024-07-23 00:24:25,2024-07-23 00:24:25
607,362,1,27,2024-07-23 00:24:25,2024-07-23 00:24:25
608,363,2,27,2024-07-23 00:24:25,2024-07-23 00:24:25
609,363,1,23,2024-07-23 00:24:25,2024-07-23 00:24:25
610,364,1,27,2024-07-23 00:24:25,2024-07-23 00:24:25
611,364,1,6,2024-07-23 00:24:25,2024-07-23 00:24:25
612,365,1,27,2024-07-23 00:24:25,2024-07-23 00:24:25
613,365,2,6,2024-07-23 00:24:25,2024-07-23 00:24:25
614,365,1,20,2024-07-23 00:24:25,2024-07-23 00:24:25
615,366,2,27,2024-07-23 00:24:25,2024-07-23 00:24:25
616,366,1,23,2024-07-23 00:24:25,2024-07-23 00:24:25
617,366,1,6,2024-07-23 00:24:25,2024-07-23 00:24:25
618,366,2,20,2024-07-23 00:24:25,2024-07-23 00:24:25
619,367,1,23,2024-07-23 00:24:25,2024-07-23 00:24:25
620,367,2,27,2024-07-23 00:24:25,2024-07-23 00:24:25
621,367,1,20,2024-07-23 00:24:25,2024-07-23 00:24:25
622,368,1,27,2024-07-23 00:24:25,2024-07-23 00:24:25
623,369,2,27,2024-07-23 00:24:25,2024-07-23 00:24:25
624,369,1,23,2024-07-23 00:24:25,2024-07-23 00:24:25
625,370,1,27,2024-07-23 00:24:25,2024-07-23 00:24:25
626,370,1,6,2024-07-23 00:24:25,2024-07-23 00:24:25
627,371,1,27,2024-07-23 00:24:25,2024-07-23 00:24:25
628,371,2,6,2024-07-23 00:24:25,2024-07-23 00:24:25
629,371,1,20,2024-07-23 00:24:25,2024-07-23 00:24:25
630,372,2,27,2024-07-23 00:24:25,2024-07-23 00:24:25
631,372,1,23,2024-07-23 00:24:25,2024-07-23 00:24:25
632,372,1,6,2024-07-23 00:24:25,2024-07-23 00:24:25
633,372,2,20,2024-07-23 00:24:25,2024-07-23 00:24:25
634,373,1,23,2024-07-23 00:24:25,2024-07-23 00:24:25
635,373,2,27,2024-07-23 00:24:25,2024-07-23 00:24:25
636,373,1,20,2024-07-23 00:24:25,2024-07-23 00:24:25
637,374,1,23,2024-07-23 00:24:25,2024-07-23 00:24:25
638,374,1,6,2024-07-23 00:24:25,2024-07-23 00:24:25
639,375,2,68,2024-07-23 00:24:25,2024-07-23 00:24:25
640,375,1,41,2024-07-23 00:24:25,2024-07-23 00:24:25
641,376,2,68,2024-07-23 00:24:25,2024-07-23 00:24:25
642,376,2,41,2024-07-23 00:24:25,2024-07-23 00:24:25
643,376,1,13,2024-07-23 00:24:25,2024-07-23 00:24:25
644,377,1,68,2024-07-23 00:24:25,2024-07-23 00:24:25
645,377,1,83,2024-07-23 00:24:25,2024-07-23 00:24:25
646,378,1,68,2024-07-23 00:24:25,2024-07-23 00:24:25
647,378,2,83,2024-07-23 00:24:25,2024-07-23 00:24:25
648,378,1,3,2024-07-23 00:24:25,2024-07-23 00:24:25
649,379,2,68,2024-07-23 00:24:25,2024-07-23 00:24:25
650,379,1,41,2024-07-23 00:24:25,2024-07-23 00:24:25
651,379,1,83,2024-07-23 00:24:25,2024-07-23 00:24:25
652,380,2,68,2024-07-23 00:24:25,2024-07-23 00:24:25
653,380,1,41,2024-07-23 00:24:25,2024-07-23 00:24:25
654,380,2,83,2024-07-23 00:24:25,2024-07-23 00:24:25
655,380,1,3,2024-07-23 00:24:25,2024-07-23 00:24:25
656,381,2,68,2024-07-23 00:24:25,2024-07-23 00:24:25
657,381,2,41,2024-07-23 00:24:25,2024-07-23 00:24:25
658,381,1,13,2024-07-23 00:24:25,2024-07-23 00:24:25
659,381,1,83,2024-07-23 00:24:25,2024-07-23 00:24:25
660,382,2,68,2024-07-23 00:24:25,2024-07-23 00:24:25
661,382,2,41,2024-07-23 00:24:25,2024-07-23 00:24:25
662,382,1,13,2024-07-23 00:24:25,2024-07-23 00:24:25
663,382,2,83,2024-07-23 00:24:25,2024-07-23 00:24:25
664,382,1,3,2024-07-23 00:24:25,2024-07-23 00:24:25
665,383,2,37,2024-07-23 00:24:25,2024-07-23 00:24:25
666,383,1,3,2024-07-23 00:24:25,2024-07-23 00:24:25
667,384,2,39,2024-07-23 00:24:25,2024-07-23 00:24:25
668,384,1,3,2024-07-23 00:24:25,2024-07-23 00:24:25
669,385,2,89,2024-07-23 00:24:25,2024-07-23 00:24:25
670,385,1,67,2024-07-23 00:24:25,2024-07-23 00:24:25
671,386,1,89,2024-07-23 00:24:25,2024-07-23 00:24:25
672,386,1,83,2024-07-23 00:24:25,2024-07-23 00:24:25
673,387,1,89,2024-07-23 00:24:25,2024-07-23 00:24:25
674,387,2,83,2024-07-23 00:24:25,2024-07-23 00:24:25
675,387,1,3,2024-07-23 00:24:25,2024-07-23 00:24:25
676,388,2,89,2024-07-23 00:24:25,2024-07-23 00:24:25
677,388,1,67,2024-07-23 00:24:25,2024-07-23 00:24:25
678,388,1,83,2024-07-23 00:24:25,2024-07-23 00:24:25
679,389,2,89,2024-07-23 00:24:25,2024-07-23 00:24:25
680,389,1,67,2024-07-23 00:24:25,2024-07-23 00:24:25
681,389,2,83,2024-07-23 00:24:25,2024-07-23 00:24:25
682,389,1,3,2024-07-23 00:24:25,2024-07-23 00:24:25
683,390,2,25,2024-07-23 00:24:25,2024-07-23 00:24:25
684,390,1,34,2024-07-23 00:24:25,2024-07-23 00:24:25
685,391,1,17,2024-07-23 00:24:25,2024-07-23 00:24:25
686,391,2,62,2024-07-23 00:24:25,2024-07-23 00:24:25
687,392,1,17,2024-07-23 00:24:25,2024-07-23 00:24:25
688,392,1,69,2024-07-23 00:24:25,2024-07-23 00:24:25
689,393,1,17,2024-07-23 00:24:25,2024-07-23 00:24:25
690,393,2,69,2024-07-23 00:24:25,2024-07-23 00:24:25
691,393,1,11,2024-07-23 00:24:25,2024-07-23 00:24:25
692,394,2,17,2024-07-23 00:24:25,2024-07-23 00:24:25
693,394,1,62,2024-07-23 00:24:25,2024-07-23 00:24:25
694,394,1,69,2024-07-23 00:24:25,2024-07-23 00:24:25
695,395,2,17,2024-07-23 00:24:25,2024-07-23 00:24:25
696,395,1,62,2024-07-23 00:24:25,2024-07-23 00:24:25
697,395,2,69,2024-07-23 00:24:25,2024-07-23 00:24:25
698,395,1,11,2024-07-23 00:24:25,2024-07-23 00:24:25
699,396,1,69,2024-07-23 00:24:25,2024-07-23 00:24:25
700,396,1,62,2024-07-23 00:24:25,2024-07-23 00:24:25
701,397,1,17,2024-07-23 00:24:25,2024-07-23 00:24:25
702,397,2,51,2024-07-23 00:24:25,2024-07-23 00:24:25
703,398,2,29,2024-07-23 00:24:25,2024-07-23 00:24:25
704,398,1,46,2024-07-23 00:24:25,2024-07-23 00:24:25
705,399,1,47,2024-07-23 00:24:25,2024-07-23 00:24:25
707,400,1,8,2024-07-23 00:24:25,2024-07-23 00:24:25
708,400,2,47,2024-07-23 00:24:25,2024-07-23 00:24:25
709,401,2,48,2024-07-23 00:24:25,2024-07-23 00:24:25
710,401,1,50,2024-07-23 00:24:25,2024-07-23 00:24:25
711,402,2,72,2024-07-23 00:24:25,2024-07-23 00:24:25
712,402,1,20,2024-07-23 00:24:25,2024-07-23 00:24:25
713,403,1,72,2024-07-23 00:24:25,2024-07-23 00:24:25
714,403,1,17,2024-07-23 00:24:26,2024-07-23 00:24:26
715,404,1,72,2024-07-23 00:24:26,2024-07-23 00:24:26
716,404,2,17,2024-07-23 00:24:26,2024-07-23 00:24:26
717,404,1,5,2024-07-23 00:24:26,2024-07-23 00:24:26
718,405,2,72,2024-07-23 00:24:26,2024-07-23 00:24:26
719,405,1,20,2024-07-23 00:24:26,2024-07-23 00:24:26
720,405,1,17,2024-07-23 00:24:26,2024-07-23 00:24:26
721,406,2,72,2024-07-23 00:24:26,2024-07-23 00:24:26
722,406,1,20,2024-07-23 00:24:26,2024-07-23 00:24:26
723,406,2,17,2024-07-23 00:24:26,2024-07-23 00:24:26
724,406,1,5,2024-07-23 00:24:26,2024-07-23 00:24:26
725,407,1,83,2024-07-23 00:24:26,2024-07-23 00:24:26
726,408,1,19,2024-07-23 00:24:26,2024-07-23 00:24:26
727,408,2,83,2024-07-23 00:24:26,2024-07-23 00:24:26
728,409,1,84,2024-07-23 00:24:26,2024-07-23 00:24:26
729,409,2,83,2024-07-23 00:24:26,2024-07-23 00:24:26
730,409,2,19,2024-07-23 00:24:26,2024-07-23 00:24:26
731,410,1,83,2024-07-23 00:24:26,2024-07-23 00:24:26
732,410,1,8,2024-07-23 00:24:26,2024-07-23 00:24:26
733,411,1,83,2024-07-23 00:24:26,2024-07-23 00:24:26
734,411,1,26,2024-07-23 00:24:26,2024-07-23 00:24:26
735,411,2,8,2024-07-23 00:24:26,2024-07-23 00:24:26
736,412,1,19,2024-07-23 00:24:26,2024-07-23 00:24:26
737,412,1,8,2024-07-23 00:24:26,2024-07-23 00:24:26
738,412,2,83,2024-07-23 00:24:26,2024-07-23 00:24:26
739,413,1,19,2024-07-23 00:24:26,2024-07-23 00:24:26
740,413,1,26,2024-07-23 00:24:26,2024-07-23 00:24:26
741,413,2,83,2024-07-23 00:24:26,2024-07-23 00:24:26
742,413,2,8,2024-07-23 00:24:26,2024-07-23 00:24:26
743,414,1,84,2024-07-23 00:24:26,2024-07-23 00:24:26
744,414,1,8,2024-07-23 00:24:26,2024-07-23 00:24:26
745,414,2,83,2024-07-23 00:24:26,2024-07-23 00:24:26
746,414,2,19,2024-07-23 00:24:26,2024-07-23 00:24:26
747,415,1,84,2024-07-23 00:24:26,2024-07-23 00:24:26
748,415,1,26,2024-07-23 00:24:26,2024-07-23 00:24:26
749,415,2,83,2024-07-23 00:24:26,2024-07-23 00:24:26
750,415,2,19,2024-07-23 00:24:26,2024-07-23 00:24:26
751,415,2,8,2024-07-23 00:24:26,2024-07-23 00:24:26
752,416,2,83,2024-07-23 00:24:26,2024-07-23 00:24:26
753,416,2,19,2024-07-23 00:24:26,2024-07-23 00:24:26
754,416,2,84,2024-07-23 00:24:26,2024-07-23 00:24:26
755,417,1,8,2024-07-23 00:24:26,2024-07-23 00:24:26
756,418,1,82,2024-07-23 00:24:26,2024-07-23 00:24:26
757,418,2,8,2024-07-23 00:24:26,2024-07-23 00:24:26
758,419,1,85,2024-07-23 00:24:26,2024-07-23 00:24:26
759,419,2,8,2024-07-23 00:24:26,2024-07-23 00:24:26
760,419,2,82,2024-07-23 00:24:26,2024-07-23 00:24:26
761,420,1,8,2024-07-23 00:24:26,2024-07-23 00:24:26
762,420,1,26,2024-07-23 00:24:26,2024-07-23 00:24:26
763,421,1,8,2024-07-23 00:24:26,2024-07-23 00:24:26
764,421,1,46,2024-07-23 00:24:26,2024-07-23 00:24:26
765,421,2,26,2024-07-23 00:24:26,2024-07-23 00:24:26
766,422,1,82,2024-07-23 00:24:26,2024-07-23 00:24:26
767,422,1,26,2024-07-23 00:24:26,2024-07-23 00:24:26
768,422,2,8,2024-07-23 00:24:26,2024-07-23 00:24:26
769,423,1,82,2024-07-23 00:24:26,2024-07-23 00:24:26
770,423,1,46,2024-07-23 00:24:26,2024-07-23 00:24:26
771,423,2,8,2024-07-23 00:24:26,2024-07-23 00:24:26
772,423,2,26,2024-07-23 00:24:26,2024-07-23 00:24:26
773,424,1,85,2024-07-23 00:24:26,2024-07-23 00:24:26
774,424,1,26,2024-07-23 00:24:26,2024-07-23 00:24:26
775,424,2,8,2024-07-23 00:24:26,2024-07-23 00:24:26
776,424,2,82,2024-07-23 00:24:26,2024-07-23 00:24:26
777,425,1,85,2024-07-23 00:24:26,2024-07-23 00:24:26
778,425,1,46,2024-07-23 00:24:26,2024-07-23 00:24:26
779,425,2,8,2024-07-23 00:24:26,2024-07-23 00:24:26
780,425,2,82,2024-07-23 00:24:26,2024-07-23 00:24:26
781,425,2,26,2024-07-23 00:24:26,2024-07-23 00:24:26
782,426,2,8,2024-07-23 00:24:26,2024-07-23 00:24:26
783,426,2,82,2024-07-23 00:24:26,2024-07-23 00:24:26
784,426,2,85,2024-07-23 00:24:26,2024-07-23 00:24:26
785,427,1,63,2024-07-23 00:24:26,2024-07-23 00:24:26
786,428,1,19,2024-07-23 00:24:26,2024-07-23 00:24:26
787,428,2,63,2024-07-23 00:24:26,2024-07-23 00:24:26
788,429,1,10,2024-07-23 00:24:26,2024-07-23 00:24:26
789,430,1,19,2024-07-23 00:24:26,2024-07-23 00:24:26
790,430,2,10,2024-07-23 00:24:26,2024-07-23 00:24:26
791,431,2,76,2024-07-23 00:24:26,2024-07-23 00:24:26
792,431,1,38,2024-07-23 00:24:26,2024-07-23 00:24:26
793,432,1,76,2024-07-23 00:24:26,2024-07-23 00:24:26
794,432,1,54,2024-07-23 00:24:26,2024-07-23 00:24:26
795,433,1,76,2024-07-23 00:24:26,2024-07-23 00:24:26
796,433,2,54,2024-07-23 00:24:26,2024-07-23 00:24:26
797,433,1,89,2024-07-23 00:24:26,2024-07-23 00:24:26
798,434,2,76,2024-07-23 00:24:26,2024-07-23 00:24:26
799,434,1,38,2024-07-23 00:24:26,2024-07-23 00:24:26
800,434,1,54,2024-07-23 00:24:26,2024-07-23 00:24:26
801,435,2,76,2024-07-23 00:24:26,2024-07-23 00:24:26
802,435,1,38,2024-07-23 00:24:26,2024-07-23 00:24:26
803,435,2,54,2024-07-23 00:24:26,2024-07-23 00:24:26
804,435,1,89,2024-07-23 00:24:26,2024-07-23 00:24:26
805,436,2,74,2024-07-23 00:24:26,2024-07-23 00:24:26
806,436,1,76,2024-07-23 00:24:26,2024-07-23 00:24:26
807,437,1,51,2024-07-23 00:24:26,2024-07-23 00:24:26
808,437,2,21,2024-07-23 00:24:26,2024-07-23 00:24:26
809,438,2,89,2024-07-23 00:24:26,2024-07-23 00:24:26
810,438,1,68,2024-07-23 00:24:26,2024-07-23 00:24:26
811,439,4,28,2024-07-23 00:24:26,2024-07-23 00:24:26
812,440,4,29,2024-07-23 00:24:26,2024-07-23 00:24:26
813,440,5,28,2024-07-23 00:24:26,2024-07-23 00:24:26
814,441,1,31,2024-07-23 00:24:26,2024-07-23 00:24:26
815,441,2,87,2024-07-23 00:24:26,2024-07-23 00:24:26
816,442,4,12,2024-07-23 00:24:26,2024-07-23 00:24:26
817,443,4,26,2024-07-23 00:24:26,2024-07-23 00:24:26
818,443,5,12,2024-07-23 00:24:26,2024-07-23 00:24:26
819,444,1,91,2024-07-23 00:24:26,2024-07-23 00:24:26
820,445,2,91,2024-07-23 00:24:26,2024-07-23 00:24:26
821,445,1,35,2024-07-23 00:24:26,2024-07-23 00:24:26
822,446,1,91,2024-07-23 00:24:26,2024-07-23 00:24:26
823,446,1,22,2024-07-23 00:24:26,2024-07-23 00:24:26
824,447,1,91,2024-07-23 00:24:26,2024-07-23 00:24:26
825,447,1,28,2024-07-23 00:24:26,2024-07-23 00:24:26
826,447,2,22,2024-07-23 00:24:26,2024-07-23 00:24:26
827,448,1,35,2024-07-23 00:24:26,2024-07-23 00:24:26
828,448,1,22,2024-07-23 00:24:26,2024-07-23 00:24:26
829,448,2,91,2024-07-23 00:24:26,2024-07-23 00:24:26
830,463,1,35,2024-07-23 00:24:26,2024-07-23 00:24:26
831,463,1,28,2024-07-23 00:24:26,2024-07-23 00:24:26
832,463,2,22,2024-07-23 00:24:26,2024-07-23 00:24:26
