id,mission_id,item_id,item_type,quantity,card_exp_init,announcement_priority,announcement_label
15873,11945,8,AwakeningItem,20,0,,
15874,11945,9,AwakeningItem,10,0,,
15875,11945,10,AwakeningItem,10,0,,
15876,11945,11,AwakeningItem,10,0,,
15877,11945,12,AwakeningItem,10,0,,
15878,11945,13,AwakeningItem,10,0,,
15879,11946,14,AwakeningItem,3,0,,
15880,11946,15,AwakeningItem,3,0,,
15881,11946,16,AwakeningItem,3,0,,
15882,11946,17,AwakeningItem,3,0,,
15883,11946,18,AwakeningItem,3,0,,
15884,11946,19,AwakeningItem,1,0,,
15885,11946,20,AwakeningItem,1,0,,
15886,11947,1,PotentialItem,150,0,,
15887,11947,2,PotentialItem,150,0,,
15888,11947,3,PotentialItem,150,0,,
15889,11947,4,PotentialItem,150,0,,
15890,11947,5,PotentialItem,150,0,,
15891,11947,6,PotentialItem,80,0,,
15892,11947,7,PotentialItem,80,0,,
15893,11947,8,PotentialItem,80,0,,
15894,11947,9,PotentialItem,80,0,,
15895,11947,10,PotentialItem,80,0,,
15896,11947,11,PotentialItem,10,0,,
15897,11947,12,PotentialItem,10,0,,
15898,11947,13,PotentialItem,10,0,,
15899,11947,14,PotentialItem,10,0,,
15900,11947,15,PotentialItem,10,0,,
15901,11948,1,PotentialItem,300,0,,
15902,11948,2,PotentialItem,300,0,,
15903,11948,3,PotentialItem,300,0,,
15904,11948,4,PotentialItem,300,0,,
15905,11948,5,PotentialItem,300,0,,
15906,11948,6,PotentialItem,150,0,,
15907,11948,7,PotentialItem,150,0,,
15908,11948,8,PotentialItem,150,0,,
15909,11948,9,PotentialItem,150,0,,
15910,11948,10,PotentialItem,150,0,,
15911,11948,11,PotentialItem,15,0,,
15912,11948,12,PotentialItem,15,0,,
15913,11948,13,PotentialItem,15,0,,
15914,11948,14,PotentialItem,15,0,,
15915,11948,15,PotentialItem,15,0,,
15916,11949,11,Point::Stone,2,0,,
15917,11950,1,EventkagiItem,2,0,,
15918,11951,1,EventkagiItem,3,0,,
15919,11952,1,EventkagiItem,5,0,,
15920,11953,1003970,Card,1,0,,
15921,11954,11,Point::Stone,2,0,,
15922,11955,11,Point::Stone,1,0,,
15923,11956,11,Point::Stone,2,0,,
15924,11957,11,Point::Stone,3,0,,
15925,11958,11,Point::Stone,5,0,,
15926,11959,11,Point::Stone,1,0,,
15927,11960,11,Point::Stone,2,0,,
15928,11961,11,Point::Stone,1,0,,
15929,11962,900,TrainingItem,1,0,,
15930,11962,901,TrainingItem,1,0,,
15931,11962,902,TrainingItem,1,0,,
15932,11962,903,TrainingItem,1,0,,
15933,11962,904,TrainingItem,1,0,,
15934,11963,1000,TrainingItem,1,0,,
15935,11963,1001,TrainingItem,1,0,,
15936,11963,1002,TrainingItem,1,0,,
15937,11963,1003,TrainingItem,1,0,,
15938,11963,1004,TrainingItem,1,0,,
15939,11964,1002690,Card,1,0,,
15940,11965,11,Point::Stone,1,0,,
15941,11966,11,Point::Stone,1,0,,
15942,11967,11,Point::Stone,20,0,,
15943,11968,1003970,Card,7,0,,
15944,11969,13,PotentialItem,230,0,,
15945,11969,8,PotentialItem,2500,0,,
15946,11969,3,PotentialItem,4350,0,,
15947,11970,11,Point::Stone,35,0,,
15948,1140,11,Point::Stone,1,0,,
15949,1141,11,Point::Stone,1,0,,
15950,1142,11,Point::Stone,1,0,,
15951,11971,30505,SupportItem,2,0,,
15952,11972,11,Point::Stone,1,0,,
15953,11973,11,Point::Stone,2,0,,
15954,11974,32301,SupportItem,2,0,,
15955,11975,11,Point::Stone,1,0,,
15956,11976,11,Point::Stone,3,0,,
15957,11977,32102,SupportItem,2,0,,
15958,11978,11,Point::Stone,1,0,,
15959,11979,11,Point::Stone,4,0,,
15960,1143,11,Point::Stone,1,0,,
15961,1144,11,Point::Stone,1,0,,
15962,1145,11,Point::Stone,1,0,,
15963,1146,11,Point::Stone,1,0,,
15964,1147,11,Point::Stone,1,0,,
15965,1148,11,Point::Stone,1,0,,
15966,1149,11,Point::Stone,1,0,,
15967,1150,11,Point::Stone,1,0,,
15968,1151,11,Point::Stone,1,0,,
15969,1152,11,Point::Stone,1,0,,
15970,1153,11,Point::Stone,1,0,,
15971,1154,11,Point::Stone,1,0,,
15981,11980,900,TrainingItem,1,0,,
15982,11980,901,TrainingItem,1,0,,
15983,11980,902,TrainingItem,1,0,,
15984,11980,903,TrainingItem,1,0,,
15985,11980,904,TrainingItem,1,0,,
15986,11981,1002640,Card,1,93879,,
15987,11982,19,AwakeningItem,1,0,,
15988,11983,19,AwakeningItem,1,0,,
15989,11984,19,AwakeningItem,1,0,,
15990,11985,19,AwakeningItem,1,0,,
15991,11986,20,AwakeningItem,1,0,,
15992,11987,20,AwakeningItem,1,0,,
15993,11988,20,AwakeningItem,1,0,,
15994,11989,20,AwakeningItem,1,0,,
15995,11990,11,Point::Stone,1,0,,
15996,11991,1002640,Card,1,93879,,
15997,11992,900000,AwakeningItem,1,0,,
15998,11993,1,PotentialItem,100,0,,
15999,11993,2,PotentialItem,100,0,,
16000,11993,3,PotentialItem,100,0,,
16001,11993,4,PotentialItem,100,0,,
16002,11993,5,PotentialItem,100,0,,
16003,11993,6,PotentialItem,50,0,,
16004,11993,7,PotentialItem,50,0,,
16005,11993,8,PotentialItem,50,0,,
16006,11993,9,PotentialItem,50,0,,
16007,11993,10,PotentialItem,50,0,,
16008,11993,11,PotentialItem,5,0,,
16009,11993,12,PotentialItem,5,0,,
16010,11993,13,PotentialItem,5,0,,
16011,11993,14,PotentialItem,5,0,,
16012,11993,15,PotentialItem,5,0,,
16013,11994,3,EventkagiItem,3,0,,
16014,11995,1013400,Card,5,0,,
16015,11996,1003970,Card,1,0,,
16016,11997,1005480,Card,3,765122,,
16017,11998,1011481,Card,1,1500000,,
16018,11999,11,Point::Stone,2,0,,
16019,12000,1003970,Card,1,0,,
16020,12001,11,Point::Stone,2,0,,
16021,12002,11,Point::Stone,5,0,,
16022,12003,1,AwakeningItem,50,0,,
16023,12003,2,AwakeningItem,50,0,,
16024,12003,3,AwakeningItem,50,0,,
16025,12003,4,AwakeningItem,20,0,,
16026,12003,5,AwakeningItem,20,0,,
16027,12003,6,AwakeningItem,20,0,,
16028,12003,7,AwakeningItem,20,0,,
16029,12003,8,AwakeningItem,20,0,,
16030,12004,9,AwakeningItem,10,0,,
16031,12004,10,AwakeningItem,10,0,,
16032,12004,11,AwakeningItem,10,0,,
16033,12004,12,AwakeningItem,10,0,,
16034,12004,13,AwakeningItem,10,0,,
16035,12004,14,AwakeningItem,3,0,,
16036,12004,15,AwakeningItem,3,0,,
16037,12004,16,AwakeningItem,3,0,,
16038,12004,17,AwakeningItem,3,0,,
16039,12004,18,AwakeningItem,3,0,,
16040,12005,19,AwakeningItem,1,0,,
16041,12006,20,AwakeningItem,1,0,,
16042,12007,1,EventkagiItem,3,0,,
16043,12008,1013400,Card,2,0,,
16044,12009,1013400,Card,3,0,,
16045,12010,11,Point::Stone,2,0,,
16046,12011,11,Point::Stone,4,0,,
16047,12012,11,Point::Stone,5,0,,
16048,12013,11,Point::Stone,1,0,,
16049,12014,11,Point::Stone,2,0,,
16050,12015,11,Point::Stone,1,0,,
16051,12016,52,SpecialItem,5,0,,
16052,12016,11,Point::Stone,5,0,,
16053,12017,52,SpecialItem,5,0,,
16054,12017,11,Point::Stone,5,0,,
16055,12018,52,SpecialItem,5,0,,
16056,12018,11,Point::Stone,5,0,,
16057,12019,52,SpecialItem,5,0,,
16058,12019,11,Point::Stone,5,0,,
16059,12020,52,SpecialItem,5,0,,
16060,12020,11,Point::Stone,5,0,,
16061,12021,52,SpecialItem,5,0,,
16062,12021,11,Point::Stone,5,0,,
16063,12022,52,SpecialItem,5,0,,
16064,12022,11,Point::Stone,5,0,,
16065,12023,1015920,Card,1,0,,
16066,12024,1002640,Card,1,93879,,
16067,12025,11,Point::Stone,1,0,,
16068,12026,11,Point::Stone,1,0,,
16069,12027,20,AwakeningItem,1,0,,
16070,12028,1,AwakeningItem,10,0,,
16071,12028,2,AwakeningItem,10,0,,
16072,12028,3,AwakeningItem,10,0,,
16073,12029,4,AwakeningItem,5,0,,
16074,12029,5,AwakeningItem,5,0,,
16075,12029,6,AwakeningItem,5,0,,
16076,12029,7,AwakeningItem,5,0,,
16077,12029,8,AwakeningItem,5,0,,
16078,12030,9,AwakeningItem,3,0,,
16079,12030,10,AwakeningItem,3,0,,
16080,12030,11,AwakeningItem,3,0,,
16081,12030,12,AwakeningItem,3,0,,
16082,12030,13,AwakeningItem,3,0,,
16083,12031,14,AwakeningItem,1,0,,
16084,12031,15,AwakeningItem,1,0,,
16085,12031,16,AwakeningItem,1,0,,
16086,12031,17,AwakeningItem,1,0,,
16087,12031,18,AwakeningItem,1,0,,
16088,12032,19,AwakeningItem,1,0,,
16089,12033,11,Point::Stone,1,0,,
16090,12034,11,Point::Stone,1,0,,
16091,12035,1003970,Card,1,0,,
16092,12036,900000,AwakeningItem,1,0,,
16093,12037,1017230,Card,1,0,,
16094,12038,11,Point::Stone,1,0,,
16095,12039,20,AwakeningItem,1,0,,
16096,12040,19,AwakeningItem,1,0,,
16097,12041,11,Point::Stone,1,0,,
16098,12041,1,SpecialItem,1,0,,
16099,12041,1002630,Card,1,765122,,
16100,12041,1013400,Card,1,0,,
16101,12042,7,TrainingField,1,0,,
16102,12042,1,SpecialItem,1,0,,
16103,12042,1002630,Card,1,765122,,
16104,12042,1013400,Card,1,0,,
16105,12043,1,SpecialItem,1,0,,
16106,12043,1002630,Card,1,765122,,
16107,12043,1013400,Card,1,0,,
16108,12044,3,SpecialItem,2,0,,
16109,12044,1,SpecialItem,1,0,,
16110,12044,1002630,Card,1,765122,,
16111,12044,1013400,Card,1,0,,
16112,12045,11,Point::Stone,2,0,,
16113,12045,1,SpecialItem,1,0,,
16114,12045,1002630,Card,1,765122,,
16115,12045,1013400,Card,1,0,,
16116,12046,11,Point::Stone,1,0,,
16117,12046,1,SpecialItem,1,0,,
16118,12046,1002630,Card,1,765122,,
16119,12046,1013400,Card,1,0,,
16120,12047,7,TrainingField,1,0,,
16121,12047,1,SpecialItem,1,0,,
16122,12047,1002630,Card,1,765122,,
16123,12047,1013400,Card,1,0,,
16124,12048,1,SpecialItem,1,0,,
16125,12048,1002630,Card,1,765122,,
16126,12048,1013400,Card,1,0,,
16127,12049,3,SpecialItem,2,0,,
16128,12049,1,SpecialItem,1,0,,
16129,12049,1002630,Card,1,765122,,
16130,12049,1013400,Card,1,0,,
16131,12050,11,Point::Stone,2,0,,
16132,12050,1,SpecialItem,1,0,,
16133,12050,1002630,Card,1,765122,,
16134,12050,1013400,Card,1,0,,
16135,12051,3,SpecialItem,4,0,,
16136,12051,1,SpecialItem,5,0,,
16137,12052,1,SpecialItem,3,0,,
16138,12053,11,Point::Stone,1,0,,
16139,12054,40001,AwakeningItem,1,0,,
16140,12055,40001,AwakeningItem,2,0,,
16141,12056,40001,AwakeningItem,1,0,,
16142,12057,40001,AwakeningItem,2,0,,
16143,12058,40001,AwakeningItem,1,0,,
16144,12059,40001,AwakeningItem,2,0,,
16145,12060,1002630,Card,1,765122,,
16146,12061,1002630,Card,1,765122,,
16147,12062,1002630,Card,1,765122,,
16148,12063,11,Point::Stone,2,0,,
16149,12064,1003970,Card,1,0,,
16150,12065,1017150,Card,1,0,,
16151,12066,1017150,Card,1,0,,
16152,12067,1017150,Card,1,0,,
16153,12068,1017150,Card,1,0,,
16154,12069,900000,AwakeningItem,1,0,,
16155,12070,1017150,Card,1,0,,
16156,12071,1017150,Card,1,0,,
16157,12072,1017150,Card,1,0,,
16158,12073,1017150,Card,1,0,,
16159,12074,1017150,Card,1,0,,
16160,12075,1017150,Card,1,0,,
16161,12076,1017150,Card,1,0,,
16162,12077,1017150,Card,1,0,,
16163,12078,1003970,Card,1,0,,
16164,12079,1017150,Card,1,0,,
16165,12080,1017150,Card,1,0,,
16166,12081,1005480,Card,1,765122,,
16167,12082,20,AwakeningItem,1,0,,
16168,12083,11,Point::Stone,3,0,,
16169,12084,11,Point::Stone,1,0,,
16170,12085,11,Point::Stone,1,0,,
16171,12086,11,Point::Stone,1,0,,
16172,12087,11,Point::Stone,2,0,,
16173,12088,11,Point::Stone,1,0,,
16174,12089,14,Point::ExchangePoint,500,0,,
16175,12090,900,TrainingItem,1,0,,
16176,12090,901,TrainingItem,1,0,,
16177,12090,902,TrainingItem,1,0,,
16178,12090,903,TrainingItem,1,0,,
16179,12090,904,TrainingItem,1,0,,
16180,12091,11,Point::Stone,1,0,,
16181,12092,900,TrainingItem,1,0,,
16182,12092,901,TrainingItem,1,0,,
16183,12092,902,TrainingItem,1,0,,
16184,12092,903,TrainingItem,1,0,,
16185,12092,904,TrainingItem,1,0,,
16186,12093,20,AwakeningItem,1,0,,
16187,12093,19,AwakeningItem,1,0,,
16188,12093,18,AwakeningItem,3,0,,
16189,12093,17,AwakeningItem,3,0,,
16190,12093,16,AwakeningItem,3,0,,
16191,12093,15,AwakeningItem,3,0,,
16192,12093,14,AwakeningItem,3,0,,
16193,12093,13,AwakeningItem,10,0,,
16194,12093,12,AwakeningItem,10,0,,
16195,12093,11,AwakeningItem,10,0,,
16196,12093,10,AwakeningItem,10,0,,
16197,12093,9,AwakeningItem,10,0,,
16198,12093,8,AwakeningItem,20,0,,
16199,12093,7,AwakeningItem,20,0,,
16200,12093,6,AwakeningItem,20,0,,
16201,12093,5,AwakeningItem,20,0,,
16202,12093,4,AwakeningItem,20,0,,
16203,12093,3,AwakeningItem,50,0,,
16204,12093,2,AwakeningItem,50,0,,
16205,12093,1,AwakeningItem,50,0,,
16206,12094,11,PotentialItem,10,0,,
16207,12094,12,PotentialItem,10,0,,
16208,12094,13,PotentialItem,10,0,,
16209,12094,14,PotentialItem,10,0,,
16210,12094,15,PotentialItem,10,0,,
16211,12094,6,PotentialItem,80,0,,
16212,12094,7,PotentialItem,80,0,,
16213,12094,8,PotentialItem,80,0,,
16214,12094,9,PotentialItem,80,0,,
16215,12094,10,PotentialItem,80,0,,
16216,12094,1,PotentialItem,150,0,,
16217,12094,2,PotentialItem,150,0,,
16218,12094,3,PotentialItem,150,0,,
16219,12094,4,PotentialItem,150,0,,
16220,12094,5,PotentialItem,150,0,,
16221,12095,11,PotentialItem,15,0,,
16222,12095,12,PotentialItem,15,0,,
16223,12095,13,PotentialItem,15,0,,
16224,12095,14,PotentialItem,15,0,,
16225,12095,15,PotentialItem,15,0,,
16226,12095,6,PotentialItem,150,0,,
16227,12095,7,PotentialItem,150,0,,
16228,12095,8,PotentialItem,150,0,,
16229,12095,9,PotentialItem,150,0,,
16230,12095,10,PotentialItem,150,0,,
16231,12095,1,PotentialItem,300,0,,
16232,12095,2,PotentialItem,300,0,,
16233,12095,3,PotentialItem,300,0,,
16234,12095,4,PotentialItem,300,0,,
16235,12095,5,PotentialItem,300,0,,
16236,12096,11,Point::Stone,2,0,,
16237,12097,900,TrainingItem,3,0,,
16238,12097,901,TrainingItem,3,0,,
16239,12097,902,TrainingItem,3,0,,
16240,12097,903,TrainingItem,3,0,,
16241,12097,904,TrainingItem,3,0,,
16242,12098,6,SupportItem,5,0,,
16243,12099,1000,TrainingItem,2,0,,
16244,12099,1001,TrainingItem,2,0,,
16245,12099,1002,TrainingItem,2,0,,
16246,12099,1003,TrainingItem,2,0,,
16247,12099,1004,TrainingItem,2,0,,
16248,12100,11,Point::Stone,1,0,,
16249,12101,900000,AwakeningItem,1,0,,
16250,12102,1013400,Card,1,0,,
16251,12103,11,Point::Stone,1,0,,
16252,12104,1013400,Card,1,0,,
16253,12105,1002630,Card,1,765122,,
16254,12106,11,Point::Stone,2,0,,
16255,12107,11,Point::Stone,1,0,,
16256,12108,11,Point::Stone,3,0,,
16257,12109,11,Point::Stone,5,0,,
16258,12110,1013400,Card,1,0,,
16259,12111,1005480,Card,1,765122,,
16260,12112,1013400,Card,1,0,,
16261,12113,1005480,Card,1,765122,,
16262,12114,1013400,Card,1,0,,
16263,12115,11,Point::Stone,10,0,,
16264,12116,11,Point::Stone,1,0,,
16265,12117,11,Point::Stone,1,0,,
16266,12118,11,Point::Stone,1,0,,
16267,12119,11,Point::Stone,2,0,,
16268,12119,1013400,Card,1,0,,
16269,12120,11,Point::Stone,2,0,,
16270,12120,1013400,Card,2,0,,
16271,12121,11,Point::Stone,1,0,,
16272,12122,11,Point::Stone,1,0,,
16273,12123,11,Point::Stone,1,0,,
16274,12124,11,Point::Stone,2,0,,
16275,12124,1013400,Card,1,0,,
16276,12125,11,Point::Stone,2,0,,
16277,12125,1013400,Card,2,0,,
16278,12126,11,Point::Stone,1,0,,
16279,12127,11,Point::Stone,1,0,,
16280,12128,11,Point::Stone,1,0,,
16281,12129,11,Point::Stone,2,0,,
16282,12129,1013400,Card,1,0,,
16283,12130,11,Point::Stone,2,0,,
16284,12130,1013400,Card,2,0,,
16285,12131,11,Point::Stone,1,0,,
16286,12132,11,Point::Stone,1,0,,
16287,12133,11,Point::Stone,1,0,,
16288,12134,11,Point::Stone,2,0,,
16289,12134,1013400,Card,1,0,,
16290,12135,11,Point::Stone,2,0,,
16291,12135,1013400,Card,2,0,,
16292,12136,1017250,Card,1,0,,
16293,12137,1017360,Card,1,0,,
16294,12138,11,Point::Stone,1,0,,
16295,12139,11,Point::Stone,1,0,,
16296,12140,11,Point::Stone,1,0,,
16297,12141,11,Point::Stone,1,0,,
16298,12142,1002630,Card,1,765122,,
16299,12143,1002630,Card,1,765122,,
16300,12144,49,SpecialItem,1,0,,
16301,12145,49,SpecialItem,2,0,,
16302,12146,49,SpecialItem,2,0,,
16303,12147,49,SpecialItem,1,0,,
16304,12148,49,SpecialItem,2,0,,
16305,12149,49,SpecialItem,2,0,,
16306,12150,13,AwakeningItem,10,0,,
16307,12150,12,AwakeningItem,10,0,,
16308,12150,11,AwakeningItem,10,0,,
16309,12150,10,AwakeningItem,10,0,,
16310,12150,9,AwakeningItem,10,0,,
16311,12150,8,AwakeningItem,20,0,,
16312,12150,7,AwakeningItem,20,0,,
16313,12150,6,AwakeningItem,20,0,,
16314,12150,5,AwakeningItem,20,0,,
16315,12150,4,AwakeningItem,20,0,,
16316,12150,3,AwakeningItem,50,0,,
16317,12150,2,AwakeningItem,50,0,,
16318,12150,1,AwakeningItem,50,0,,
16319,12151,1002630,Card,1,765122,,
16320,12152,11,Point::Stone,1,0,,
16321,12152,900000,AwakeningItem,1,0,,
16322,12153,1,PotentialItem,100,0,,
16323,12153,2,PotentialItem,100,0,,
16324,12153,3,PotentialItem,100,0,,
16325,12153,4,PotentialItem,100,0,,
16326,12153,5,PotentialItem,100,0,,
16327,12154,6,PotentialItem,50,0,,
16328,12154,7,PotentialItem,50,0,,
16329,12154,8,PotentialItem,50,0,,
16330,12154,9,PotentialItem,50,0,,
16331,12154,10,PotentialItem,50,0,,
16332,12155,11,PotentialItem,5,0,,
16333,12155,12,PotentialItem,5,0,,
16334,12155,13,PotentialItem,5,0,,
16335,12155,14,PotentialItem,5,0,,
16336,12155,15,PotentialItem,5,0,,
16337,12156,30505,SupportItem,2,0,,
16338,12157,32301,SupportItem,2,0,,
16339,12158,32102,SupportItem,2,0,,
16340,12159,1700,SupportItem,2,0,,
16341,12160,1,EventkagiItem,2,0,,
16342,12161,3,EventkagiItem,2,0,,
16343,12162,1013400,Card,1,0,,
16344,12163,1013400,Card,2,0,,
16345,12164,11,Point::Stone,1,0,,
16346,12165,11,Point::Stone,1,0,,
16347,12166,11,Point::Stone,2,0,,
16348,12167,11,Point::Stone,3,0,,
16349,12168,11,Point::Stone,7,0,,
16350,12169,3300,TreasureItem,1,0,,
16351,12170,14,Point::ExchangePoint,2000,0,,
16352,12171,1002640,Card,2,93879,,
16353,12172,20,AwakeningItem,1,0,,
16354,12172,19,AwakeningItem,1,0,,
16355,12172,18,AwakeningItem,3,0,,
16356,12172,17,AwakeningItem,3,0,,
16357,12172,16,AwakeningItem,3,0,,
16358,12172,15,AwakeningItem,3,0,,
16359,12172,14,AwakeningItem,3,0,,
16360,12172,13,AwakeningItem,10,0,,
16361,12172,12,AwakeningItem,10,0,,
16362,12172,11,AwakeningItem,10,0,,
16363,12172,10,AwakeningItem,10,0,,
16364,12172,9,AwakeningItem,10,0,,
16365,12172,8,AwakeningItem,20,0,,
16366,12172,7,AwakeningItem,20,0,,
16367,12172,6,AwakeningItem,20,0,,
16368,12172,5,AwakeningItem,20,0,,
16369,12172,4,AwakeningItem,20,0,,
16370,12172,3,AwakeningItem,50,0,,
16371,12172,2,AwakeningItem,50,0,,
16372,12172,1,AwakeningItem,50,0,,
16373,12173,11,Point::Stone,1,0,,
16374,12174,11,Point::Stone,2,0,,
16375,12175,11,Point::Stone,4,0,,
16376,12176,500,TrainingItem,40,0,,
16377,12176,501,TrainingItem,40,0,,
16378,12176,502,TrainingItem,40,0,,
16379,12176,503,TrainingItem,40,0,,
16380,12176,504,TrainingItem,40,0,,
16381,12176,400,TrainingItem,40,0,,
16382,12176,401,TrainingItem,40,0,,
16383,12176,402,TrainingItem,40,0,,
16384,12176,403,TrainingItem,40,0,,
16385,12176,404,TrainingItem,40,0,,
16386,12176,300,TrainingItem,40,0,,
16387,12176,301,TrainingItem,40,0,,
16388,12176,302,TrainingItem,40,0,,
16389,12176,303,TrainingItem,40,0,,
16390,12176,304,TrainingItem,40,0,,
16391,12176,200,TrainingItem,40,0,,
16392,12176,201,TrainingItem,40,0,,
16393,12176,202,TrainingItem,40,0,,
16394,12176,203,TrainingItem,40,0,,
16395,12176,204,TrainingItem,40,0,,
16396,12176,100,TrainingItem,40,0,,
16397,12176,101,TrainingItem,40,0,,
16398,12176,102,TrainingItem,40,0,,
16399,12176,103,TrainingItem,40,0,,
16400,12176,104,TrainingItem,40,0,,
16401,12177,1,EventkagiItem,5,0,,
16402,12177,3,EventkagiItem,5,0,,
16403,12178,11,Point::Stone,7,0,,
16404,12179,1002630,Card,2,765122,,
16405,12180,8,TrainingField,5,0,,
16406,12180,6,TrainingField,5,0,,
16407,12180,5,TrainingField,5,0,,
16408,12180,4,TrainingField,5,0,,
16409,12181,12,Point::GashaPoint,3000,0,,
16410,12182,30503,SupportItem,4,0,,
16411,12182,31401,SupportItem,4,0,,
16412,12182,31402,SupportItem,4,0,,
16413,12182,31403,SupportItem,4,0,,
16414,12182,30505,SupportItem,4,0,,
16415,12183,11,Point::Stone,7,0,,
16416,12184,20,AwakeningItem,1,0,,
16417,12184,19,AwakeningItem,1,0,,
16418,12184,18,AwakeningItem,3,0,,
16419,12184,17,AwakeningItem,3,0,,
16420,12184,16,AwakeningItem,3,0,,
16421,12184,15,AwakeningItem,3,0,,
16422,12184,14,AwakeningItem,3,0,,
16423,12184,13,AwakeningItem,10,0,,
16424,12184,12,AwakeningItem,10,0,,
16425,12184,11,AwakeningItem,10,0,,
16426,12184,10,AwakeningItem,10,0,,
16427,12184,9,AwakeningItem,10,0,,
16428,12184,8,AwakeningItem,20,0,,
16429,12184,7,AwakeningItem,20,0,,
16430,12184,6,AwakeningItem,20,0,,
16431,12184,5,AwakeningItem,20,0,,
16432,12184,4,AwakeningItem,20,0,,
16433,12184,3,AwakeningItem,50,0,,
16434,12184,2,AwakeningItem,50,0,,
16435,12184,1,AwakeningItem,50,0,,
16436,12185,11,Point::Stone,2,0,,
16437,12186,11,Point::Stone,3,0,,
16438,12187,1013400,Card,1,0,,
16439,12188,1013400,Card,2,0,,
16440,12189,900,TrainingItem,5,0,,
16441,12189,901,TrainingItem,5,0,,
16442,12189,902,TrainingItem,5,0,,
16443,12189,903,TrainingItem,5,0,,
16444,12189,904,TrainingItem,5,0,,
16445,12189,800,TrainingItem,5,0,,
16446,12189,801,TrainingItem,5,0,,
16447,12189,802,TrainingItem,5,0,,
16448,12189,803,TrainingItem,5,0,,
16449,12189,804,TrainingItem,5,0,,
16450,12189,700,TrainingItem,5,0,,
16451,12189,701,TrainingItem,5,0,,
16452,12189,702,TrainingItem,5,0,,
16453,12189,703,TrainingItem,5,0,,
16454,12189,704,TrainingItem,5,0,,
16455,12189,600,TrainingItem,5,0,,
16456,12189,601,TrainingItem,5,0,,
16457,12189,602,TrainingItem,5,0,,
16458,12189,603,TrainingItem,5,0,,
16459,12189,604,TrainingItem,5,0,,
16460,12189,500,TrainingItem,5,0,,
16461,12189,501,TrainingItem,5,0,,
16462,12189,502,TrainingItem,5,0,,
16463,12189,503,TrainingItem,5,0,,
16464,12189,504,TrainingItem,5,0,,
16465,12190,1005480,Card,3,765122,,
16466,12191,1013400,Card,1,0,,
16467,12192,3300,TreasureItem,1,0,,
16468,12193,11,Point::Stone,7,0,,
16469,12194,11,TrainingField,2,0,,
16470,12194,8,TrainingField,2,0,,
16471,12194,7,TrainingField,2,0,,
16472,12194,6,TrainingField,2,0,,
16473,12195,11,Point::Stone,1,0,,
16474,12196,900000,AwakeningItem,2,0,,
16475,12197,11,PotentialItem,15,0,,
16476,12197,12,PotentialItem,15,0,,
16477,12197,13,PotentialItem,15,0,,
16478,12197,14,PotentialItem,15,0,,
16479,12197,15,PotentialItem,15,0,,
16480,12197,6,PotentialItem,150,0,,
16481,12197,7,PotentialItem,150,0,,
16482,12197,8,PotentialItem,150,0,,
16483,12197,9,PotentialItem,150,0,,
16484,12197,10,PotentialItem,150,0,,
16485,12197,1,PotentialItem,300,0,,
16486,12197,2,PotentialItem,300,0,,
16487,12197,3,PotentialItem,300,0,,
16488,12197,4,PotentialItem,300,0,,
16489,12197,5,PotentialItem,300,0,,
16490,12198,11,Point::Stone,7,0,,
16491,12199,1013400,Card,1,0,,
16492,12200,1000,TrainingItem,7,0,,
16493,12200,1001,TrainingItem,7,0,,
16494,12200,1002,TrainingItem,7,0,,
16495,12200,1003,TrainingItem,7,0,,
16496,12200,1004,TrainingItem,7,0,,
16497,12201,11,Point::Stone,5,0,,
16498,12202,11,Point::Stone,5,0,,
16499,12203,1002640,Card,2,93879,,
16500,12204,11,PotentialItem,10,0,,
16501,12204,12,PotentialItem,10,0,,
16502,12204,13,PotentialItem,10,0,,
16503,12204,14,PotentialItem,10,0,,
16504,12204,15,PotentialItem,10,0,,
16505,12204,6,PotentialItem,100,0,,
16506,12204,7,PotentialItem,100,0,,
16507,12204,8,PotentialItem,100,0,,
16508,12204,9,PotentialItem,100,0,,
16509,12204,10,PotentialItem,100,0,,
16510,12204,1,PotentialItem,200,0,,
16511,12204,2,PotentialItem,200,0,,
16512,12204,3,PotentialItem,200,0,,
16513,12204,4,PotentialItem,200,0,,
16514,12204,5,PotentialItem,200,0,,
16515,12205,1013400,Card,1,0,,
16516,12206,3300,TreasureItem,1,0,,
16517,12207,1012230,Card,1,0,,
16518,12207,1012240,Card,1,0,,
16519,12207,1012250,Card,1,0,,
16520,12207,1012260,Card,1,0,,
16521,12207,1012270,Card,1,0,,
16522,12208,11,Point::Stone,7,0,,
16523,12209,1005480,Card,1,765122,,
16524,12210,11,Point::Stone,5,0,,
16525,12211,11,Point::Stone,7,0,,
16526,12212,11,Point::Stone,7,0,,
16527,12213,1003970,Card,1,0,,
16528,12213,1011481,Card,1,1500000,,
16529,12214,1002640,Card,1,93879,,
16530,12215,1013400,Card,1,0,,
16531,12216,11,Point::Stone,1,0,,
16532,12217,11,Point::Stone,1,0,,
16533,12218,11,Point::Stone,1,0,,
16534,12219,1004520,Card,1,0,,
16535,12220,1008270,Card,1,0,,
16536,12221,1017520,Card,1,0,,
16537,12222,11,Point::Stone,1,0,,
16538,12223,900000,AwakeningItem,1,0,,
16539,12224,1002630,Card,1,765122,,
16540,12225,1002630,Card,1,765122,,
16541,12226,1017710,Card,1,0,,
16542,12227,11,Point::Stone,1,0,,
16543,12228,11,Point::Stone,1,0,,
16544,12229,11,Point::Stone,1,0,,
