id,z_battle_normal_reward_table_id,item_id,item_type,quantity,card_exp_init,created_at,updated_at
347,323,100511,AwakeningItem,1,0,2020-06-24 08:39:53,2020-06-24 08:39:53
348,324,100511,AwakeningItem,2,0,2020-06-24 08:39:54,2020-06-24 08:39:54
349,325,100512,AwakeningItem,2,0,2020-06-24 08:39:54,2020-06-24 08:39:54
350,326,100512,AwakeningItem,4,0,2020-06-24 08:39:54,2020-06-24 08:39:54
351,327,100513,AwakeningItem,4,0,2020-06-24 08:39:54,2020-06-24 08:39:54
352,328,100514,AwakeningItem,4,0,2020-06-24 08:39:54,2020-06-24 08:39:54
353,329,100521,AwakeningItem,1,0,2020-07-08 09:26:08,2020-07-08 09:26:08
354,330,100531,AwakeningItem,1,0,2020-07-08 09:26:08,2020-07-08 09:26:08
355,331,100521,AwakeningItem,2,0,2020-07-08 09:26:08,2020-07-08 09:26:08
356,332,100531,AwakeningItem,2,0,2020-07-08 09:26:08,2020-07-08 09:26:08
357,333,100522,AwakeningItem,2,0,2020-07-08 09:26:08,2020-07-08 09:26:08
358,334,100532,AwakeningItem,2,0,2020-07-08 09:26:08,2020-07-08 09:26:08
359,335,100522,AwakeningItem,4,0,2020-07-08 09:26:09,2020-07-08 09:26:09
360,336,100532,AwakeningItem,4,0,2020-07-08 09:26:09,2020-07-08 09:26:09
361,337,100523,AwakeningItem,4,0,2020-07-08 09:26:09,2020-07-08 09:26:09
362,338,100533,AwakeningItem,4,0,2020-07-08 09:26:09,2020-07-08 09:26:09
363,339,100524,AwakeningItem,4,0,2020-07-08 09:26:09,2020-07-08 09:26:09
364,340,100534,AwakeningItem,4,0,2020-07-08 09:26:09,2020-07-08 09:26:09
365,341,100541,AwakeningItem,1,0,2020-07-20 02:01:32,2020-07-20 02:01:32
366,342,100541,AwakeningItem,2,0,2020-07-20 02:01:32,2020-07-20 02:01:32
367,343,100542,AwakeningItem,2,0,2020-07-20 02:01:32,2020-07-20 02:01:32
368,344,100542,AwakeningItem,4,0,2020-07-20 02:01:32,2020-07-20 02:01:32
369,345,100543,AwakeningItem,4,0,2020-07-20 02:01:32,2020-07-20 02:01:32
370,346,100544,AwakeningItem,4,0,2020-07-20 02:01:32,2020-07-20 02:01:32
371,347,100551,AwakeningItem,1,0,2020-09-28 03:18:33,2020-09-28 03:18:33
372,348,100551,AwakeningItem,2,0,2020-09-28 03:18:33,2020-09-28 03:18:33
373,349,100552,AwakeningItem,2,0,2020-09-28 03:18:33,2020-09-28 03:18:33
374,350,100552,AwakeningItem,4,0,2020-09-28 03:18:33,2020-09-28 03:18:33
375,351,100553,AwakeningItem,4,0,2020-09-28 03:18:33,2020-09-28 03:18:33
376,352,100554,AwakeningItem,4,0,2020-09-28 03:18:33,2020-09-28 03:18:33
377,353,100561,AwakeningItem,1,0,2020-10-29 01:26:01,2020-10-29 01:26:01
378,354,100561,AwakeningItem,2,0,2020-10-29 01:26:01,2020-10-29 01:26:01
379,355,100562,AwakeningItem,2,0,2020-10-29 01:26:01,2020-10-29 01:26:01
380,356,100562,AwakeningItem,4,0,2020-10-29 01:26:01,2020-10-29 01:26:01
381,357,100563,AwakeningItem,4,0,2020-10-29 01:26:02,2020-10-29 01:26:02
382,358,100564,AwakeningItem,4,0,2020-10-29 01:26:02,2020-10-29 01:26:02
383,359,100571,AwakeningItem,1,0,2020-11-26 18:10:36,2020-11-26 18:10:36
384,360,100571,AwakeningItem,2,0,2020-11-26 18:10:36,2020-11-26 18:10:36
385,361,100572,AwakeningItem,2,0,2020-11-26 18:10:36,2020-11-26 18:10:36
386,362,100572,AwakeningItem,4,0,2020-11-26 18:10:36,2020-11-26 18:10:36
387,363,100573,AwakeningItem,4,0,2020-11-26 18:10:36,2020-11-26 18:10:36
388,364,100574,AwakeningItem,4,0,2020-11-26 18:10:36,2020-11-26 18:10:36
389,365,100581,AwakeningItem,1,0,2020-12-21 21:39:28,2020-12-21 21:39:28
390,366,100581,AwakeningItem,2,0,2020-12-21 21:39:28,2020-12-21 21:39:28
391,367,100582,AwakeningItem,2,0,2020-12-21 21:39:28,2020-12-21 21:39:28
392,368,100582,AwakeningItem,4,0,2020-12-21 21:39:28,2020-12-21 21:39:28
393,369,100583,AwakeningItem,4,0,2020-12-21 21:39:28,2020-12-21 21:39:28
394,370,100584,AwakeningItem,4,0,2020-12-21 21:39:28,2020-12-21 21:39:28
395,371,100591,AwakeningItem,1,0,2021-01-05 04:16:27,2021-01-05 04:16:27
396,372,100601,AwakeningItem,1,0,2021-01-05 04:16:27,2021-01-07 02:15:04
397,373,100591,AwakeningItem,2,0,2021-01-05 04:16:27,2021-01-05 04:16:27
398,374,100601,AwakeningItem,2,0,2021-01-05 04:16:27,2021-01-07 02:15:04
399,375,100592,AwakeningItem,2,0,2021-01-05 04:16:27,2021-01-05 04:16:27
400,376,100602,AwakeningItem,2,0,2021-01-05 04:16:27,2021-01-07 02:15:04
401,377,100592,AwakeningItem,4,0,2021-01-05 04:16:27,2021-01-05 04:16:27
402,378,100602,AwakeningItem,4,0,2021-01-05 04:16:27,2021-01-07 02:15:04
403,379,100593,AwakeningItem,4,0,2021-01-05 04:16:27,2021-01-05 04:16:27
404,380,100603,AwakeningItem,4,0,2021-01-05 04:16:27,2021-01-07 02:15:04
405,381,100594,AwakeningItem,4,0,2021-01-05 04:16:27,2021-01-05 04:16:27
406,382,100604,AwakeningItem,4,0,2021-01-05 04:16:27,2021-01-07 02:15:04
407,383,100611,AwakeningItem,1,0,2021-02-02 21:58:22,2021-02-02 21:58:22
408,384,100611,AwakeningItem,2,0,2021-02-02 21:58:22,2021-02-02 21:58:22
409,385,100612,AwakeningItem,2,0,2021-02-02 21:58:22,2021-02-02 21:58:22
410,386,100612,AwakeningItem,4,0,2021-02-02 21:58:22,2021-02-02 21:58:22
411,387,100613,AwakeningItem,4,0,2021-02-02 21:58:22,2021-02-02 21:58:22
412,388,100614,AwakeningItem,4,0,2021-02-02 21:58:22,2021-02-02 21:58:22
437,413,100624,AwakeningItem,3,0,2021-02-11 16:18:36,2021-02-11 16:18:36
439,415,100631,AwakeningItem,1,0,2021-02-26 05:06:42,2021-02-26 05:06:42
440,416,100641,AwakeningItem,1,0,2021-02-26 05:06:42,2021-02-26 05:06:42
441,417,100651,AwakeningItem,1,0,2021-02-26 05:06:42,2021-02-26 05:06:42
442,418,100631,AwakeningItem,2,0,2021-02-26 05:06:42,2021-02-26 05:06:42
443,419,100641,AwakeningItem,2,0,2021-02-26 05:06:42,2021-02-26 05:06:42
444,420,100651,AwakeningItem,2,0,2021-02-26 05:06:42,2021-02-26 05:06:42
445,421,100632,AwakeningItem,2,0,2021-02-26 05:06:42,2021-02-26 05:06:42
446,422,100642,AwakeningItem,2,0,2021-02-26 05:06:42,2021-02-26 05:06:42
447,423,100652,AwakeningItem,2,0,2021-02-26 05:06:42,2021-02-26 05:06:42
448,424,100632,AwakeningItem,4,0,2021-02-26 05:06:42,2021-02-26 05:06:42
449,425,100642,AwakeningItem,4,0,2021-02-26 05:06:42,2021-02-26 05:06:42
450,426,100652,AwakeningItem,4,0,2021-02-26 05:06:42,2021-02-26 05:06:42
451,427,100633,AwakeningItem,4,0,2021-02-26 05:06:42,2021-02-26 05:06:42
452,428,100643,AwakeningItem,4,0,2021-02-26 05:06:42,2021-02-26 05:06:42
453,429,100653,AwakeningItem,4,0,2021-02-26 05:06:42,2021-02-26 05:06:42
454,430,100634,AwakeningItem,4,0,2021-02-26 05:06:42,2021-02-26 05:06:42
455,431,100644,AwakeningItem,4,0,2021-02-26 05:06:42,2021-02-26 05:06:42
456,432,100654,AwakeningItem,4,0,2021-02-26 05:06:42,2021-02-26 05:06:42
464,440,100661,AwakeningItem,1,0,2021-03-03 08:14:25,2021-03-03 08:14:25
465,441,100661,AwakeningItem,2,0,2021-03-03 08:14:25,2021-03-03 08:14:25
466,442,100662,AwakeningItem,2,0,2021-03-03 08:14:25,2021-03-03 08:14:25
467,443,100662,AwakeningItem,4,0,2021-03-03 08:14:25,2021-03-03 08:14:25
468,444,100663,AwakeningItem,4,0,2021-03-03 08:14:25,2021-03-03 08:14:25
469,445,100664,AwakeningItem,4,0,2021-03-03 08:14:25,2021-03-03 08:14:25
470,446,100674,AwakeningItem,3,0,2021-03-08 05:38:54,2021-03-08 05:38:54
471,447,100681,AwakeningItem,1,0,2021-03-17 08:29:09,2021-03-17 08:29:09
472,448,100681,AwakeningItem,2,0,2021-03-17 08:29:09,2021-03-17 08:29:09
473,449,100682,AwakeningItem,2,0,2021-03-17 08:29:09,2021-03-17 08:29:09
474,450,100682,AwakeningItem,4,0,2021-03-17 08:29:09,2021-03-17 08:29:09
475,451,100683,AwakeningItem,4,0,2021-03-17 08:29:09,2021-03-17 08:29:09
476,452,100684,AwakeningItem,4,0,2021-03-17 08:29:09,2021-03-17 08:29:09
477,453,100691,AwakeningItem,1,0,2021-04-06 11:32:17,2021-04-06 11:32:17
478,454,100701,AwakeningItem,1,0,2021-04-06 11:32:17,2021-04-06 11:32:17
479,455,100691,AwakeningItem,2,0,2021-04-06 11:32:17,2021-04-06 11:32:17
480,456,100701,AwakeningItem,2,0,2021-04-06 11:32:17,2021-04-06 11:32:17
481,457,100692,AwakeningItem,2,0,2021-04-06 11:32:17,2021-04-06 11:32:17
482,458,100702,AwakeningItem,2,0,2021-04-06 11:32:17,2021-04-06 11:32:17
483,459,100692,AwakeningItem,4,0,2021-04-06 11:32:17,2021-04-06 11:32:17
484,460,100702,AwakeningItem,4,0,2021-04-06 11:32:17,2021-04-06 11:32:17
485,461,100693,AwakeningItem,4,0,2021-04-06 11:32:17,2021-04-06 11:32:17
486,462,100703,AwakeningItem,4,0,2021-04-06 11:32:17,2021-04-06 11:32:17
487,463,100694,AwakeningItem,4,0,2021-04-06 11:32:17,2021-04-06 11:32:17
488,464,100704,AwakeningItem,4,0,2021-04-06 11:32:17,2021-04-06 11:32:17
489,465,100711,AwakeningItem,1,0,2021-05-20 17:18:37,2021-05-20 17:18:37
490,466,100711,AwakeningItem,2,0,2021-05-20 17:18:37,2021-05-20 17:18:37
491,467,100712,AwakeningItem,2,0,2021-05-20 17:18:37,2021-05-20 17:18:37
492,468,100712,AwakeningItem,4,0,2021-05-20 17:18:37,2021-05-20 17:18:37
493,469,100713,AwakeningItem,4,0,2021-05-20 17:18:37,2021-05-20 17:18:37
494,470,100714,AwakeningItem,4,0,2021-05-20 17:18:37,2021-05-20 17:18:37
495,471,100724,AwakeningItem,3,0,2021-06-03 01:23:51,2021-06-03 01:23:51
496,472,100731,AwakeningItem,1,0,2021-07-03 21:27:22,2021-07-03 21:27:22
497,473,100731,AwakeningItem,2,0,2021-07-03 21:27:22,2021-07-03 21:27:22
498,474,100732,AwakeningItem,2,0,2021-07-03 21:27:22,2021-07-03 21:27:22
499,475,100732,AwakeningItem,4,0,2021-07-03 21:27:22,2021-07-03 21:27:22
500,476,100733,AwakeningItem,4,0,2021-07-03 21:27:22,2021-07-03 21:27:22
501,477,100734,AwakeningItem,4,0,2021-07-03 21:27:22,2021-07-03 21:27:22
540,516,100751,AwakeningItem,1,0,2021-08-03 22:01:21,2021-08-03 22:01:21
541,517,100761,AwakeningItem,1,0,2021-08-03 22:01:21,2021-08-03 22:01:21
542,518,100771,AwakeningItem,1,0,2021-08-03 22:01:21,2021-08-03 22:01:21
543,519,100781,AwakeningItem,1,0,2021-08-03 22:01:21,2021-08-03 22:01:21
544,520,100791,AwakeningItem,1,0,2021-08-03 22:01:21,2021-08-03 22:01:21
545,521,100751,AwakeningItem,2,0,2021-08-03 22:01:21,2021-08-03 22:01:21
546,522,100761,AwakeningItem,2,0,2021-08-03 22:01:21,2021-08-03 22:01:21
547,523,100771,AwakeningItem,2,0,2021-08-03 22:01:21,2021-08-03 22:01:21
548,524,100781,AwakeningItem,2,0,2021-08-03 22:01:21,2021-08-03 22:01:21
549,525,100791,AwakeningItem,2,0,2021-08-03 22:01:21,2021-08-03 22:01:21
550,526,100752,AwakeningItem,2,0,2021-08-03 22:01:21,2021-08-03 22:01:21
551,527,100762,AwakeningItem,2,0,2021-08-03 22:01:21,2021-08-03 22:01:21
552,528,100772,AwakeningItem,2,0,2021-08-03 22:01:21,2021-08-03 22:01:21
553,529,100782,AwakeningItem,2,0,2021-08-03 22:01:21,2021-08-03 22:01:21
554,530,100792,AwakeningItem,2,0,2021-08-03 22:01:21,2021-08-03 22:01:21
555,531,100752,AwakeningItem,4,0,2021-08-03 22:01:21,2021-08-03 22:01:21
556,532,100762,AwakeningItem,4,0,2021-08-03 22:01:21,2021-08-03 22:01:21
557,533,100772,AwakeningItem,4,0,2021-08-03 22:01:21,2021-08-03 22:01:21
558,534,100782,AwakeningItem,4,0,2021-08-03 22:01:21,2021-08-03 22:01:21
559,535,100792,AwakeningItem,4,0,2021-08-03 22:01:21,2021-08-03 22:01:21
560,536,100753,AwakeningItem,4,0,2021-08-03 22:01:21,2021-08-03 22:01:21
561,537,100763,AwakeningItem,4,0,2021-08-03 22:01:21,2021-08-03 22:01:21
562,538,100773,AwakeningItem,4,0,2021-08-03 22:01:21,2021-08-03 22:01:21
563,539,100783,AwakeningItem,4,0,2021-08-03 22:01:21,2021-08-03 22:01:21
564,540,100793,AwakeningItem,4,0,2021-08-03 22:01:21,2021-08-03 22:01:21
565,541,100754,AwakeningItem,4,0,2021-08-03 22:01:21,2021-08-03 22:01:21
566,542,100764,AwakeningItem,4,0,2021-08-03 22:01:21,2021-08-03 22:01:21
567,543,100774,AwakeningItem,4,0,2021-08-03 22:01:21,2021-08-03 22:01:21
568,544,100784,AwakeningItem,4,0,2021-08-03 22:01:21,2021-08-03 22:01:21
569,545,100794,AwakeningItem,4,0,2021-08-03 22:01:21,2021-08-03 22:01:21
572,548,100804,AwakeningItem,3,0,2021-08-05 11:12:34,2021-08-05 11:12:34
573,549,100741,AwakeningItem,1,0,2021-08-10 08:58:48,2021-08-10 08:58:48
574,550,100741,AwakeningItem,2,0,2021-08-10 08:58:48,2021-08-10 08:58:48
575,551,100742,AwakeningItem,2,0,2021-08-10 08:58:48,2021-08-10 08:58:48
576,552,100742,AwakeningItem,4,0,2021-08-10 08:58:48,2021-08-10 08:58:48
577,553,100743,AwakeningItem,4,0,2021-08-10 08:58:48,2021-08-10 08:58:48
578,554,100744,AwakeningItem,4,0,2021-08-10 08:58:48,2021-08-10 08:58:48
579,555,100811,AwakeningItem,1,0,2021-08-20 02:31:12,2021-08-20 02:31:12
580,556,100811,AwakeningItem,2,0,2021-08-20 02:31:12,2021-08-20 02:31:12
581,557,100812,AwakeningItem,2,0,2021-08-20 02:31:12,2021-08-20 02:31:12
582,558,100812,AwakeningItem,4,0,2021-08-20 02:31:12,2021-08-20 02:31:12
583,559,100813,AwakeningItem,4,0,2021-08-20 02:31:12,2021-08-20 02:31:12
584,560,100814,AwakeningItem,4,0,2021-08-20 02:31:12,2021-08-20 02:31:12
586,562,100824,AwakeningItem,3,0,2021-08-31 01:26:02,2021-08-31 07:28:11
587,563,100831,AwakeningItem,1,0,2021-09-10 13:01:50,2021-09-10 13:01:50
588,564,100841,AwakeningItem,1,0,2021-09-10 13:01:51,2021-09-10 13:01:51
589,565,100851,AwakeningItem,1,0,2021-09-10 13:01:51,2021-09-10 13:01:51
590,566,100831,AwakeningItem,2,0,2021-09-10 13:01:51,2021-09-10 13:01:51
591,567,100841,AwakeningItem,2,0,2021-09-10 13:01:51,2021-09-10 13:01:51
592,568,100851,AwakeningItem,2,0,2021-09-10 13:01:51,2021-09-10 13:01:51
593,569,100832,AwakeningItem,2,0,2021-09-10 13:01:51,2021-09-10 13:01:51
594,570,100842,AwakeningItem,2,0,2021-09-10 13:01:51,2021-09-10 13:01:51
595,571,100852,AwakeningItem,2,0,2021-09-10 13:01:51,2021-09-10 13:01:51
596,572,100832,AwakeningItem,4,0,2021-09-10 13:01:51,2021-09-10 13:01:51
597,573,100842,AwakeningItem,4,0,2021-09-10 13:01:51,2021-09-10 13:01:51
598,574,100852,AwakeningItem,4,0,2021-09-10 13:01:51,2021-09-10 13:01:51
599,575,100833,AwakeningItem,4,0,2021-09-10 13:01:51,2021-09-10 13:01:51
600,576,100843,AwakeningItem,4,0,2021-09-10 13:01:51,2021-09-10 13:01:51
601,577,100853,AwakeningItem,4,0,2021-09-10 13:01:51,2021-09-10 13:01:51
602,578,100834,AwakeningItem,4,0,2021-09-10 13:01:51,2021-09-10 13:01:51
603,579,100844,AwakeningItem,4,0,2021-09-10 13:01:51,2021-09-10 13:01:51
604,580,100854,AwakeningItem,4,0,2021-09-10 13:01:51,2021-09-10 13:01:51
605,581,100861,AwakeningItem,1,0,2021-10-11 01:02:50,2021-10-11 01:02:50
606,582,100861,AwakeningItem,2,0,2021-10-11 01:02:50,2021-10-11 01:02:50
607,583,100862,AwakeningItem,2,0,2021-10-11 01:02:50,2021-10-11 01:02:50
608,584,100862,AwakeningItem,4,0,2021-10-11 01:02:50,2021-10-11 01:02:50
609,585,100863,AwakeningItem,4,0,2021-10-11 01:02:50,2021-10-11 01:02:50
610,586,100864,AwakeningItem,4,0,2021-10-11 01:02:50,2021-10-11 01:02:50
612,588,100881,AwakeningItem,1,0,2021-10-25 04:57:18,2021-10-25 04:57:18
613,589,100891,AwakeningItem,1,0,2021-10-25 04:57:18,2021-10-25 04:57:18
614,590,100881,AwakeningItem,2,0,2021-10-25 04:57:18,2021-10-25 04:57:18
615,591,100891,AwakeningItem,2,0,2021-10-25 04:57:18,2021-10-25 04:57:18
616,592,100882,AwakeningItem,2,0,2021-10-25 04:57:18,2021-10-25 04:57:18
617,593,100892,AwakeningItem,2,0,2021-10-25 04:57:18,2021-10-25 04:57:18
618,594,100882,AwakeningItem,4,0,2021-10-25 04:57:18,2021-10-25 04:57:18
619,595,100892,AwakeningItem,4,0,2021-10-25 04:57:18,2021-10-25 04:57:18
620,596,100883,AwakeningItem,4,0,2021-10-25 04:57:18,2021-10-25 04:57:18
621,597,100893,AwakeningItem,4,0,2021-10-25 04:57:18,2021-10-25 04:57:18
622,598,100884,AwakeningItem,4,0,2021-10-25 04:57:18,2021-10-25 04:57:18
623,599,100894,AwakeningItem,4,0,2021-10-25 04:57:18,2021-10-25 04:57:18
708,684,100901,AwakeningItem,1,0,2021-11-02 09:50:59,2021-11-02 09:50:59
709,685,100911,AwakeningItem,1,0,2021-11-02 09:50:59,2021-11-02 09:50:59
710,686,100921,AwakeningItem,1,0,2021-11-02 09:50:59,2021-11-02 09:50:59
711,687,100931,AwakeningItem,1,0,2021-11-02 09:50:59,2021-11-02 09:50:59
712,688,100941,AwakeningItem,1,0,2021-11-02 09:50:59,2021-11-02 09:50:59
713,689,100951,AwakeningItem,1,0,2021-11-02 09:50:59,2021-11-02 09:50:59
714,690,100961,AwakeningItem,1,0,2021-11-02 09:50:59,2021-11-02 09:50:59
715,691,100901,AwakeningItem,2,0,2021-11-02 09:50:59,2021-11-02 09:50:59
716,692,100911,AwakeningItem,2,0,2021-11-02 09:50:59,2021-11-02 09:50:59
717,693,100921,AwakeningItem,2,0,2021-11-02 09:50:59,2021-11-02 09:50:59
718,694,100931,AwakeningItem,2,0,2021-11-02 09:50:59,2021-11-02 09:50:59
719,695,100941,AwakeningItem,2,0,2021-11-02 09:50:59,2021-11-02 09:50:59
720,696,100951,AwakeningItem,2,0,2021-11-02 09:50:59,2021-11-02 09:50:59
721,697,100961,AwakeningItem,2,0,2021-11-02 09:50:59,2021-11-02 09:50:59
722,698,100902,AwakeningItem,2,0,2021-11-02 09:50:59,2021-11-02 09:50:59
723,699,100912,AwakeningItem,2,0,2021-11-02 09:50:59,2021-11-02 09:50:59
724,700,100922,AwakeningItem,2,0,2021-11-02 09:50:59,2021-11-02 09:50:59
725,701,100932,AwakeningItem,2,0,2021-11-02 09:51:00,2021-11-02 09:51:00
726,702,100942,AwakeningItem,2,0,2021-11-02 09:51:00,2021-11-02 09:51:00
727,703,100952,AwakeningItem,2,0,2021-11-02 09:51:00,2021-11-02 09:51:00
728,704,100962,AwakeningItem,2,0,2021-11-02 09:51:00,2021-11-02 09:51:00
729,705,100902,AwakeningItem,4,0,2021-11-02 09:51:00,2021-11-02 09:51:00
730,706,100912,AwakeningItem,4,0,2021-11-02 09:51:00,2021-11-02 09:51:00
731,707,100922,AwakeningItem,4,0,2021-11-02 09:51:00,2021-11-02 09:51:00
732,708,100932,AwakeningItem,4,0,2021-11-02 09:51:00,2021-11-02 09:51:00
733,709,100942,AwakeningItem,4,0,2021-11-02 09:51:00,2021-11-02 09:51:00
734,710,100952,AwakeningItem,4,0,2021-11-02 09:51:00,2021-11-02 09:51:00
735,711,100962,AwakeningItem,4,0,2021-11-02 09:51:00,2021-11-02 09:51:00
736,712,100903,AwakeningItem,4,0,2021-11-02 09:51:00,2021-11-02 09:51:00
737,713,100913,AwakeningItem,4,0,2021-11-02 09:51:00,2021-11-02 09:51:00
738,714,100923,AwakeningItem,4,0,2021-11-02 09:51:00,2021-11-02 09:51:00
739,715,100933,AwakeningItem,4,0,2021-11-02 09:51:00,2021-11-02 09:51:00
740,716,100943,AwakeningItem,4,0,2021-11-02 09:51:00,2021-11-02 09:51:00
741,717,100953,AwakeningItem,4,0,2021-11-02 09:51:00,2021-11-02 09:51:00
742,718,100963,AwakeningItem,4,0,2021-11-02 09:51:00,2021-11-02 09:51:00
743,719,100904,AwakeningItem,4,0,2021-11-02 09:51:00,2021-11-02 09:51:00
744,720,100914,AwakeningItem,4,0,2021-11-02 09:51:00,2021-11-02 09:51:00
745,721,100924,AwakeningItem,4,0,2021-11-02 09:51:00,2021-11-02 09:51:00
746,722,100934,AwakeningItem,4,0,2021-11-02 09:51:00,2021-11-02 09:51:00
747,723,100944,AwakeningItem,4,0,2021-11-02 09:51:00,2021-11-02 09:51:00
748,724,100954,AwakeningItem,4,0,2021-11-02 09:51:00,2021-11-02 09:51:00
749,725,100964,AwakeningItem,4,0,2021-11-02 09:51:00,2021-11-02 09:51:00
750,726,100874,AwakeningItem,3,0,2021-11-05 08:13:15,2021-11-05 08:13:15
751,727,100971,AwakeningItem,1,0,2021-11-29 09:06:37,2021-12-01 03:49:20
752,728,100971,AwakeningItem,2,0,2021-11-29 09:06:37,2021-12-01 03:49:20
753,729,100972,AwakeningItem,2,0,2021-11-29 09:06:37,2021-12-01 03:49:20
754,730,100972,AwakeningItem,4,0,2021-11-29 09:06:37,2021-12-01 03:49:20
755,731,100973,AwakeningItem,4,0,2021-11-29 09:06:37,2021-12-01 03:49:20
756,732,100974,AwakeningItem,4,0,2021-11-29 09:06:37,2021-12-01 03:49:20
757,733,100981,AwakeningItem,1,0,2021-12-07 12:17:53,2021-12-07 12:17:53
758,734,100991,AwakeningItem,1,0,2021-12-07 12:17:53,2021-12-07 12:17:53
759,735,101001,AwakeningItem,1,0,2021-12-07 12:17:53,2021-12-07 12:17:53
760,736,101011,AwakeningItem,1,0,2021-12-07 12:17:53,2021-12-07 12:17:53
761,737,100981,AwakeningItem,2,0,2021-12-07 12:17:53,2021-12-07 12:17:53
762,738,100991,AwakeningItem,2,0,2021-12-07 12:17:53,2021-12-07 12:17:53
763,739,101001,AwakeningItem,2,0,2021-12-07 12:17:53,2021-12-07 12:17:53
764,740,101011,AwakeningItem,2,0,2021-12-07 12:17:53,2021-12-07 12:17:53
765,741,100982,AwakeningItem,2,0,2021-12-07 12:17:53,2021-12-07 12:17:53
766,742,100992,AwakeningItem,2,0,2021-12-07 12:17:53,2021-12-07 12:17:53
767,743,101002,AwakeningItem,2,0,2021-12-07 12:17:53,2021-12-07 12:17:53
768,744,101012,AwakeningItem,2,0,2021-12-07 12:17:53,2021-12-07 12:17:53
769,745,100982,AwakeningItem,4,0,2021-12-07 12:17:53,2021-12-07 12:17:53
770,746,100992,AwakeningItem,4,0,2021-12-07 12:17:53,2021-12-07 12:17:53
771,747,101002,AwakeningItem,4,0,2021-12-07 12:17:53,2021-12-07 12:17:53
772,748,101012,AwakeningItem,4,0,2021-12-07 12:17:53,2021-12-07 12:17:53
773,749,100983,AwakeningItem,4,0,2021-12-07 12:17:53,2021-12-07 12:17:53
774,750,100993,AwakeningItem,4,0,2021-12-07 12:17:53,2021-12-07 12:17:53
775,751,101003,AwakeningItem,4,0,2021-12-07 12:17:53,2021-12-07 12:17:53
776,752,101013,AwakeningItem,4,0,2021-12-07 12:17:54,2021-12-07 12:17:54
777,753,100984,AwakeningItem,4,0,2021-12-07 12:17:54,2021-12-07 12:17:54
778,754,100994,AwakeningItem,4,0,2021-12-07 12:17:54,2021-12-07 12:17:54
779,755,101004,AwakeningItem,4,0,2021-12-07 12:17:54,2021-12-07 12:17:54
780,756,101014,AwakeningItem,4,0,2021-12-07 12:17:54,2021-12-07 12:17:54
781,757,101021,AwakeningItem,1,0,2021-12-19 23:46:04,2021-12-19 23:46:04
782,758,101031,AwakeningItem,1,0,2021-12-19 23:46:04,2021-12-19 23:46:04
783,759,101041,AwakeningItem,1,0,2021-12-19 23:46:04,2021-12-19 23:46:04
784,760,101051,AwakeningItem,1,0,2021-12-19 23:46:04,2021-12-19 23:46:04
785,761,101061,AwakeningItem,1,0,2021-12-19 23:46:04,2021-12-19 23:46:04
786,762,101021,AwakeningItem,2,0,2021-12-19 23:46:04,2021-12-19 23:46:04
787,763,101031,AwakeningItem,2,0,2021-12-19 23:46:04,2021-12-19 23:46:04
788,764,101041,AwakeningItem,2,0,2021-12-19 23:46:04,2021-12-19 23:46:04
789,765,101051,AwakeningItem,2,0,2021-12-19 23:46:04,2021-12-19 23:46:04
790,766,101061,AwakeningItem,2,0,2021-12-19 23:46:04,2021-12-19 23:46:04
791,767,101022,AwakeningItem,2,0,2021-12-19 23:46:04,2021-12-19 23:46:04
792,768,101032,AwakeningItem,2,0,2021-12-19 23:46:04,2021-12-19 23:46:04
793,769,101042,AwakeningItem,2,0,2021-12-19 23:46:04,2021-12-19 23:46:04
794,770,101052,AwakeningItem,2,0,2021-12-19 23:46:04,2021-12-19 23:46:04
795,771,101062,AwakeningItem,2,0,2021-12-19 23:46:04,2021-12-19 23:46:04
796,772,101022,AwakeningItem,4,0,2021-12-19 23:46:04,2021-12-19 23:46:04
797,773,101032,AwakeningItem,4,0,2021-12-19 23:46:04,2021-12-19 23:46:04
798,774,101042,AwakeningItem,4,0,2021-12-19 23:46:04,2021-12-19 23:46:04
799,775,101052,AwakeningItem,4,0,2021-12-19 23:46:04,2021-12-19 23:46:04
800,776,101062,AwakeningItem,4,0,2021-12-19 23:46:04,2021-12-19 23:46:04
801,777,101023,AwakeningItem,4,0,2021-12-19 23:46:04,2021-12-19 23:46:04
802,778,101033,AwakeningItem,4,0,2021-12-19 23:46:04,2021-12-19 23:46:04
803,779,101043,AwakeningItem,4,0,2021-12-19 23:46:04,2021-12-19 23:46:04
804,780,101053,AwakeningItem,4,0,2021-12-19 23:46:04,2021-12-19 23:46:04
805,781,101063,AwakeningItem,4,0,2021-12-19 23:46:04,2021-12-19 23:46:04
806,782,101024,AwakeningItem,4,0,2021-12-19 23:46:04,2021-12-19 23:46:04
807,783,101034,AwakeningItem,4,0,2021-12-19 23:46:05,2021-12-19 23:46:05
808,784,101044,AwakeningItem,4,0,2021-12-19 23:46:05,2021-12-19 23:46:05
809,785,101054,AwakeningItem,4,0,2021-12-19 23:46:05,2021-12-19 23:46:05
810,786,101064,AwakeningItem,4,0,2021-12-19 23:46:05,2021-12-19 23:46:05
811,787,101074,AwakeningItem,3,0,2021-12-27 05:11:02,2021-12-27 05:11:02
812,788,101081,AwakeningItem,1,0,2022-01-19 02:55:32,2022-01-19 02:55:32
813,789,101091,AwakeningItem,1,0,2022-01-19 02:55:32,2022-01-19 02:55:32
814,790,101081,AwakeningItem,2,0,2022-01-19 02:55:32,2022-01-19 02:55:32
