id,sd_arena_id,sd_enemy_table_id,respawn_minutes,position_x,position_y,created_at,updated_at
363,73,349,0,5,10,2024-07-17 02:09:19,2024-07-17 02:09:19
364,73,346,0,-7,2,2024-07-17 02:09:19,2024-07-17 02:09:19
365,73,347,0,7,2,2024-07-17 02:09:19,2024-07-17 02:09:19
366,74,350,0,0,2,2024-07-17 02:09:19,2024-07-17 02:09:19
367,74,353,0,-5,10,2024-07-17 02:09:19,2024-07-17 02:09:19
368,74,354,0,5,10,2024-07-17 02:09:19,2024-07-17 02:09:19
369,74,351,0,-7,2,2024-07-17 02:09:19,2024-07-17 02:09:19
370,74,352,0,7,2,2024-07-17 02:09:19,2024-07-17 02:09:19
371,75,355,0,0,2,2024-07-17 02:09:19,2024-07-17 02:09:19
372,75,358,0,-5,10,2024-07-17 02:09:19,2024-07-17 02:09:19
373,75,359,0,5,10,2024-07-17 02:09:19,2024-07-17 02:09:19
374,75,356,0,-7,2,2024-07-17 02:09:19,2024-07-17 02:09:19
375,75,357,0,7,2,2024-07-17 02:09:19,2024-07-17 02:09:19
376,76,360,0,0,2,2024-07-17 02:09:19,2024-07-17 02:09:19
377,76,363,0,-5,10,2024-07-17 02:09:19,2024-07-17 02:09:19
378,76,364,0,5,10,2024-07-17 02:09:19,2024-07-17 02:09:19
379,76,361,0,-7,2,2024-07-17 02:09:19,2024-07-17 02:09:19
380,76,362,0,7,2,2024-07-17 02:09:19,2024-07-17 02:09:19
381,77,365,0,0,2,2024-07-17 02:09:19,2024-07-17 02:09:19
382,77,368,0,-5,10,2024-07-17 02:09:19,2024-07-17 02:09:19
383,77,369,0,5,10,2024-07-17 02:09:19,2024-07-17 02:09:19
384,77,366,0,-7,2,2024-07-17 02:09:19,2024-07-17 02:09:19
385,77,367,0,7,2,2024-07-17 02:09:19,2024-07-17 02:09:19
386,78,370,0,0,2,2024-07-17 02:09:19,2024-07-17 02:09:19
387,78,373,0,-5,10,2024-07-17 02:09:19,2024-07-17 02:09:19
388,78,374,0,5,10,2024-07-17 02:09:19,2024-07-17 02:09:19
389,78,371,0,-7,2,2024-07-17 02:09:19,2024-07-17 02:09:19
390,78,372,0,7,2,2024-07-17 02:09:19,2024-07-17 02:09:19
391,79,375,0,0,2,2024-07-17 02:09:19,2024-07-17 02:09:19
392,79,378,0,-5,10,2024-07-17 02:09:19,2024-07-17 02:09:19
393,79,379,0,5,10,2024-07-17 02:09:19,2024-07-17 02:09:19
394,79,376,0,-7,2,2024-07-17 02:09:19,2024-07-17 02:09:19
395,79,377,0,7,2,2024-07-17 02:09:19,2024-07-17 02:09:19
396,80,380,0,0,2,2024-07-17 02:09:19,2024-07-17 02:09:19
397,80,383,0,-5,10,2024-07-17 02:09:19,2024-07-17 02:09:19
398,80,384,0,5,10,2024-07-17 02:09:19,2024-07-17 02:09:19
399,80,381,0,-7,2,2024-07-17 02:09:19,2024-07-17 02:09:19
400,80,382,0,7,2,2024-07-17 02:09:19,2024-07-17 02:09:19
401,81,385,0,0,2,2024-07-17 02:09:19,2024-07-17 02:09:19
402,81,388,0,-5,10,2024-07-17 02:09:19,2024-07-17 02:09:19
403,81,389,0,5,10,2024-07-17 02:09:19,2024-07-17 02:09:19
404,81,386,0,-7,2,2024-07-17 02:09:19,2024-07-17 02:09:19
405,81,387,0,7,2,2024-07-17 02:09:19,2024-07-17 02:09:19
406,82,390,0,0,2,2024-07-17 02:09:19,2024-07-17 02:09:19
407,82,393,0,-5,10,2024-07-17 02:09:19,2024-07-17 02:09:19
408,82,394,0,5,10,2024-07-17 02:09:19,2024-07-17 02:09:19
409,82,391,0,-7,2,2024-07-17 02:09:19,2024-07-17 02:09:19
410,82,392,0,7,2,2024-07-17 02:09:19,2024-07-17 02:09:19
411,83,395,0,0,2,2024-07-17 02:09:19,2024-07-17 02:09:19
412,83,398,0,-5,10,2024-07-17 02:09:19,2024-07-17 02:09:19
413,83,399,0,5,10,2024-07-17 02:09:19,2024-07-17 02:09:19
414,83,396,0,-7,2,2024-07-17 02:09:19,2024-07-17 02:09:19
415,83,397,0,7,2,2024-07-17 02:09:19,2024-07-17 02:09:19
416,84,400,0,0,2,2024-07-17 02:09:19,2024-07-17 02:09:19
417,84,403,0,-5,10,2024-07-17 02:09:19,2024-07-17 02:09:19
418,84,404,0,5,10,2024-07-17 02:09:19,2024-07-17 02:09:19
419,84,401,0,-7,2,2024-07-17 02:09:19,2024-07-17 02:09:19
420,84,402,0,7,2,2024-07-17 02:09:19,2024-07-17 02:09:19
421,85,405,0,0,2,2024-07-17 02:09:19,2024-07-17 02:09:19
422,85,408,0,-5,10,2024-07-17 02:09:19,2024-07-17 02:09:19
423,85,409,0,5,10,2024-07-17 02:09:19,2024-07-17 02:09:19
424,85,406,0,-7,2,2024-07-17 02:09:19,2024-07-17 02:09:19
425,85,407,0,7,2,2024-07-17 02:09:19,2024-07-17 02:09:19
426,86,410,0,0,2,2024-07-17 02:09:19,2024-07-17 02:09:19
427,86,413,0,-5,10,2024-07-17 02:09:19,2024-07-17 02:09:19
428,86,414,0,5,10,2024-07-17 02:09:19,2024-07-17 02:09:19
429,86,411,0,-7,2,2024-07-17 02:09:19,2024-07-17 02:09:19
430,86,412,0,7,2,2024-07-17 02:09:19,2024-07-17 02:09:19
431,87,415,0,0,2,2024-07-17 02:09:19,2024-07-17 02:09:19
432,87,418,0,-5,10,2024-07-17 02:09:19,2024-07-17 02:09:19
433,87,419,0,5,10,2024-07-17 02:09:19,2024-07-17 02:09:19
434,87,416,0,-7,2,2024-07-17 02:09:19,2024-07-17 02:09:19
435,87,417,0,7,2,2024-07-17 02:09:19,2024-07-17 02:09:19
436,88,420,0,0,2,2024-07-17 02:09:19,2024-07-17 02:09:19
437,88,423,0,-5,10,2024-07-17 02:09:19,2024-07-17 02:09:19
438,88,424,0,5,10,2024-07-17 02:09:19,2024-07-17 02:09:19
439,88,421,0,-7,2,2024-07-17 02:09:19,2024-07-17 02:09:19
440,88,422,0,7,2,2024-07-17 02:09:19,2024-07-17 02:09:19
441,89,425,0,0,2,2024-07-17 02:09:19,2024-07-17 02:09:19
442,89,428,0,-5,10,2024-07-17 02:09:19,2024-07-17 02:09:19
443,89,429,0,5,10,2024-07-17 02:09:19,2024-07-17 02:09:19
444,89,426,0,-7,2,2024-07-17 02:09:19,2024-07-17 02:09:19
445,89,427,0,7,2,2024-07-17 02:09:19,2024-07-17 02:09:19
446,90,430,0,0,2,2024-07-17 02:09:19,2024-07-17 02:09:19
447,90,433,0,-5,10,2024-07-17 02:09:19,2024-07-17 02:09:19
448,90,434,0,5,10,2024-07-17 02:09:19,2024-07-17 02:09:19
449,90,431,0,-7,2,2024-07-17 02:09:19,2024-07-17 02:09:19
450,90,432,0,7,2,2024-07-17 02:09:19,2024-07-17 02:09:19
451,91,435,0,0,2,2024-07-17 02:09:19,2024-07-17 02:09:19
452,91,438,0,-5,10,2024-07-17 02:09:19,2024-07-17 02:09:19
453,91,439,0,5,10,2024-07-17 02:09:19,2024-07-17 02:09:19
454,91,436,0,-7,2,2024-07-17 02:09:19,2024-07-17 02:09:19
455,91,437,0,7,2,2024-07-17 02:09:19,2024-07-17 02:09:19
456,92,440,0,0,2,2024-07-17 02:09:19,2024-07-17 02:09:19
457,92,443,0,-5,10,2024-07-17 02:09:19,2024-07-17 02:09:19
458,92,444,0,5,10,2024-07-17 02:09:19,2024-07-17 02:09:19
459,92,441,0,-7,2,2024-07-17 02:09:19,2024-07-17 02:09:19
460,92,442,0,7,2,2024-07-17 02:09:19,2024-07-17 02:09:19
461,93,445,0,0,2,2024-07-17 02:09:19,2024-07-17 02:09:19
462,93,448,0,-5,10,2024-07-17 02:09:19,2024-07-17 02:09:19
463,93,449,0,5,10,2024-07-17 02:09:19,2024-07-17 02:09:19
464,93,446,0,-7,2,2024-07-17 02:09:19,2024-07-17 02:09:19
465,93,447,0,7,2,2024-07-17 02:09:19,2024-07-17 02:09:19
466,94,450,0,0,2,2024-07-17 02:09:19,2024-07-17 02:09:19
467,94,453,0,-5,10,2024-07-17 02:09:19,2024-07-17 02:09:19
468,94,454,0,5,10,2024-07-17 02:09:19,2024-07-17 02:09:19
469,94,451,0,-7,2,2024-07-17 02:09:19,2024-07-17 02:09:19
470,94,452,0,7,2,2024-07-17 02:09:19,2024-07-17 02:09:19
471,95,455,0,0,2,2024-07-17 02:09:19,2024-07-17 02:09:19
472,95,458,0,-5,10,2024-07-17 02:09:19,2024-07-17 02:09:19
473,95,459,0,5,10,2024-07-17 02:09:19,2024-07-17 02:09:19
474,95,456,0,-7,2,2024-07-17 02:09:19,2024-07-17 02:09:19
475,95,457,0,7,2,2024-07-17 02:09:19,2024-07-17 02:09:19
476,96,460,0,0,2,2024-07-17 02:09:19,2024-07-17 02:09:19
477,96,463,0,-5,10,2024-07-17 02:09:19,2024-07-17 02:09:19
478,96,464,0,5,10,2024-07-17 02:09:19,2024-07-17 02:09:19
479,96,461,0,-7,2,2024-07-17 02:09:19,2024-07-17 02:09:19
480,96,462,0,7,2,2024-07-17 02:09:19,2024-07-17 02:09:19
481,97,465,0,0,2,2024-07-17 02:09:19,2024-07-17 02:09:19
482,97,468,0,-5,10,2024-07-17 02:09:19,2024-07-17 02:09:19
483,97,469,0,5,10,2024-07-17 02:09:19,2024-07-17 02:09:19
484,97,466,0,-7,2,2024-07-17 02:09:19,2024-07-17 02:09:19
485,97,467,0,7,2,2024-07-17 02:09:19,2024-07-17 02:09:19
486,98,470,0,0,2,2024-07-17 02:09:19,2024-07-17 02:09:19
487,98,473,0,-5,10,2024-07-17 02:09:19,2024-07-17 02:09:19
488,98,474,0,5,10,2024-07-17 02:09:19,2024-07-17 02:09:19
489,98,471,0,-7,2,2024-07-17 02:09:19,2024-07-17 02:09:19
490,98,472,0,7,2,2024-07-17 02:09:19,2024-07-17 02:09:19
491,99,475,0,0,2,2024-07-17 02:09:19,2024-07-17 02:09:19
492,99,478,0,-5,10,2024-07-17 02:09:19,2024-07-17 02:09:19
493,99,479,0,5,10,2024-07-17 02:09:19,2024-07-17 02:09:19
494,99,476,0,-7,2,2024-07-17 02:09:19,2024-07-17 02:09:19
495,99,477,0,7,2,2024-07-17 02:09:19,2024-07-17 02:09:19
496,100,480,0,0,2,2024-07-17 02:09:19,2024-07-17 02:09:19
497,100,483,0,-5,10,2024-07-17 02:09:19,2024-07-17 02:09:19
498,100,484,0,5,10,2024-07-17 02:09:19,2024-07-17 02:09:19
499,100,481,0,-7,2,2024-07-17 02:09:19,2024-07-17 02:09:19
500,100,482,0,7,2,2024-07-17 02:09:19,2024-07-17 02:09:19
501,101,485,0,0,2,2024-07-17 02:09:19,2024-07-17 02:09:19
502,101,488,0,-5,10,2024-07-17 02:09:19,2024-07-17 02:09:19
503,101,489,0,5,10,2024-07-17 02:09:19,2024-07-17 02:09:19
504,101,486,0,-7,2,2024-07-17 02:09:19,2024-07-17 02:09:19
505,101,487,0,7,2,2024-07-17 02:09:19,2024-07-17 02:09:19
506,102,490,0,0,2,2024-07-17 02:09:19,2024-07-17 02:09:19
507,102,493,0,-5,10,2024-07-17 02:09:19,2024-07-17 02:09:19
508,102,494,0,5,10,2024-07-17 02:09:19,2024-07-17 02:09:19
509,102,491,0,-7,2,2024-07-17 02:09:19,2024-07-17 02:09:19
510,102,492,0,7,2,2024-07-17 02:09:19,2024-07-17 02:09:19
511,103,495,0,0,2,2024-07-17 02:09:19,2024-07-17 02:09:19
512,103,498,0,-5,10,2024-07-17 02:09:19,2024-07-17 02:09:19
513,103,499,0,5,10,2024-07-17 02:09:19,2024-07-17 02:09:19
514,103,496,0,-7,2,2024-07-17 02:09:19,2024-07-17 02:09:19
515,103,497,0,7,2,2024-07-17 02:09:19,2024-07-17 02:09:19
516,104,500,0,0,2,2024-07-17 02:09:19,2024-07-17 02:09:19
517,104,503,0,-5,10,2024-07-17 02:09:19,2024-07-17 02:09:19
518,104,504,0,5,10,2024-07-17 02:09:19,2024-07-17 02:09:19
519,104,501,0,-7,2,2024-07-17 02:09:19,2024-07-17 02:09:19
520,104,502,0,7,2,2024-07-17 02:09:19,2024-07-17 02:09:19
521,105,505,0,0,2,2024-07-17 02:09:19,2024-07-17 02:09:19
522,105,508,0,-5,10,2024-07-17 02:09:19,2024-07-17 02:09:19
523,105,509,0,5,10,2024-07-17 02:09:19,2024-07-17 02:09:19
524,105,506,0,-7,2,2024-07-17 02:09:19,2024-07-17 02:09:19
525,105,507,0,7,2,2024-07-17 02:09:19,2024-07-17 02:09:19
526,106,510,0,0,2,2024-07-17 02:09:19,2024-07-17 02:09:19
527,106,513,0,-5,10,2024-07-17 02:09:19,2024-07-17 02:09:19
528,106,514,0,5,10,2024-07-17 02:09:19,2024-07-17 02:09:19
529,106,511,0,-7,2,2024-07-17 02:09:19,2024-07-17 02:09:19
530,106,512,0,7,2,2024-07-17 02:09:19,2024-07-17 02:09:19
531,107,515,0,0,2,2024-07-17 02:09:19,2024-07-17 02:09:19
532,107,518,0,-5,10,2024-07-17 02:09:19,2024-07-17 02:09:19
533,107,519,0,5,10,2024-07-17 02:09:19,2024-07-17 02:09:19
534,107,516,0,-7,2,2024-07-17 02:09:19,2024-07-17 02:09:19
535,107,517,0,7,2,2024-07-17 02:09:19,2024-07-17 02:09:19
536,108,520,0,0,2,2024-07-17 02:09:19,2024-07-17 02:09:19
537,108,523,0,-5,10,2024-07-17 02:09:19,2024-07-17 02:09:19
538,108,524,0,5,10,2024-07-17 02:09:19,2024-07-17 02:09:19
539,108,521,0,-7,2,2024-07-17 02:09:19,2024-07-17 02:09:19
540,108,522,0,7,2,2024-07-17 02:09:19,2024-07-17 02:09:19
541,109,525,0,0,2,2024-07-17 02:09:19,2024-07-17 02:09:19
542,109,528,0,-5,10,2024-07-17 02:09:19,2024-07-17 02:09:19
543,109,529,0,5,10,2024-07-17 02:09:19,2024-07-17 02:09:19
544,109,526,0,-7,2,2024-07-17 02:09:19,2024-07-17 02:09:19
545,109,527,0,7,2,2024-07-17 02:09:19,2024-07-17 02:09:19
546,110,530,0,0,2,2024-07-17 02:09:19,2024-07-17 02:09:19
547,110,533,0,-5,10,2024-07-17 02:09:19,2024-07-17 02:09:19
548,110,534,0,5,10,2024-07-17 02:09:19,2024-07-17 02:09:19
549,110,531,0,-7,2,2024-07-17 02:09:19,2024-07-17 02:09:19
550,110,532,0,7,2,2024-07-17 02:09:19,2024-07-17 02:09:19
551,111,535,0,0,2,2024-07-17 02:09:19,2024-07-17 02:09:19
552,111,538,0,-5,10,2024-07-17 02:09:19,2024-07-17 02:09:19
553,111,539,0,5,10,2024-07-17 02:09:19,2024-07-17 02:09:19
554,111,536,0,-7,2,2024-07-17 02:09:19,2024-07-17 02:09:19
555,111,537,0,7,2,2024-07-17 02:09:19,2024-07-17 02:09:19
556,112,540,0,0,2,2024-07-17 02:09:19,2024-07-17 02:09:19
557,112,543,0,-5,10,2024-07-17 02:09:19,2024-07-17 02:09:19
558,112,544,0,5,10,2024-07-17 02:09:19,2024-07-17 02:09:19
559,112,541,0,-7,2,2024-07-17 02:09:19,2024-07-17 02:09:19
560,112,542,0,7,2,2024-07-17 02:09:19,2024-07-17 02:09:19
561,113,545,0,0,2,2024-07-17 02:09:19,2024-07-17 02:09:19
562,113,548,0,-5,10,2024-07-17 02:09:19,2024-07-17 02:09:19
563,113,549,0,5,10,2024-07-17 02:09:19,2024-07-17 02:09:19
564,113,546,0,-7,2,2024-07-17 02:09:19,2024-07-17 02:09:19
565,113,547,0,7,2,2024-07-17 02:09:19,2024-07-17 02:09:19
566,114,550,0,0,2,2024-07-17 02:09:19,2024-07-17 02:09:19
567,114,553,0,-5,10,2024-07-17 02:09:19,2024-07-17 02:09:19
568,114,554,0,5,10,2024-07-17 02:09:19,2024-07-17 02:09:19
569,114,551,0,-7,2,2024-07-17 02:09:19,2024-07-17 02:09:19
570,114,552,0,7,2,2024-07-17 02:09:19,2024-07-17 02:09:19
571,115,555,0,0,2,2024-07-17 02:09:19,2024-07-17 02:09:19
572,115,558,0,-5,10,2024-07-17 02:09:19,2024-07-17 02:09:19
573,115,559,0,5,10,2024-07-17 02:09:19,2024-07-17 02:09:19
574,115,556,0,-7,2,2024-07-17 02:09:19,2024-07-17 02:09:19
575,115,557,0,7,2,2024-07-17 02:09:19,2024-07-17 02:09:19
576,116,560,0,0,2,2024-07-17 02:09:19,2024-07-17 02:09:19
577,116,563,0,-5,10,2024-07-17 02:09:19,2024-07-17 02:09:19
578,116,564,0,5,10,2024-07-17 02:09:19,2024-07-17 02:09:19
579,116,561,0,-7,2,2024-07-17 02:09:19,2024-07-17 02:09:19
580,116,562,0,7,2,2024-07-17 02:09:19,2024-07-17 02:09:19
581,117,565,0,0,2,2024-07-17 02:09:19,2024-07-17 02:09:19
582,117,568,0,-5,10,2024-07-17 02:09:19,2024-07-17 02:09:19
583,117,569,0,5,10,2024-07-17 02:09:19,2024-07-17 02:09:19
584,117,566,0,-7,2,2024-07-17 02:09:19,2024-07-17 02:09:19
585,117,567,0,7,2,2024-07-17 02:09:19,2024-07-17 02:09:19
586,118,570,0,0,2,2024-07-17 02:09:19,2024-07-17 02:09:19
587,118,573,0,-5,10,2024-07-17 02:09:19,2024-07-17 02:09:19
588,118,574,0,5,10,2024-07-17 02:09:19,2024-07-17 02:09:19
589,118,571,0,-7,2,2024-07-17 02:09:19,2024-07-17 02:09:19
590,118,572,0,7,2,2024-07-17 02:09:19,2024-07-17 02:09:19
591,119,575,0,0,2,2024-07-17 02:09:19,2024-07-17 02:09:19
592,119,578,0,-5,10,2024-07-17 02:09:19,2024-07-17 02:09:19
593,119,579,0,5,10,2024-07-17 02:09:19,2024-07-17 02:09:19
594,119,576,0,-7,2,2024-07-17 02:09:19,2024-07-17 02:09:19
595,119,577,0,7,2,2024-07-17 02:09:19,2024-07-17 02:09:19
596,120,580,0,0,2,2024-07-17 02:09:19,2024-07-17 02:09:19
597,120,583,0,-5,10,2024-07-17 02:09:19,2024-07-17 02:09:19
598,120,584,0,5,10,2024-07-17 02:09:19,2024-07-17 02:09:19
599,120,581,0,-7,2,2024-07-17 02:09:19,2024-07-17 02:09:19
600,120,582,0,7,2,2024-07-17 02:09:19,2024-07-17 02:09:19
601,121,585,0,0,2,2024-07-17 02:09:19,2024-07-17 02:09:19
602,121,588,0,-5,10,2024-07-17 02:09:19,2024-07-17 02:09:19
603,121,589,0,5,10,2024-07-17 02:09:19,2024-07-17 02:09:19
604,121,586,0,-7,2,2024-07-17 02:09:19,2024-07-17 02:09:19
605,121,587,0,7,2,2024-07-17 02:09:19,2024-07-17 02:09:19
606,122,590,0,0,2,2024-07-17 02:09:19,2024-07-17 02:09:19
607,122,593,0,-5,10,2024-07-17 02:09:19,2024-07-17 02:09:19
608,122,594,0,5,10,2024-07-17 02:09:19,2024-07-17 02:09:19
609,122,591,0,-7,2,2024-07-17 02:09:19,2024-07-17 02:09:19
610,122,592,0,7,2,2024-07-17 02:09:19,2024-07-17 02:09:19
611,123,595,0,0,2,2024-07-17 02:09:19,2024-07-17 02:09:19
612,123,598,0,-5,10,2024-07-17 02:09:19,2024-07-17 02:09:19
613,123,599,0,5,10,2024-07-17 02:09:19,2024-07-17 02:09:19
614,123,596,0,-7,2,2024-07-17 02:09:19,2024-07-17 02:09:19
615,123,597,0,7,2,2024-07-17 02:09:19,2024-07-17 02:09:19
616,124,600,0,0,2,2024-07-17 02:09:19,2024-07-17 02:09:19
617,124,603,0,-5,10,2024-07-17 02:09:19,2024-07-17 02:09:19
618,124,604,0,5,10,2024-07-17 02:09:19,2024-07-17 02:09:19
619,124,601,0,-7,2,2024-07-17 02:09:19,2024-07-17 02:09:19
620,124,602,0,7,2,2024-07-17 02:09:19,2024-07-17 02:09:19
621,125,605,0,0,2,2024-07-17 02:09:19,2024-07-17 02:09:19
622,125,608,0,-5,10,2024-07-17 02:09:19,2024-07-17 02:09:19
623,125,609,0,5,10,2024-07-17 02:09:19,2024-07-17 02:09:19
624,125,606,0,-7,2,2024-07-17 02:09:19,2024-07-17 02:09:19
625,125,607,0,7,2,2024-07-17 02:09:19,2024-07-17 02:09:19
626,126,610,0,0,2,2024-07-17 02:09:19,2024-07-17 02:09:19
627,126,613,0,-5,10,2024-07-17 02:09:19,2024-07-17 02:09:19
628,126,614,0,5,10,2024-07-17 02:09:19,2024-07-17 02:09:19
629,126,611,0,-7,2,2024-07-17 02:09:19,2024-07-17 02:09:19
630,126,612,0,7,2,2024-07-17 02:09:19,2024-07-17 02:09:19
631,127,615,0,0,2,2024-07-17 02:09:19,2024-07-17 02:09:19
632,127,618,0,-5,10,2024-07-17 02:09:19,2024-07-17 02:09:19
633,127,619,0,5,10,2024-07-17 02:09:19,2024-07-17 02:09:19
634,127,616,0,-7,2,2024-07-17 02:09:19,2024-07-17 02:09:19
635,127,617,0,7,2,2024-07-17 02:09:19,2024-07-17 02:09:19
636,128,620,0,0,2,2024-07-17 02:09:19,2024-07-17 02:09:19
637,128,623,0,-5,10,2024-07-17 02:09:19,2024-07-17 02:09:19
638,128,624,0,5,10,2024-07-17 02:09:19,2024-07-17 02:09:19
639,128,621,0,-7,2,2024-07-17 02:09:19,2024-07-17 02:09:19
640,128,622,0,7,2,2024-07-17 02:09:19,2024-07-17 02:09:19
641,129,625,0,0,2,2024-07-17 02:09:19,2024-07-17 02:09:19
642,129,628,0,-5,10,2024-07-17 02:09:19,2024-07-17 02:09:19
643,129,629,0,5,10,2024-07-17 02:09:19,2024-07-17 02:09:19
644,129,626,0,-7,2,2024-07-17 02:09:19,2024-07-17 02:09:19
645,129,627,0,7,2,2024-07-17 02:09:19,2024-07-17 02:09:19
646,130,630,0,0,2,2024-07-17 02:09:19,2024-07-17 02:09:19
647,130,633,0,-5,10,2024-07-17 02:09:19,2024-07-17 02:09:19
648,130,634,0,5,10,2024-07-17 02:09:19,2024-07-17 02:09:19
649,130,631,0,-7,2,2024-07-17 02:09:19,2024-07-17 02:09:19
650,130,632,0,7,2,2024-07-17 02:09:19,2024-07-17 02:09:19
651,131,635,0,0,2,2024-07-17 02:09:19,2024-07-17 02:09:19
652,131,638,0,-5,10,2024-07-17 02:09:19,2024-07-17 02:09:19
653,131,639,0,5,10,2024-07-17 02:09:19,2024-07-17 02:09:19
654,131,636,0,-7,2,2024-07-17 02:09:19,2024-07-17 02:09:19
655,131,637,0,7,2,2024-07-17 02:09:19,2024-07-17 02:09:19
656,132,640,0,0,2,2024-07-17 02:09:19,2024-07-17 02:09:19
657,132,643,0,-5,10,2024-07-17 02:09:19,2024-07-17 02:09:19
658,132,644,0,5,10,2024-07-17 02:09:19,2024-07-17 02:09:19
659,132,641,0,-7,2,2024-07-17 02:09:19,2024-07-17 02:09:19
660,132,642,0,7,2,2024-07-17 02:09:19,2024-07-17 02:09:19
661,133,645,0,0,2,2024-07-17 02:09:19,2024-07-17 02:09:19
662,133,648,0,-5,10,2024-07-17 02:09:19,2024-07-17 02:09:19
663,133,649,0,5,10,2024-07-17 02:09:19,2024-07-17 02:09:19
664,133,646,0,-7,2,2024-07-17 02:09:19,2024-07-17 02:09:19
665,133,647,0,7,2,2024-07-17 02:09:19,2024-07-17 02:09:19
666,134,650,0,0,2,2024-07-17 02:09:19,2024-07-17 02:09:19
667,134,653,0,-5,10,2024-07-17 02:09:19,2024-07-17 02:09:19
668,134,654,0,5,10,2024-07-17 02:09:19,2024-07-17 02:09:19
669,134,651,0,-7,2,2024-07-17 02:09:19,2024-07-17 02:09:19
670,134,652,0,7,2,2024-07-17 02:09:19,2024-07-17 02:09:19
671,135,655,0,0,2,2024-07-17 02:09:19,2024-07-17 02:09:19
672,135,658,0,-5,10,2024-07-17 02:09:19,2024-07-17 02:09:19
673,135,659,0,5,10,2024-07-17 02:09:19,2024-07-17 02:09:19
674,135,656,0,-7,2,2024-07-17 02:09:19,2024-07-17 02:09:19
675,135,657,0,7,2,2024-07-17 02:09:19,2024-07-17 02:09:19
676,136,660,0,0,2,2024-07-17 02:09:19,2024-07-17 02:09:19
677,136,663,0,-5,10,2024-07-17 02:09:19,2024-07-17 02:09:19
678,136,664,0,5,10,2024-07-17 02:09:19,2024-07-17 02:09:19
679,136,661,0,-7,2,2024-07-17 02:09:19,2024-07-17 02:09:19
680,136,662,0,7,2,2024-07-17 02:09:19,2024-07-17 02:09:19
681,137,665,0,0,2,2024-07-17 02:09:19,2024-07-17 02:09:19
682,137,668,0,-5,10,2024-07-17 02:09:19,2024-07-17 02:09:19
683,137,669,0,5,10,2024-07-17 02:09:19,2024-07-17 02:09:19
684,137,666,0,-7,2,2024-07-17 02:09:19,2024-07-17 02:09:19
685,137,667,0,7,2,2024-07-17 02:09:19,2024-07-17 02:09:19
686,138,670,0,0,2,2024-07-17 02:09:19,2024-07-17 02:09:19
687,138,673,0,-5,10,2024-07-17 02:09:19,2024-07-17 02:09:19
688,138,674,0,5,10,2024-07-17 02:09:19,2024-07-17 02:09:19
689,138,671,0,-7,2,2024-07-17 02:09:19,2024-07-17 02:09:19
690,138,672,0,7,2,2024-07-17 02:09:19,2024-07-17 02:09:19
691,139,675,0,0,2,2024-07-17 02:09:19,2024-07-17 02:09:19
692,139,678,0,-5,10,2024-07-17 02:09:19,2024-07-17 02:09:19
693,139,679,0,5,10,2024-07-17 02:09:19,2024-07-17 02:09:19
694,139,676,0,-7,2,2024-07-17 02:09:19,2024-07-17 02:09:19
695,139,677,0,7,2,2024-07-17 02:09:19,2024-07-17 02:09:19
696,140,680,0,0,2,2024-07-17 02:09:19,2024-07-17 02:09:19
697,140,683,0,-5,10,2024-07-17 02:09:19,2024-07-17 02:09:19
698,140,684,0,5,10,2024-07-17 02:09:19,2024-07-17 02:09:19
699,140,681,0,-7,2,2024-07-17 02:09:19,2024-07-17 02:09:19
700,140,682,0,7,2,2024-07-17 02:09:19,2024-07-17 02:09:19
701,141,685,0,0,2,2024-07-17 02:09:19,2024-07-17 02:09:19
702,141,688,0,-5,10,2024-07-17 02:09:19,2024-07-17 02:09:19
703,141,689,0,5,10,2024-07-17 02:09:19,2024-07-17 02:09:19
704,141,686,0,-7,2,2024-07-17 02:09:19,2024-07-17 02:09:19
705,141,687,0,7,2,2024-07-17 02:09:19,2024-07-17 02:09:19
706,142,690,0,0,2,2024-07-17 02:09:19,2024-07-17 02:09:19
707,142,693,0,-5,10,2024-07-17 02:09:19,2024-07-17 02:09:19
708,142,694,0,5,10,2024-07-17 02:09:19,2024-07-17 02:09:19
709,142,691,0,-7,2,2024-07-17 02:09:19,2024-07-17 02:09:19
710,142,692,0,7,2,2024-07-17 02:09:19,2024-07-17 02:09:19
711,143,695,0,0,2,2024-07-17 02:09:19,2024-07-17 02:09:19
712,143,698,0,-5,10,2024-07-17 02:09:19,2024-07-17 02:09:19
713,143,699,0,5,10,2024-07-17 02:09:19,2024-07-17 02:09:19
714,143,696,0,-7,2,2024-07-17 02:09:19,2024-07-17 02:09:19
715,143,697,0,7,2,2024-07-17 02:09:19,2024-07-17 02:09:19
716,144,700,0,0,2,2024-07-17 02:09:19,2024-07-17 02:09:19
717,144,703,0,-5,10,2024-07-17 02:09:19,2024-07-17 02:09:19
718,144,704,0,5,10,2024-07-17 02:09:19,2024-07-17 02:09:19
719,144,701,0,-7,2,2024-07-17 02:09:19,2024-07-17 02:09:19
720,144,702,0,7,2,2024-07-17 02:09:19,2024-07-17 02:09:19
721,145,705,0,0,2,2024-07-17 02:09:19,2024-07-17 02:09:19
722,145,708,0,-5,10,2024-07-17 02:09:19,2024-07-17 02:09:19
723,145,709,0,5,10,2024-07-17 02:09:19,2024-07-17 02:09:19
724,145,706,0,-7,2,2024-07-17 02:09:19,2024-07-17 02:09:19
725,145,707,0,7,2,2024-07-17 02:09:19,2024-07-17 02:09:19
