id,z_battle_first_reward_set_id,item_id,item_type,quantity,card_exp_init,created_at,updated_at
4373,1184,3,PotentialItem,370,0,2020-03-13 03:58:29,2020-03-13 03:58:29
4374,1184,8,PotentialItem,270,0,2020-03-13 03:58:29,2020-03-13 03:58:29
4375,1184,13,PotentialItem,20,0,2020-03-13 03:58:29,2020-03-13 03:58:29
4376,1184,1012250,Card,1,0,2020-03-13 03:58:29,2020-03-13 03:58:29
4377,1185,11,Point::Stone,1,0,2020-03-13 03:58:29,2020-03-13 03:58:29
4378,1185,100482,AwakeningItem,1,0,2020-03-13 03:58:29,2020-03-18 10:02:40
4379,1185,3,PotentialItem,430,0,2020-03-13 03:58:29,2020-03-13 03:58:29
4380,1186,11,Point::Stone,1,0,2020-03-13 03:58:29,2020-03-13 03:58:29
4381,1186,100482,AwakeningItem,1,0,2020-03-13 03:58:29,2020-03-18 10:02:40
4382,1186,8,PotentialItem,330,0,2020-03-13 03:58:29,2020-03-13 03:58:29
4383,1187,11,Point::Stone,1,0,2020-03-13 03:58:29,2020-03-13 03:58:29
4384,1187,100482,AwakeningItem,2,0,2020-03-13 03:58:29,2020-03-18 10:02:40
4385,1187,13,PotentialItem,30,0,2020-03-13 03:58:29,2020-03-13 03:58:29
4386,1188,11,Point::Stone,1,0,2020-03-13 03:58:29,2020-03-13 03:58:29
4387,1188,100482,AwakeningItem,2,0,2020-03-13 03:58:29,2020-03-18 10:02:40
4388,1188,3,PotentialItem,430,0,2020-03-13 03:58:29,2020-03-13 03:58:29
4389,1189,11,Point::Stone,1,0,2020-03-13 03:58:29,2020-03-13 03:58:29
4390,1189,100482,AwakeningItem,4,0,2020-03-13 03:58:29,2020-03-18 10:02:40
4391,1189,8,PotentialItem,330,0,2020-03-13 03:58:29,2020-03-13 03:58:29
4392,1189,1012250,Card,2,0,2020-03-13 03:58:29,2020-03-13 03:58:29
4393,1190,11,Point::Stone,1,0,2020-03-13 03:58:29,2020-03-13 03:58:29
4394,1190,100482,AwakeningItem,4,0,2020-03-13 03:58:29,2020-03-18 10:02:40
4395,1190,13,PotentialItem,30,0,2020-03-13 03:58:29,2020-03-13 03:58:29
4396,1191,11,Point::Stone,1,0,2020-03-13 03:58:29,2020-03-13 03:58:29
4397,1191,100482,AwakeningItem,5,0,2020-03-13 03:58:29,2020-03-18 10:02:40
4398,1191,3,PotentialItem,430,0,2020-03-13 03:58:29,2020-03-13 03:58:29
4399,1192,11,Point::Stone,1,0,2020-03-13 03:58:29,2020-03-13 03:58:29
4400,1192,100482,AwakeningItem,6,0,2020-03-13 03:58:29,2020-03-18 10:02:40
4401,1192,8,PotentialItem,330,0,2020-03-13 03:58:29,2020-03-13 03:58:29
4402,1193,11,Point::Stone,1,0,2020-03-13 03:58:29,2020-03-13 03:58:29
4403,1193,100482,AwakeningItem,7,0,2020-03-13 03:58:29,2020-03-18 10:02:40
4404,1193,13,PotentialItem,30,0,2020-03-13 03:58:29,2020-03-13 03:58:29
4405,1194,11,Point::Stone,1,0,2020-03-13 03:58:29,2020-03-13 03:58:29
4406,1194,100482,AwakeningItem,8,0,2020-03-13 03:58:29,2020-03-18 10:02:40
4407,1194,3,PotentialItem,430,0,2020-03-13 03:58:29,2020-03-13 03:58:29
4408,1194,8,PotentialItem,330,0,2020-03-13 03:58:29,2020-03-13 03:58:29
4409,1194,13,PotentialItem,30,0,2020-03-13 03:58:29,2020-03-13 03:58:29
4410,1194,1012250,Card,2,0,2020-03-13 03:58:29,2020-03-13 03:58:29
4411,1195,11,Point::Stone,1,0,2020-03-13 03:58:29,2020-03-13 03:58:29
4412,1195,100483,AwakeningItem,4,0,2020-03-13 03:58:29,2020-03-18 10:02:40
4413,1195,3,PotentialItem,500,0,2020-03-13 03:58:29,2020-03-13 03:58:29
4414,1196,11,Point::Stone,1,0,2020-03-13 03:58:29,2020-03-13 03:58:29
4415,1196,100483,AwakeningItem,5,0,2020-03-13 03:58:29,2020-03-18 10:02:40
4416,1196,8,PotentialItem,400,0,2020-03-13 03:58:29,2020-03-13 03:58:29
4417,1197,11,Point::Stone,1,0,2020-03-13 03:58:29,2020-03-13 03:58:29
4418,1197,100483,AwakeningItem,6,0,2020-03-13 03:58:29,2020-03-18 10:02:40
4419,1197,13,PotentialItem,40,0,2020-03-13 03:58:29,2020-03-13 03:58:29
4420,1198,11,Point::Stone,1,0,2020-03-13 03:58:29,2020-03-13 03:58:29
4421,1198,100483,AwakeningItem,7,0,2020-03-13 03:58:29,2020-03-18 10:02:40
4422,1198,3,PotentialItem,500,0,2020-03-13 03:58:29,2020-03-13 03:58:29
4423,1199,11,Point::Stone,1,0,2020-03-13 03:58:29,2020-03-13 03:58:29
4424,1199,100483,AwakeningItem,8,0,2020-03-13 03:58:29,2020-03-18 10:02:40
4425,1199,8,PotentialItem,400,0,2020-03-13 03:58:29,2020-03-13 03:58:29
4426,1199,1012250,Card,2,0,2020-03-13 03:58:29,2020-03-13 03:58:29
4427,1200,11,Point::Stone,1,0,2020-03-13 03:58:29,2020-03-13 03:58:29
4428,1200,100484,AwakeningItem,4,0,2020-03-13 03:58:29,2020-03-18 10:02:40
4429,1200,13,PotentialItem,40,0,2020-03-13 03:58:29,2020-03-13 03:58:29
4430,1201,11,Point::Stone,1,0,2020-03-13 03:58:29,2020-03-13 03:58:29
4431,1201,100484,AwakeningItem,5,0,2020-03-13 03:58:29,2020-03-18 10:02:40
4432,1201,3,PotentialItem,500,0,2020-03-13 03:58:29,2020-03-13 03:58:29
4433,1202,11,Point::Stone,1,0,2020-03-13 03:58:29,2020-03-13 03:58:29
4434,1202,100484,AwakeningItem,6,0,2020-03-13 03:58:29,2020-03-18 10:02:40
4435,1202,8,PotentialItem,400,0,2020-03-13 03:58:29,2020-03-13 03:58:29
4436,1203,11,Point::Stone,1,0,2020-03-13 03:58:29,2020-03-13 03:58:29
4437,1203,100484,AwakeningItem,7,0,2020-03-13 03:58:29,2020-03-18 10:02:40
4438,1203,13,PotentialItem,40,0,2020-03-13 03:58:29,2020-03-13 03:58:29
4439,1204,11,Point::Stone,1,0,2020-03-13 03:58:29,2020-03-13 03:58:29
4440,1204,100484,AwakeningItem,8,0,2020-03-13 03:58:29,2020-03-18 10:02:40
4441,1204,3,PotentialItem,500,0,2020-03-13 03:58:29,2020-03-13 03:58:29
4442,1204,8,PotentialItem,400,0,2020-03-13 03:58:30,2020-03-13 03:58:30
4443,1204,13,PotentialItem,40,0,2020-03-13 03:58:30,2020-03-13 03:58:30
4444,1204,1012250,Card,3,0,2020-03-13 03:58:30,2020-03-13 03:58:30
4445,1205,1005480,Card,1,765122,2020-03-13 03:58:30,2020-03-13 03:58:30
4446,1206,11,Point::Stone,1,0,2020-04-07 13:44:16,2020-04-07 13:44:16
4447,1206,100461,AwakeningItem,1,0,2020-04-07 13:44:16,2020-04-07 13:44:16
4448,1206,1,PotentialItem,370,0,2020-04-07 13:44:16,2020-04-07 13:44:16
4449,1207,11,Point::Stone,1,0,2020-04-07 13:44:16,2020-04-07 13:44:16
4450,1207,100461,AwakeningItem,1,0,2020-04-07 13:44:16,2020-04-07 13:44:16
4451,1207,6,PotentialItem,270,0,2020-04-07 13:44:16,2020-04-07 13:44:16
4452,1208,11,Point::Stone,1,0,2020-04-07 13:44:16,2020-04-07 13:44:16
4453,1208,100461,AwakeningItem,1,0,2020-04-07 13:44:16,2020-04-07 13:44:16
4454,1208,11,PotentialItem,20,0,2020-04-07 13:44:16,2020-04-07 13:44:16
4455,1209,11,Point::Stone,1,0,2020-04-07 13:44:16,2020-04-07 13:44:16
4456,1209,100461,AwakeningItem,1,0,2020-04-07 13:44:16,2020-04-07 13:44:16
4457,1209,1,PotentialItem,370,0,2020-04-07 13:44:16,2020-04-07 13:44:16
4458,1210,11,Point::Stone,1,0,2020-04-07 13:44:16,2020-04-07 13:44:16
4459,1210,100461,AwakeningItem,1,0,2020-04-07 13:44:16,2020-04-07 13:44:16
4460,1210,6,PotentialItem,270,0,2020-04-07 13:44:16,2020-04-07 13:44:16
4461,1210,1012230,Card,1,0,2020-04-07 13:44:16,2020-04-07 13:44:16
4462,1211,11,Point::Stone,1,0,2020-04-07 13:44:16,2020-04-07 13:44:16
4463,1211,100461,AwakeningItem,1,0,2020-04-07 13:44:16,2020-04-07 13:44:16
4464,1211,11,PotentialItem,20,0,2020-04-07 13:44:16,2020-04-07 13:44:16
4465,1212,11,Point::Stone,1,0,2020-04-07 13:44:16,2020-04-07 13:44:16
4466,1212,100461,AwakeningItem,2,0,2020-04-07 13:44:16,2020-04-07 13:44:16
4467,1212,1,PotentialItem,370,0,2020-04-07 13:44:16,2020-04-07 13:44:16
4468,1213,11,Point::Stone,1,0,2020-04-07 13:44:16,2020-04-07 13:44:16
4469,1213,100461,AwakeningItem,2,0,2020-04-07 13:44:16,2020-04-07 13:44:16
4470,1213,6,PotentialItem,270,0,2020-04-07 13:44:16,2020-04-07 13:44:16
4471,1214,11,Point::Stone,1,0,2020-04-07 13:44:16,2020-04-07 13:44:16
4472,1214,100461,AwakeningItem,2,0,2020-04-07 13:44:16,2020-04-07 13:44:16
4473,1214,11,PotentialItem,20,0,2020-04-07 13:44:16,2020-04-07 13:44:16
4474,1215,11,Point::Stone,1,0,2020-04-07 13:44:16,2020-04-07 13:44:16
4475,1215,100461,AwakeningItem,3,0,2020-04-07 13:44:16,2020-04-07 13:44:16
4476,1215,1,PotentialItem,370,0,2020-04-07 13:44:16,2020-04-07 13:44:16
4477,1215,6,PotentialItem,270,0,2020-04-07 13:44:16,2020-04-07 13:44:16
4478,1215,11,PotentialItem,20,0,2020-04-07 13:44:16,2020-04-07 13:44:16
4479,1215,1012230,Card,1,0,2020-04-07 13:44:16,2020-04-07 13:44:16
4480,1216,11,Point::Stone,1,0,2020-04-07 13:44:16,2020-04-07 13:44:16
4481,1216,100462,AwakeningItem,1,0,2020-04-07 13:44:16,2020-04-07 13:44:16
4482,1216,1,PotentialItem,430,0,2020-04-07 13:44:16,2020-04-07 13:44:16
4483,1217,11,Point::Stone,1,0,2020-04-07 13:44:16,2020-04-07 13:44:16
4484,1217,100462,AwakeningItem,1,0,2020-04-07 13:44:16,2020-04-07 13:44:16
4485,1217,6,PotentialItem,330,0,2020-04-07 13:44:16,2020-04-07 13:44:16
4486,1218,11,Point::Stone,1,0,2020-04-07 13:44:16,2020-04-07 13:44:16
4487,1218,100462,AwakeningItem,2,0,2020-04-07 13:44:16,2020-04-07 13:44:16
4488,1218,11,PotentialItem,30,0,2020-04-07 13:44:16,2020-04-07 13:44:16
4489,1219,11,Point::Stone,1,0,2020-04-07 13:44:16,2020-04-07 13:44:16
4490,1219,100462,AwakeningItem,2,0,2020-04-07 13:44:16,2020-04-07 13:44:16
4491,1219,1,PotentialItem,430,0,2020-04-07 13:44:16,2020-04-07 13:44:16
4492,1220,11,Point::Stone,1,0,2020-04-07 13:44:16,2020-04-07 13:44:16
4493,1220,100462,AwakeningItem,4,0,2020-04-07 13:44:16,2020-04-07 13:44:16
4494,1220,6,PotentialItem,330,0,2020-04-07 13:44:16,2020-04-07 13:44:16
4495,1220,1012230,Card,2,0,2020-04-07 13:44:16,2020-04-07 13:44:16
4496,1221,11,Point::Stone,1,0,2020-04-07 13:44:16,2020-04-07 13:44:16
4497,1221,100462,AwakeningItem,4,0,2020-04-07 13:44:16,2020-04-07 13:44:16
4498,1221,11,PotentialItem,30,0,2020-04-07 13:44:16,2020-04-07 13:44:16
4499,1222,11,Point::Stone,1,0,2020-04-07 13:44:16,2020-04-07 13:44:16
4500,1222,100462,AwakeningItem,5,0,2020-04-07 13:44:16,2020-04-07 13:44:16
4501,1222,1,PotentialItem,430,0,2020-04-07 13:44:16,2020-04-07 13:44:16
4502,1223,11,Point::Stone,1,0,2020-04-07 13:44:16,2020-04-07 13:44:16
4503,1223,100462,AwakeningItem,6,0,2020-04-07 13:44:16,2020-04-07 13:44:16
4504,1223,6,PotentialItem,330,0,2020-04-07 13:44:16,2020-04-07 13:44:17
4505,1224,11,Point::Stone,1,0,2020-04-07 13:44:17,2020-04-07 13:44:17
4506,1224,100462,AwakeningItem,7,0,2020-04-07 13:44:17,2020-04-07 13:44:17
4507,1224,11,PotentialItem,30,0,2020-04-07 13:44:17,2020-04-07 13:44:17
4508,1225,11,Point::Stone,1,0,2020-04-07 13:44:17,2020-04-07 13:44:17
4509,1225,100462,AwakeningItem,8,0,2020-04-07 13:44:17,2020-04-07 13:44:17
4510,1225,1,PotentialItem,430,0,2020-04-07 13:44:17,2020-04-07 13:44:17
4511,1225,6,PotentialItem,330,0,2020-04-07 13:44:17,2020-04-07 13:44:17
4512,1225,11,PotentialItem,30,0,2020-04-07 13:44:17,2020-04-07 13:44:17
4513,1225,1012230,Card,2,0,2020-04-07 13:44:17,2020-04-07 13:44:17
4514,1226,11,Point::Stone,1,0,2020-04-07 13:44:17,2020-04-07 13:44:17
4515,1226,100463,AwakeningItem,4,0,2020-04-07 13:44:17,2020-04-07 13:44:17
4516,1226,1,PotentialItem,500,0,2020-04-07 13:44:17,2020-04-07 13:44:17
4517,1227,11,Point::Stone,1,0,2020-04-07 13:44:17,2020-04-07 13:44:17
4518,1227,100463,AwakeningItem,5,0,2020-04-07 13:44:17,2020-04-07 13:44:17
4519,1227,6,PotentialItem,400,0,2020-04-07 13:44:17,2020-04-07 13:44:17
4520,1228,11,Point::Stone,1,0,2020-04-07 13:44:17,2020-04-07 13:44:17
4521,1228,100463,AwakeningItem,6,0,2020-04-07 13:44:17,2020-04-07 13:44:17
4522,1228,11,PotentialItem,40,0,2020-04-07 13:44:17,2020-04-07 13:44:17
4523,1229,11,Point::Stone,1,0,2020-04-07 13:44:17,2020-04-07 13:44:17
4524,1229,100463,AwakeningItem,7,0,2020-04-07 13:44:17,2020-04-07 13:44:17
4525,1229,1,PotentialItem,500,0,2020-04-07 13:44:17,2020-04-07 13:44:17
4526,1230,11,Point::Stone,1,0,2020-04-07 13:44:17,2020-04-07 13:44:17
4527,1230,100463,AwakeningItem,8,0,2020-04-07 13:44:17,2020-04-07 13:44:17
4528,1230,6,PotentialItem,400,0,2020-04-07 13:44:17,2020-04-07 13:44:17
4529,1230,1012230,Card,2,0,2020-04-07 13:44:17,2020-04-07 13:44:17
4530,1231,11,Point::Stone,1,0,2020-04-07 13:44:17,2020-04-07 13:44:17
4531,1231,100464,AwakeningItem,4,0,2020-04-07 13:44:17,2020-04-07 13:44:17
4532,1231,11,PotentialItem,40,0,2020-04-07 13:44:17,2020-04-07 13:44:17
4533,1232,11,Point::Stone,1,0,2020-04-07 13:44:17,2020-04-07 13:44:17
4534,1232,100464,AwakeningItem,5,0,2020-04-07 13:44:17,2020-04-07 13:44:17
4535,1232,1,PotentialItem,500,0,2020-04-07 13:44:17,2020-04-07 13:44:17
4536,1233,11,Point::Stone,1,0,2020-04-07 13:44:17,2020-04-07 13:44:17
4537,1233,100464,AwakeningItem,6,0,2020-04-07 13:44:17,2020-04-07 13:44:17
4538,1233,6,PotentialItem,400,0,2020-04-07 13:44:17,2020-04-07 13:44:17
4539,1234,11,Point::Stone,1,0,2020-04-07 13:44:17,2020-04-07 13:44:17
4540,1234,100464,AwakeningItem,7,0,2020-04-07 13:44:17,2020-04-07 13:44:17
4541,1234,11,PotentialItem,40,0,2020-04-07 13:44:17,2020-04-07 13:44:17
4542,1235,11,Point::Stone,1,0,2020-04-07 13:44:17,2020-04-07 13:44:17
4543,1235,100464,AwakeningItem,8,0,2020-04-07 13:44:17,2020-04-07 13:44:17
4544,1235,1,PotentialItem,500,0,2020-04-07 13:44:17,2020-04-07 13:44:17
4545,1235,6,PotentialItem,400,0,2020-04-07 13:44:17,2020-04-07 13:44:17
4546,1235,11,PotentialItem,40,0,2020-04-07 13:44:17,2020-04-07 13:44:17
4547,1235,1012230,Card,3,0,2020-04-07 13:44:17,2020-04-07 13:44:17
4548,1236,1005480,Card,1,765122,2020-04-07 13:44:17,2020-04-07 13:44:17
4549,1237,11,Point::Stone,1,0,2020-06-04 11:42:54,2020-06-04 11:42:54
4550,1237,100491,AwakeningItem,1,0,2020-06-04 11:42:54,2020-06-04 11:42:54
4551,1237,100501,AwakeningItem,1,0,2020-06-04 11:42:54,2020-06-04 11:42:54
4552,1237,1,PotentialItem,370,0,2020-06-04 11:42:54,2020-06-04 11:42:54
4553,1238,11,Point::Stone,1,0,2020-06-04 11:42:54,2020-06-04 11:42:54
4554,1238,100491,AwakeningItem,1,0,2020-06-04 11:42:54,2020-06-04 11:42:54
4555,1238,100501,AwakeningItem,1,0,2020-06-04 11:42:54,2020-06-04 11:42:54
4556,1238,6,PotentialItem,270,0,2020-06-04 11:42:54,2020-06-04 11:42:54
4557,1239,11,Point::Stone,1,0,2020-06-04 11:42:54,2020-06-04 11:42:54
4558,1239,100491,AwakeningItem,1,0,2020-06-04 11:42:54,2020-06-04 11:42:54
4559,1239,100501,AwakeningItem,1,0,2020-06-04 11:42:54,2020-06-04 11:42:54
4560,1239,11,PotentialItem,20,0,2020-06-04 11:42:54,2020-06-04 11:42:54
4561,1240,11,Point::Stone,1,0,2020-06-04 11:42:54,2020-06-04 11:42:54
4562,1240,100491,AwakeningItem,1,0,2020-06-04 11:42:54,2020-06-04 11:42:54
4563,1240,100501,AwakeningItem,1,0,2020-06-04 11:42:54,2020-06-04 11:42:54
4564,1240,1,PotentialItem,370,0,2020-06-04 11:42:54,2020-06-04 11:42:54
4565,1241,11,Point::Stone,1,0,2020-06-04 11:42:54,2020-06-04 11:42:54
4566,1241,100491,AwakeningItem,1,0,2020-06-04 11:42:54,2020-06-04 11:42:54
4567,1241,100501,AwakeningItem,1,0,2020-06-04 11:42:54,2020-06-04 11:42:54
4568,1241,6,PotentialItem,270,0,2020-06-04 11:42:54,2020-06-04 11:42:54
4569,1241,1012230,Card,1,0,2020-06-04 11:42:54,2020-06-04 11:42:54
4570,1242,11,Point::Stone,1,0,2020-06-04 11:42:54,2020-06-04 11:42:54
4571,1242,100491,AwakeningItem,1,0,2020-06-04 11:42:54,2020-06-04 11:42:54
4572,1242,100501,AwakeningItem,1,0,2020-06-04 11:42:54,2020-06-04 11:42:54
4573,1242,15,PotentialItem,20,0,2020-06-04 11:42:54,2020-06-04 11:42:54
4574,1243,11,Point::Stone,1,0,2020-06-04 11:42:54,2020-06-04 11:42:54
4575,1243,100491,AwakeningItem,2,0,2020-06-04 11:42:54,2020-06-04 11:42:54
4576,1243,100501,AwakeningItem,2,0,2020-06-04 11:42:54,2020-06-04 11:42:54
4577,1243,5,PotentialItem,370,0,2020-06-04 11:42:54,2020-06-04 11:42:54
4578,1244,11,Point::Stone,1,0,2020-06-04 11:42:54,2020-06-04 11:42:54
4579,1244,100491,AwakeningItem,2,0,2020-06-04 11:42:54,2020-06-04 11:42:54
4580,1244,100501,AwakeningItem,2,0,2020-06-04 11:42:54,2020-06-04 11:42:54
4581,1244,10,PotentialItem,270,0,2020-06-04 11:42:54,2020-06-04 11:42:54
4582,1245,11,Point::Stone,1,0,2020-06-04 11:42:54,2020-06-04 11:42:54
4583,1245,100491,AwakeningItem,2,0,2020-06-04 11:42:54,2020-06-04 11:42:54
4584,1245,100501,AwakeningItem,2,0,2020-06-04 11:42:54,2020-06-04 11:42:54
4585,1245,15,PotentialItem,20,0,2020-06-04 11:42:54,2020-06-04 11:42:54
4586,1246,11,Point::Stone,1,0,2020-06-04 11:42:54,2020-06-04 11:42:54
4587,1246,100491,AwakeningItem,3,0,2020-06-04 11:42:54,2020-06-04 11:42:54
4588,1246,100501,AwakeningItem,3,0,2020-06-04 11:42:54,2020-06-04 11:42:54
4589,1246,5,PotentialItem,370,0,2020-06-04 11:42:54,2020-06-04 11:42:54
4590,1246,10,PotentialItem,270,0,2020-06-04 11:42:54,2020-06-04 11:42:54
4591,1246,15,PotentialItem,20,0,2020-06-04 11:42:54,2020-06-04 11:42:54
4592,1246,1012270,Card,1,0,2020-06-04 11:42:54,2020-06-05 05:47:05
4593,1247,11,Point::Stone,1,0,2020-06-04 11:42:54,2020-06-04 11:42:54
4594,1247,100492,AwakeningItem,1,0,2020-06-04 11:42:54,2020-06-04 11:42:54
4595,1247,100502,AwakeningItem,1,0,2020-06-04 11:42:54,2020-06-04 11:42:54
4596,1247,1,PotentialItem,430,0,2020-06-04 11:42:54,2020-06-04 11:42:54
4597,1248,11,Point::Stone,1,0,2020-06-04 11:42:54,2020-06-04 11:42:54
4598,1248,100492,AwakeningItem,1,0,2020-06-04 11:42:54,2020-06-04 11:42:54
4599,1248,100502,AwakeningItem,1,0,2020-06-04 11:42:54,2020-06-04 11:42:54
4600,1248,6,PotentialItem,330,0,2020-06-04 11:42:54,2020-06-04 11:42:54
4601,1249,11,Point::Stone,1,0,2020-06-04 11:42:54,2020-06-04 11:42:54
4602,1249,100492,AwakeningItem,2,0,2020-06-04 11:42:54,2020-06-04 11:42:54
4603,1249,100502,AwakeningItem,2,0,2020-06-04 11:42:54,2020-06-04 11:42:54
4604,1249,11,PotentialItem,30,0,2020-06-04 11:42:54,2020-06-04 11:42:54
4605,1250,11,Point::Stone,1,0,2020-06-04 11:42:54,2020-06-04 11:42:54
4606,1250,100492,AwakeningItem,2,0,2020-06-04 11:42:54,2020-06-04 11:42:54
4607,1250,100502,AwakeningItem,2,0,2020-06-04 11:42:54,2020-06-04 11:42:54
4608,1250,1,PotentialItem,430,0,2020-06-04 11:42:54,2020-06-04 11:42:54
4609,1251,11,Point::Stone,1,0,2020-06-04 11:42:54,2020-06-04 11:42:54
4610,1251,100492,AwakeningItem,4,0,2020-06-04 11:42:54,2020-06-04 11:42:54
4611,1251,100502,AwakeningItem,4,0,2020-06-04 11:42:54,2020-06-04 11:42:54
4612,1251,6,PotentialItem,330,0,2020-06-04 11:42:54,2020-06-04 11:42:54
4613,1251,1012230,Card,2,0,2020-06-04 11:42:54,2020-06-04 11:42:54
4614,1252,11,Point::Stone,1,0,2020-06-04 11:42:54,2020-06-04 11:42:54
4615,1252,100492,AwakeningItem,4,0,2020-06-04 11:42:54,2020-06-04 11:42:54
4616,1252,100502,AwakeningItem,4,0,2020-06-04 11:42:54,2020-06-04 11:42:54
4617,1252,15,PotentialItem,30,0,2020-06-04 11:42:54,2020-06-04 11:42:54
4618,1253,11,Point::Stone,1,0,2020-06-04 11:42:54,2020-06-04 11:42:54
4619,1253,100492,AwakeningItem,5,0,2020-06-04 11:42:54,2020-06-04 11:42:54
4620,1253,100502,AwakeningItem,5,0,2020-06-04 11:42:54,2020-06-04 11:42:54
4621,1253,5,PotentialItem,430,0,2020-06-04 11:42:54,2020-06-04 11:42:54
4622,1254,11,Point::Stone,1,0,2020-06-04 11:42:54,2020-06-04 11:42:54
4623,1254,100492,AwakeningItem,6,0,2020-06-04 11:42:54,2020-06-04 11:42:54
4624,1254,100502,AwakeningItem,6,0,2020-06-04 11:42:54,2020-06-04 11:42:54
4625,1254,10,PotentialItem,330,0,2020-06-04 11:42:54,2020-06-04 11:42:54
4626,1255,11,Point::Stone,1,0,2020-06-04 11:42:54,2020-06-04 11:42:54
4627,1255,100492,AwakeningItem,7,0,2020-06-04 11:42:54,2020-06-04 11:42:54
4628,1255,100502,AwakeningItem,7,0,2020-06-04 11:42:54,2020-06-04 11:42:54
4629,1255,15,PotentialItem,30,0,2020-06-04 11:42:54,2020-06-04 11:42:54
4630,1256,11,Point::Stone,1,0,2020-06-04 11:42:54,2020-06-04 11:42:54
4631,1256,100492,AwakeningItem,8,0,2020-06-04 11:42:54,2020-06-04 11:42:54
4632,1256,100502,AwakeningItem,8,0,2020-06-04 11:42:54,2020-06-04 11:42:54
4633,1256,5,PotentialItem,430,0,2020-06-04 11:42:54,2020-06-04 11:42:54
4634,1256,10,PotentialItem,330,0,2020-06-04 11:42:54,2020-06-04 11:42:54
4635,1256,15,PotentialItem,30,0,2020-06-04 11:42:54,2020-06-04 11:42:54
4636,1256,1012270,Card,2,0,2020-06-04 11:42:54,2020-06-05 05:47:05
4637,1257,11,Point::Stone,1,0,2020-06-04 11:42:54,2020-06-04 11:42:54
4638,1257,100493,AwakeningItem,4,0,2020-06-04 11:42:54,2020-06-04 11:42:54
4639,1257,100503,AwakeningItem,4,0,2020-06-04 11:42:54,2020-06-04 11:42:54
4640,1257,1,PotentialItem,250,0,2020-06-04 11:42:54,2020-06-04 11:42:54
4641,1257,5,PotentialItem,250,0,2020-06-04 11:42:54,2020-06-04 11:42:54
4642,1258,11,Point::Stone,1,0,2020-06-04 11:42:54,2020-06-04 11:42:54
4643,1258,100493,AwakeningItem,5,0,2020-06-04 11:42:54,2020-06-04 11:42:54
4644,1258,100503,AwakeningItem,5,0,2020-06-04 11:42:54,2020-06-04 11:42:54
4645,1258,6,PotentialItem,200,0,2020-06-04 11:42:54,2020-06-04 11:42:54
4646,1258,10,PotentialItem,200,0,2020-06-04 11:42:54,2020-06-04 11:42:54
4647,1259,11,Point::Stone,1,0,2020-06-04 11:42:54,2020-06-04 11:42:54
4648,1259,100493,AwakeningItem,6,0,2020-06-04 11:42:54,2020-06-04 11:42:54
4649,1259,100503,AwakeningItem,6,0,2020-06-04 11:42:54,2020-06-04 11:42:54
4650,1259,11,PotentialItem,20,0,2020-06-04 11:42:54,2020-06-04 11:42:54
4651,1259,15,PotentialItem,20,0,2020-06-04 11:42:54,2020-06-04 11:42:54
4652,1260,11,Point::Stone,1,0,2020-06-04 11:42:54,2020-06-04 11:42:54
4653,1260,100493,AwakeningItem,7,0,2020-06-04 11:42:54,2020-06-04 11:42:54
4654,1260,100503,AwakeningItem,7,0,2020-06-04 11:42:54,2020-06-04 11:42:54
4655,1260,1,PotentialItem,250,0,2020-06-04 11:42:54,2020-06-04 11:42:54
4656,1260,5,PotentialItem,250,0,2020-06-04 11:42:54,2020-06-04 11:42:54
4657,1261,11,Point::Stone,1,0,2020-06-04 11:42:54,2020-06-04 11:42:54
4658,1261,100493,AwakeningItem,8,0,2020-06-04 11:42:54,2020-06-04 11:42:54
4659,1261,100503,AwakeningItem,8,0,2020-06-04 11:42:54,2020-06-04 11:42:54
4660,1261,6,PotentialItem,200,0,2020-06-04 11:42:54,2020-06-04 11:42:54
4661,1261,10,PotentialItem,200,0,2020-06-04 11:42:54,2020-06-04 11:42:54
4662,1261,1012270,Card,1,0,2020-06-04 11:42:54,2020-06-05 05:47:05
4663,1261,1012230,Card,1,0,2020-06-04 11:42:54,2020-06-04 11:42:54
4664,1262,11,Point::Stone,1,0,2020-06-04 11:42:54,2020-06-04 11:42:54
4665,1262,100494,AwakeningItem,4,0,2020-06-04 11:42:55,2020-06-04 11:42:55
4666,1262,100504,AwakeningItem,4,0,2020-06-04 11:42:55,2020-06-04 11:42:55
4667,1262,11,PotentialItem,20,0,2020-06-04 11:42:55,2020-06-04 11:42:55
4668,1262,15,PotentialItem,20,0,2020-06-04 11:42:55,2020-06-04 11:42:55
4669,1263,11,Point::Stone,1,0,2020-06-04 11:42:55,2020-06-04 11:42:55
4670,1263,100494,AwakeningItem,5,0,2020-06-04 11:42:55,2020-06-04 11:42:55
4671,1263,100504,AwakeningItem,5,0,2020-06-04 11:42:55,2020-06-04 11:42:55
4672,1263,1,PotentialItem,250,0,2020-06-04 11:42:55,2020-06-04 11:42:55
4673,1263,5,PotentialItem,250,0,2020-06-04 11:42:55,2020-06-04 11:42:55
4674,1264,11,Point::Stone,1,0,2020-06-04 11:42:55,2020-06-04 11:42:55
4675,1264,100494,AwakeningItem,6,0,2020-06-04 11:42:55,2020-06-04 11:42:55
4676,1264,100504,AwakeningItem,6,0,2020-06-04 11:42:55,2020-06-04 11:42:55
4677,1264,6,PotentialItem,200,0,2020-06-04 11:42:55,2020-06-04 11:42:55
4678,1264,10,PotentialItem,200,0,2020-06-04 11:42:55,2020-06-04 11:42:55
