id,name,description,grade,selling_exchange_point,hp,attack,defense,equipment_skill_limitation_set_id,icon_image_id,is_eternal
1117,【カテゴリ専用】スキル玉 HP＋Lv.3,"「第7宇宙代表」カテゴリで、UR・LRの
キャラクターに装着が可能なスキル玉。
装着したキャラクターのHPに＋300することができる。",bronze,1,300,0,0,36,8,0
1118,【カテゴリ専用】スキル玉 HP＋Lv.4,"「第7宇宙代表」カテゴリで、UR・LRの
キャラクターに装着が可能なスキル玉。
装着したキャラクターのHPに＋400することができる。",bronze,1,400,0,0,36,8,0
1119,【カテゴリ専用】スキル玉 HP＋Lv.5,"「第7宇宙代表」カテゴリで、UR・LRの
キャラクターに装着が可能なスキル玉。
装着したキャラクターのHPに＋500することができる。",bronze,1,500,0,0,36,8,0
1120,【カテゴリ専用】スキル玉 ATK＋Lv.1,"「第7宇宙代表」カテゴリで、UR・LRの
キャラクターに装着が可能なスキル玉。
装着したキャラクターのATKに＋100することができる。",bronze,1,0,100,0,36,10,0
1121,【カテゴリ専用】スキル玉 ATK＋Lv.2,"「第7宇宙代表」カテゴリで、UR・LRの
キャラクターに装着が可能なスキル玉。
装着したキャラクターのATKに＋200することができる。",bronze,1,0,200,0,36,10,0
1122,【カテゴリ専用】スキル玉 ATK＋Lv.3,"「第7宇宙代表」カテゴリで、UR・LRの
キャラクターに装着が可能なスキル玉。
装着したキャラクターのATKに＋300することができる。",bronze,1,0,300,0,36,10,0
1123,【カテゴリ専用】スキル玉 ATK＋Lv.4,"「第7宇宙代表」カテゴリで、UR・LRの
キャラクターに装着が可能なスキル玉。
装着したキャラクターのATKに＋400することができる。",bronze,1,0,400,0,36,10,0
1124,【カテゴリ専用】スキル玉 ATK＋Lv.5,"「第7宇宙代表」カテゴリで、UR・LRの
キャラクターに装着が可能なスキル玉。
装着したキャラクターのATKに＋500することができる。",bronze,1,0,500,0,36,10,0
1125,【カテゴリ専用】スキル玉 DEF＋Lv.1,"「第7宇宙代表」カテゴリで、UR・LRの
キャラクターに装着が可能なスキル玉。
装着したキャラクターのDEFに＋100することができる。",bronze,1,0,0,100,36,9,0
1126,【カテゴリ専用】スキル玉 DEF＋Lv.2,"「第7宇宙代表」カテゴリで、UR・LRの
キャラクターに装着が可能なスキル玉。
装着したキャラクターのDEFに＋200することができる。",bronze,1,0,0,200,36,9,0
1127,【カテゴリ専用】スキル玉 DEF＋Lv.3,"「第7宇宙代表」カテゴリで、UR・LRの
キャラクターに装着が可能なスキル玉。
装着したキャラクターのDEFに＋300することができる。",bronze,1,0,0,300,36,9,0
1128,【カテゴリ専用】スキル玉 DEF＋Lv.4,"「第7宇宙代表」カテゴリで、UR・LRの
キャラクターに装着が可能なスキル玉。
装着したキャラクターのDEFに＋400することができる。",bronze,1,0,0,400,36,9,0
1129,【カテゴリ専用】スキル玉 DEF＋Lv.5,"「第7宇宙代表」カテゴリで、UR・LRの
キャラクターに装着が可能なスキル玉。
装着したキャラクターのDEFに＋500することができる。",bronze,1,0,0,500,36,9,0
1130,【カテゴリ専用】スキル玉 属性攻撃UP＋Lv.1,"必殺技Lv.10以上で、「第7宇宙代表」カテゴリの
キャラクターに装着可能なスキル玉。",silver,10,0,0,0,36,16,0
1131,【カテゴリ専用】スキル玉 属性攻撃UP＋Lv.2,"必殺技Lv.10以上で、「第7宇宙代表」カテゴリの
キャラクターに装着可能なスキル玉。",silver,10,0,0,0,36,16,0
1132,【カテゴリ専用】スキル玉 属性攻撃UP＋Lv.3,"必殺技Lv.10以上で、「第7宇宙代表」カテゴリの
キャラクターに装着可能なスキル玉。",silver,10,0,0,0,36,16,0
1133,【カテゴリ専用】スキル玉 属性攻撃UP＋Lv.4,"必殺技Lv.10以上で、「第7宇宙代表」カテゴリの
キャラクターに装着可能なスキル玉。",silver,10,0,0,0,36,16,0
1134,【カテゴリ専用】スキル玉 属性防御UP＋Lv.1,"必殺技Lv.10以上で、「第7宇宙代表」カテゴリの
キャラクターに装着可能なスキル玉。",silver,10,0,0,0,36,15,0
1135,【カテゴリ専用】スキル玉 属性防御UP＋Lv.2,"必殺技Lv.10以上で、「第7宇宙代表」カテゴリの
キャラクターに装着可能なスキル玉。",silver,10,0,0,0,36,15,0
1136,【カテゴリ専用】スキル玉 属性防御UP＋Lv.3,"必殺技Lv.10以上で、「第7宇宙代表」カテゴリの
キャラクターに装着可能なスキル玉。",silver,10,0,0,0,36,15,0
1137,【カテゴリ専用】スキル玉 属性防御UP＋Lv.4,"必殺技Lv.10以上で、「第7宇宙代表」カテゴリの
キャラクターに装着可能なスキル玉。",silver,10,0,0,0,36,15,0
1138,【カテゴリ専用】スキル玉 必殺技威力UP＋Lv.1,"必殺技Lv.10以上で、「第7宇宙代表」カテゴリの
キャラクターに装着可能なスキル玉。",silver,10,0,0,0,36,14,0
1139,【カテゴリ専用】スキル玉 必殺技威力UP＋Lv.2,"必殺技Lv.10以上で、「第7宇宙代表」カテゴリの
キャラクターに装着可能なスキル玉。",silver,10,0,0,0,36,14,0
1140,【カテゴリ専用】スキル玉 必殺技威力UP＋Lv.3,"必殺技Lv.10以上で、「第7宇宙代表」カテゴリの
キャラクターに装着可能なスキル玉。",silver,10,0,0,0,36,14,0
1141,【カテゴリ専用】スキル玉 必殺技威力UP＋Lv.4,"必殺技Lv.10以上で、「第7宇宙代表」カテゴリの
キャラクターに装着可能なスキル玉。",silver,10,0,0,0,36,14,0
1142,【カテゴリ専用】スキル玉 治癒能力UP＋Lv.1,"必殺技Lv.10以上で、「第7宇宙代表」カテゴリの
キャラクターに装着可能なスキル玉。",silver,10,0,0,0,36,22,0
1143,【カテゴリ専用】スキル玉 治癒能力UP＋Lv.2,"必殺技Lv.10以上で、「第7宇宙代表」カテゴリの
キャラクターに装着可能なスキル玉。",silver,10,0,0,0,36,22,0
1144,【カテゴリ専用】スキル玉 治癒能力UP＋Lv.3,"必殺技Lv.10以上で、「第7宇宙代表」カテゴリの
キャラクターに装着可能なスキル玉。",silver,10,0,0,0,36,22,0
1145,【カテゴリ専用】スキル玉 治癒能力UP＋Lv.4,"必殺技Lv.10以上で、「第7宇宙代表」カテゴリの
キャラクターに装着可能なスキル玉。",silver,10,0,0,0,36,22,0
1146,【カテゴリ専用】スキル玉 連続攻撃＋Lv.4,"追加ルートの開放を2つ行った「第7宇宙代表」
カテゴリのキャラクターに装着可能なスキル玉。",gold,100,0,0,0,36,24,0
1147,【カテゴリ専用】スキル玉 会心＋Lv.4,"追加ルートの開放を2つ行った「第7宇宙代表」
カテゴリのキャラクターに装着可能なスキル玉。",gold,100,0,0,0,36,29,0
1148,【カテゴリ専用】スキル玉 回避＋Lv.4,"追加ルートの開放を2つ行った「第7宇宙代表」
カテゴリのキャラクターに装着可能なスキル玉。",gold,100,0,0,0,36,28,0
1149,【カテゴリ専用】スキル玉 HP＋Lv.1,"「フュージョン」カテゴリで、UR・LRの
キャラクターに装着が可能なスキル玉。
装着したキャラクターのHPに＋100することができる。",bronze,1,100,0,0,28,8,0
1150,【カテゴリ専用】スキル玉 HP＋Lv.2,"「フュージョン」カテゴリで、UR・LRの
キャラクターに装着が可能なスキル玉。
装着したキャラクターのHPに＋200することができる。",bronze,1,200,0,0,28,8,0
1151,【カテゴリ専用】スキル玉 HP＋Lv.3,"「フュージョン」カテゴリで、UR・LRの
キャラクターに装着が可能なスキル玉。
装着したキャラクターのHPに＋300することができる。",bronze,1,300,0,0,28,8,0
1152,【カテゴリ専用】スキル玉 HP＋Lv.4,"「フュージョン」カテゴリで、UR・LRの
キャラクターに装着が可能なスキル玉。
装着したキャラクターのHPに＋400することができる。",bronze,1,400,0,0,28,8,0
1153,【カテゴリ専用】スキル玉 HP＋Lv.5,"「フュージョン」カテゴリで、UR・LRの
キャラクターに装着が可能なスキル玉。
装着したキャラクターのHPに＋500することができる。",bronze,1,500,0,0,28,8,0
1154,【カテゴリ専用】スキル玉 ATK＋Lv.1,"「フュージョン」カテゴリで、UR・LRの
キャラクターに装着が可能なスキル玉。
装着したキャラクターのATKに＋100することができる。",bronze,1,0,100,0,28,10,0
1155,【カテゴリ専用】スキル玉 ATK＋Lv.2,"「フュージョン」カテゴリで、UR・LRの
キャラクターに装着が可能なスキル玉。
装着したキャラクターのATKに＋200することができる。",bronze,1,0,200,0,28,10,0
1156,【カテゴリ専用】スキル玉 ATK＋Lv.3,"「フュージョン」カテゴリで、UR・LRの
キャラクターに装着が可能なスキル玉。
装着したキャラクターのATKに＋300することができる。",bronze,1,0,300,0,28,10,0
1157,【カテゴリ専用】スキル玉 ATK＋Lv.4,"「フュージョン」カテゴリで、UR・LRの
キャラクターに装着が可能なスキル玉。
装着したキャラクターのATKに＋400することができる。",bronze,1,0,400,0,28,10,0
1158,【カテゴリ専用】スキル玉 ATK＋Lv.5,"「フュージョン」カテゴリで、UR・LRの
キャラクターに装着が可能なスキル玉。
装着したキャラクターのATKに＋500することができる。",bronze,1,0,500,0,28,10,0
1159,【カテゴリ専用】スキル玉 DEF＋Lv.1,"「フュージョン」カテゴリで、UR・LRの
キャラクターに装着が可能なスキル玉。
装着したキャラクターのDEFに＋100することができる。",bronze,1,0,0,100,28,9,0
1160,【カテゴリ専用】スキル玉 DEF＋Lv.2,"「フュージョン」カテゴリで、UR・LRの
キャラクターに装着が可能なスキル玉。
装着したキャラクターのDEFに＋200することができる。",bronze,1,0,0,200,28,9,0
1161,【カテゴリ専用】スキル玉 DEF＋Lv.3,"「フュージョン」カテゴリで、UR・LRの
キャラクターに装着が可能なスキル玉。
装着したキャラクターのDEFに＋300することができる。",bronze,1,0,0,300,28,9,0
1162,【カテゴリ専用】スキル玉 DEF＋Lv.4,"「フュージョン」カテゴリで、UR・LRの
キャラクターに装着が可能なスキル玉。
装着したキャラクターのDEFに＋400することができる。",bronze,1,0,0,400,28,9,0
1163,【カテゴリ専用】スキル玉 DEF＋Lv.5,"「フュージョン」カテゴリで、UR・LRの
キャラクターに装着が可能なスキル玉。
装着したキャラクターのDEFに＋500することができる。",bronze,1,0,0,500,28,9,0
1164,【カテゴリ専用】スキル玉 属性攻撃UP＋Lv.1,"必殺技Lv.10以上で、「フュージョン」カテゴリの
キャラクターに装着可能なスキル玉。",silver,10,0,0,0,28,16,0
1165,【カテゴリ専用】スキル玉 属性攻撃UP＋Lv.2,"必殺技Lv.10以上で、「フュージョン」カテゴリの
キャラクターに装着可能なスキル玉。",silver,10,0,0,0,28,16,0
1166,【カテゴリ専用】スキル玉 属性攻撃UP＋Lv.3,"必殺技Lv.10以上で、「フュージョン」カテゴリの
キャラクターに装着可能なスキル玉。",silver,10,0,0,0,28,16,0
1167,【カテゴリ専用】スキル玉 属性攻撃UP＋Lv.4,"必殺技Lv.10以上で、「フュージョン」カテゴリの
キャラクターに装着可能なスキル玉。",silver,10,0,0,0,28,16,0
1168,【カテゴリ専用】スキル玉 属性防御UP＋Lv.1,"必殺技Lv.10以上で、「フュージョン」カテゴリの
キャラクターに装着可能なスキル玉。",silver,10,0,0,0,28,15,0
1169,【カテゴリ専用】スキル玉 属性防御UP＋Lv.2,"必殺技Lv.10以上で、「フュージョン」カテゴリの
キャラクターに装着可能なスキル玉。",silver,10,0,0,0,28,15,0
1170,【カテゴリ専用】スキル玉 属性防御UP＋Lv.3,"必殺技Lv.10以上で、「フュージョン」カテゴリの
キャラクターに装着可能なスキル玉。",silver,10,0,0,0,28,15,0
1171,【カテゴリ専用】スキル玉 属性防御UP＋Lv.4,"必殺技Lv.10以上で、「フュージョン」カテゴリの
キャラクターに装着可能なスキル玉。",silver,10,0,0,0,28,15,0
1172,【カテゴリ専用】スキル玉 必殺技威力UP＋Lv.1,"必殺技Lv.10以上で、「フュージョン」カテゴリの
キャラクターに装着可能なスキル玉。",silver,10,0,0,0,28,14,0
1173,【カテゴリ専用】スキル玉 必殺技威力UP＋Lv.2,"必殺技Lv.10以上で、「フュージョン」カテゴリの
キャラクターに装着可能なスキル玉。",silver,10,0,0,0,28,14,0
1174,【カテゴリ専用】スキル玉 必殺技威力UP＋Lv.3,"必殺技Lv.10以上で、「フュージョン」カテゴリの
キャラクターに装着可能なスキル玉。",silver,10,0,0,0,28,14,0
1175,【カテゴリ専用】スキル玉 必殺技威力UP＋Lv.4,"必殺技Lv.10以上で、「フュージョン」カテゴリの
キャラクターに装着可能なスキル玉。",silver,10,0,0,0,28,14,0
1176,【カテゴリ専用】スキル玉 治癒能力UP＋Lv.1,"必殺技Lv.10以上で、「フュージョン」カテゴリの
キャラクターに装着可能なスキル玉。",silver,10,0,0,0,28,22,0
1177,【カテゴリ専用】スキル玉 治癒能力UP＋Lv.2,"必殺技Lv.10以上で、「フュージョン」カテゴリの
キャラクターに装着可能なスキル玉。",silver,10,0,0,0,28,22,0
1178,【カテゴリ専用】スキル玉 治癒能力UP＋Lv.3,"必殺技Lv.10以上で、「フュージョン」カテゴリの
キャラクターに装着可能なスキル玉。",silver,10,0,0,0,28,22,0
1179,【カテゴリ専用】スキル玉 治癒能力UP＋Lv.4,"必殺技Lv.10以上で、「フュージョン」カテゴリの
キャラクターに装着可能なスキル玉。",silver,10,0,0,0,28,22,0
1180,【カテゴリ専用】スキル玉 連続攻撃＋Lv.4,"追加ルートの開放を2つ行った「フュージョン」
カテゴリのキャラクターに装着可能なスキル玉。",gold,100,0,0,0,28,24,0
1181,【カテゴリ専用】スキル玉 会心＋Lv.4,"追加ルートの開放を2つ行った「フュージョン」
カテゴリのキャラクターに装着可能なスキル玉。",gold,100,0,0,0,28,29,0
1182,【カテゴリ専用】スキル玉 回避＋Lv.4,"追加ルートの開放を2つ行った「フュージョン」
カテゴリのキャラクターに装着可能なスキル玉。",gold,100,0,0,0,28,28,0
1183,"EXスキル玉(超速)会心＋Lv.4,ATK＋Lv.1","追加ルートの開放を2つ行うことで装着できるEXスキル玉。
潜在能力スキルのLvを上乗せし、ATKに＋300する
ことができる。交換不可。",gold,0,0,300,0,7,62,1
1184,"EXスキル玉(超速)回避＋Lv.4,DEF＋Lv.2","追加ルートの開放を2つ行うことで装着できるEXスキル玉。
潜在能力スキルのLvを上乗せし、DEFに＋600する
ことができる。交換不可。",gold,0,0,0,600,7,79,1
1185,"EXスキル玉(超速)連続攻撃＋Lv.4,HP＋Lv.3","追加ルートの開放を2つ行うことで装着できるEXスキル玉。
潜在能力スキルのLvを上乗せし、HPに＋900する
ことができる。交換不可。",gold,0,900,0,0,7,63,1
1186,"EXスキル玉(極速)会心＋Lv.4,ATK＋Lv.1","追加ルートの開放を2つ行うことで装着できるEXスキル玉。
潜在能力スキルのLvを上乗せし、ATKに＋300する
ことができる。交換不可。",gold,0,0,300,0,13,62,1
1187,"EXスキル玉(極速)回避＋Lv.4,DEF＋Lv.2","追加ルートの開放を2つ行うことで装着できるEXスキル玉。
潜在能力スキルのLvを上乗せし、DEFに＋600する
ことができる。交換不可。",gold,0,0,0,600,13,79,1
1188,"EXスキル玉(極速)連続攻撃＋Lv.4,HP＋Lv.3","追加ルートの開放を2つ行うことで装着できるEXスキル玉。
潜在能力スキルのLvを上乗せし、HPに＋900する
ことができる。交換不可。",gold,0,900,0,0,13,63,1
1189,"EXスキル玉(超技)会心＋Lv.4,ATK＋Lv.1","追加ルートの開放を2つ行うことで装着できるEXスキル玉。
潜在能力スキルのLvを上乗せし、ATKに＋300する
ことができる。交換不可。",gold,0,0,300,0,8,62,1
1190,"EXスキル玉(超技)回避＋Lv.4,DEF＋Lv.2","追加ルートの開放を2つ行うことで装着できるEXスキル玉。
潜在能力スキルのLvを上乗せし、DEFに＋600する
ことができる。交換不可。",gold,0,0,0,600,8,79,1
1191,"EXスキル玉(超技)連続攻撃＋Lv.4,HP＋Lv.3","追加ルートの開放を2つ行うことで装着できるEXスキル玉。
潜在能力スキルのLvを上乗せし、HPに＋900する
ことができる。交換不可。",gold,0,900,0,0,8,63,1
1192,"EXスキル玉(極技)会心＋Lv.4,ATK＋Lv.1","追加ルートの開放を2つ行うことで装着できるEXスキル玉。
潜在能力スキルのLvを上乗せし、ATKに＋300する
ことができる。交換不可。",gold,0,0,300,0,14,62,1
1193,"EXスキル玉(極技)回避＋Lv.4,DEF＋Lv.2","追加ルートの開放を2つ行うことで装着できるEXスキル玉。
潜在能力スキルのLvを上乗せし、DEFに＋600する
ことができる。交換不可。",gold,0,0,0,600,14,79,1
1194,"EXスキル玉(極技)連続攻撃＋Lv.4,HP＋Lv.3","追加ルートの開放を2つ行うことで装着できるEXスキル玉。
潜在能力スキルのLvを上乗せし、HPに＋900する
ことができる。交換不可。",gold,0,900,0,0,14,63,1
1195,"EXスキル玉(超知)会心＋Lv.4,ATK＋Lv.1","追加ルートの開放を2つ行うことで装着できるEXスキル玉。
潜在能力スキルのLvを上乗せし、ATKに＋300する
ことができる。交換不可。",gold,0,0,300,0,9,62,1
1196,"EXスキル玉(超知)回避＋Lv.4,DEF＋Lv.2","追加ルートの開放を2つ行うことで装着できるEXスキル玉。
潜在能力スキルのLvを上乗せし、DEFに＋600する
ことができる。交換不可。",gold,0,0,0,600,9,79,1
1197,"EXスキル玉(超知)連続攻撃＋Lv.4,HP＋Lv.3","追加ルートの開放を2つ行うことで装着できるEXスキル玉。
潜在能力スキルのLvを上乗せし、HPに＋900する
ことができる。交換不可。",gold,0,900,0,0,9,63,1
1198,"EXスキル玉(極知)会心＋Lv.4,ATK＋Lv.1","追加ルートの開放を2つ行うことで装着できるEXスキル玉。
潜在能力スキルのLvを上乗せし、ATKに＋300する
ことができる。交換不可。",gold,0,0,300,0,15,62,1
1199,"EXスキル玉(極知)回避＋Lv.4,DEF＋Lv.2","追加ルートの開放を2つ行うことで装着できるEXスキル玉。
潜在能力スキルのLvを上乗せし、DEFに＋600する
ことができる。交換不可。",gold,0,0,0,600,15,79,1
1200,"EXスキル玉(極知)連続攻撃＋Lv.4,HP＋Lv.3","追加ルートの開放を2つ行うことで装着できるEXスキル玉。
潜在能力スキルのLvを上乗せし、HPに＋900する
ことができる。交換不可。",gold,0,900,0,0,15,63,1
1201,"EXスキル玉(超力)会心＋Lv.4,ATK＋Lv.1","追加ルートの開放を2つ行うことで装着できるEXスキル玉。
潜在能力スキルのLvを上乗せし、ATKに＋300する
ことができる。交換不可。",gold,0,0,300,0,10,62,1
1202,"EXスキル玉(超力)回避＋Lv.4,DEF＋Lv.2","追加ルートの開放を2つ行うことで装着できるEXスキル玉。
潜在能力スキルのLvを上乗せし、DEFに＋600する
ことができる。交換不可。",gold,0,0,0,600,10,79,1
1203,"EXスキル玉(超力)連続攻撃＋Lv.4,HP＋Lv.3","追加ルートの開放を2つ行うことで装着できるEXスキル玉。
潜在能力スキルのLvを上乗せし、HPに＋900する
ことができる。交換不可。",gold,0,900,0,0,10,63,1
1204,"EXスキル玉(極力)会心＋Lv.4,ATK＋Lv.1","追加ルートの開放を2つ行うことで装着できるEXスキル玉。
潜在能力スキルのLvを上乗せし、ATKに＋300する
ことができる。交換不可。",gold,0,0,300,0,16,62,1
1205,"EXスキル玉(極力)回避＋Lv.4,DEF＋Lv.2","追加ルートの開放を2つ行うことで装着できるEXスキル玉。
潜在能力スキルのLvを上乗せし、DEFに＋600する
ことができる。交換不可。",gold,0,0,0,600,16,79,1
1206,"EXスキル玉(極力)連続攻撃＋Lv.4,HP＋Lv.3","追加ルートの開放を2つ行うことで装着できるEXスキル玉。
潜在能力スキルのLvを上乗せし、HPに＋900する
ことができる。交換不可。",gold,0,900,0,0,16,63,1
1207,"EXスキル玉(超体)会心＋Lv.4,ATK＋Lv.1","追加ルートの開放を2つ行うことで装着できるEXスキル玉。
潜在能力スキルのLvを上乗せし、ATKに＋300する
ことができる。交換不可。",gold,0,0,300,0,11,62,1
1208,"EXスキル玉(超体)回避＋Lv.4,DEF＋Lv.2","追加ルートの開放を2つ行うことで装着できるEXスキル玉。
潜在能力スキルのLvを上乗せし、DEFに＋600する
ことができる。交換不可。",gold,0,0,0,600,11,79,1
1209,"EXスキル玉(超体)連続攻撃＋Lv.4,HP＋Lv.3","追加ルートの開放を2つ行うことで装着できるEXスキル玉。
潜在能力スキルのLvを上乗せし、HPに＋900する
ことができる。交換不可。",gold,0,900,0,0,11,63,1
1210,"EXスキル玉(極体)会心＋Lv.4,ATK＋Lv.1","追加ルートの開放を2つ行うことで装着できるEXスキル玉。
潜在能力スキルのLvを上乗せし、ATKに＋300する
ことができる。交換不可。",gold,0,0,300,0,17,62,1
1211,"EXスキル玉(極体)回避＋Lv.4,DEF＋Lv.2","追加ルートの開放を2つ行うことで装着できるEXスキル玉。
潜在能力スキルのLvを上乗せし、DEFに＋600する
ことができる。交換不可。",gold,0,0,0,600,17,79,1
1212,"EXスキル玉(極体)連続攻撃＋Lv.4,HP＋Lv.3","追加ルートの開放を2つ行うことで装着できるEXスキル玉。
潜在能力スキルのLvを上乗せし、HPに＋900する
ことができる。交換不可。",gold,0,900,0,0,17,63,1
1213,"EXスキル玉(超系)会心＋Lv.4,ATK＋Lv.1","追加ルートの開放を2つ行うことで装着できるEXスキル玉。
潜在能力スキルのLvを上乗せし、ATKに＋300する
ことができる。交換不可。",gold,0,0,300,0,12,62,1
1214,"EXスキル玉(超系)回避＋Lv.4,DEF＋Lv.2","追加ルートの開放を2つ行うことで装着できるEXスキル玉。
潜在能力スキルのLvを上乗せし、DEFに＋600する
ことができる。交換不可。",gold,0,0,0,600,12,79,1
1215,"EXスキル玉(超系)連続攻撃＋Lv.4,HP＋Lv.3","追加ルートの開放を2つ行うことで装着できるEXスキル玉。
潜在能力スキルのLvを上乗せし、HPに＋900する
ことができる。交換不可。",gold,0,900,0,0,12,63,1
1216,"EXスキル玉(極系)会心＋Lv.4,ATK＋Lv.1","追加ルートの開放を2つ行うことで装着できるEXスキル玉。
潜在能力スキルのLvを上乗せし、ATKに＋300する
ことができる。交換不可。",gold,0,0,300,0,18,62,1
1217,"EXスキル玉(極系)回避＋Lv.4,DEF＋Lv.2","追加ルートの開放を2つ行うことで装着できるEXスキル玉。
潜在能力スキルのLvを上乗せし、DEFに＋600する
ことができる。交換不可。",gold,0,0,0,600,18,79,1
1218,"EXスキル玉(極系)連続攻撃＋Lv.4,HP＋Lv.3","追加ルートの開放を2つ行うことで装着できるEXスキル玉。
潜在能力スキルのLvを上乗せし、HPに＋900する
ことができる。交換不可。",gold,0,900,0,0,18,63,1
1219,"【カテゴリ専用】EXスキル玉 会心＋Lv.4,ATK＋Lv.1","「フュージョン」カテゴリのキャラクターに装着可能な
EXスキル玉。潜在能力スキルのLvを上乗せし、
ATKに＋300することができる。交換不可。",gold,0,0,300,0,28,62,1
1220,"【カテゴリ専用】EXスキル玉 回避＋Lv.4,DEF＋Lv.2","「フュージョン」カテゴリのキャラクターに装着可能な
EXスキル玉。潜在能力スキルのLvを上乗せし、
DEFに＋600することができる。交換不可。",gold,0,0,0,600,28,79,1
1221,"【カテゴリ専用】EXスキル玉 連続攻撃＋Lv.4,HP＋Lv.3","「フュージョン」カテゴリのキャラクターに装着可能な
EXスキル玉。潜在能力スキルのLvを上乗せし、
HPに＋900することができる。交換不可。",gold,0,900,0,0,28,63,1
1222,"【カテゴリ専用】EXスキル玉 会心＋Lv.4,ATK＋Lv.1","「邪悪龍編」カテゴリのキャラクターに装着可能な
EXスキル玉。潜在能力スキルのLvを上乗せし、
ATKに＋300することができる。交換不可。",gold,0,0,300,0,29,62,1
1223,"【カテゴリ専用】EXスキル玉 回避＋Lv.4,DEF＋Lv.2","「邪悪龍編」カテゴリのキャラクターに装着可能な
EXスキル玉。潜在能力スキルのLvを上乗せし、
DEFに＋600することができる。交換不可。",gold,0,0,0,600,29,79,1
1224,"【カテゴリ専用】EXスキル玉 連続攻撃＋Lv.4,HP＋Lv.3","「邪悪龍編」カテゴリのキャラクターに装着可能な
EXスキル玉。潜在能力スキルのLvを上乗せし、
HPに＋900することができる。交換不可。",gold,0,900,0,0,29,63,1
1225,"【カテゴリ専用】EXスキル玉 会心＋Lv.4,ATK＋Lv.1","「ピチピチギャル」カテゴリのキャラクターに装着可能な
EXスキル玉。潜在能力スキルのLvを上乗せし、
ATKに＋300することができる。交換不可。",gold,0,0,300,0,30,62,1
1226,"【カテゴリ専用】EXスキル玉 回避＋Lv.4,DEF＋Lv.2","「ピチピチギャル」カテゴリのキャラクターに装着可能な
EXスキル玉。潜在能力スキルのLvを上乗せし、
DEFに＋600することができる。交換不可。",gold,0,0,0,600,30,79,1
1227,"【カテゴリ専用】EXスキル玉 連続攻撃＋Lv.4,HP＋Lv.3","「ピチピチギャル」カテゴリのキャラクターに装着可能な
EXスキル玉。潜在能力スキルのLvを上乗せし、
HPに＋900することができる。交換不可。",gold,0,900,0,0,30,63,1
1228,"【カテゴリ専用】EXスキル玉 会心＋Lv.4,ATK＋Lv.1","「混血サイヤ人」カテゴリのキャラクターに装着可能な
EXスキル玉。潜在能力スキルのLvを上乗せし、
ATKに＋300することができる。交換不可。",gold,0,0,300,0,31,62,1
1229,"【カテゴリ専用】EXスキル玉 回避＋Lv.4,DEF＋Lv.2","「混血サイヤ人」カテゴリのキャラクターに装着可能な
EXスキル玉。潜在能力スキルのLvを上乗せし、
DEFに＋600することができる。交換不可。",gold,0,0,0,600,31,79,1
1230,"【カテゴリ専用】EXスキル玉 連続攻撃＋Lv.4,HP＋Lv.3","「混血サイヤ人」カテゴリのキャラクターに装着可能な
EXスキル玉。潜在能力スキルのLvを上乗せし、
HPに＋900することができる。交換不可。",gold,0,900,0,0,31,63,1
1231,"【カテゴリ専用】EXスキル玉 会心＋Lv.4,ATK＋Lv.1","「復活戦士」カテゴリのキャラクターに装着可能な
EXスキル玉。潜在能力スキルのLvを上乗せし、
ATKに＋300することができる。交換不可。",gold,0,0,300,0,32,62,1
1232,"【カテゴリ専用】EXスキル玉 回避＋Lv.4,DEF＋Lv.2","「復活戦士」カテゴリのキャラクターに装着可能な
EXスキル玉。潜在能力スキルのLvを上乗せし、
DEFに＋600することができる。交換不可。",gold,0,0,0,600,32,79,1
1233,"【カテゴリ専用】EXスキル玉 連続攻撃＋Lv.4,HP＋Lv.3","「復活戦士」カテゴリのキャラクターに装着可能な
EXスキル玉。潜在能力スキルのLvを上乗せし、
HPに＋900することができる。交換不可。",gold,0,900,0,0,32,63,1
1234,"【カテゴリ専用】EXスキル玉 会心＋Lv.4,ATK＋Lv.1","「神次元」カテゴリのキャラクターに装着可能な
EXスキル玉。潜在能力スキルのLvを上乗せし、
ATKに＋300することができる。交換不可。",gold,0,0,300,0,33,62,1
1235,"【カテゴリ専用】EXスキル玉 回避＋Lv.4,DEF＋Lv.2","「神次元」カテゴリのキャラクターに装着可能な
EXスキル玉。潜在能力スキルのLvを上乗せし、
DEFに＋600することができる。交換不可。",gold,0,0,0,600,33,79,1
1236,"【カテゴリ専用】EXスキル玉 連続攻撃＋Lv.4,HP＋Lv.3","「神次元」カテゴリのキャラクターに装着可能な
EXスキル玉。潜在能力スキルのLvを上乗せし、
HPに＋900することができる。交換不可。",gold,0,900,0,0,33,63,1
1237,"【カテゴリ専用】EXスキル玉 会心＋Lv.4,ATK＋Lv.1","「魔人ブウ編」カテゴリのキャラクターに装着可能な
EXスキル玉。潜在能力スキルのLvを上乗せし、
ATKに＋300することができる。交換不可。",gold,0,0,300,0,34,62,1
1238,"【カテゴリ専用】EXスキル玉 回避＋Lv.4,DEF＋Lv.2","「魔人ブウ編」カテゴリのキャラクターに装着可能な
EXスキル玉。潜在能力スキルのLvを上乗せし、
DEFに＋600することができる。交換不可。",gold,0,0,0,600,34,79,1
1239,"【カテゴリ専用】EXスキル玉 連続攻撃＋Lv.4,HP＋Lv.3","「魔人ブウ編」カテゴリのキャラクターに装着可能な
EXスキル玉。潜在能力スキルのLvを上乗せし、
HPに＋900することができる。交換不可。",gold,0,900,0,0,34,63,1
