id,budokai_box_ranking_reward_range_id,item_id,item_type,quantity,card_exp_init,description,gift_description,created_at,updated_at
2317,231004,2,SpecialItem,1,0,【金】天下一ガシャチケット ×1,ローカルランキング4-10位の報酬です,2024-03-22 02:20:06,2024-03-22 02:20:06
2318,231004,11,Point::Stone,1,0, 龍石1個,ローカルランキング4-10位の報酬です,2024-03-22 02:20:06,2024-03-22 02:20:06
2319,231004,1002630,Card,1,765122,【100万ゼニー】サタン像(金) ×1 など,ローカルランキング4-10位の報酬です,2024-03-22 02:20:06,2024-03-22 02:20:06
2320,231004,6,SupportItem,4,0, 仙豆 ×4,ローカルランキング4-10位の報酬です,2024-03-22 02:20:06,2024-03-22 02:20:06
2321,231004,12,Point::GashaPoint,5000,0,友情pt ×5000,ローカルランキング4-10位の報酬です,2024-03-22 02:20:06,2024-03-22 02:20:06
2322,231011,1012110,Card,1,0,【武道家としての目覚め】天津飯 ×1,ローカルランキング11-20位の報酬です,2024-03-22 02:20:06,2024-03-22 02:20:06
2323,231011,40001,AwakeningItem,20,0,【覚醒メダル】達人の証 ×20,ローカルランキング11-20位の報酬です,2024-03-22 02:20:06,2024-03-22 02:20:06
2324,231011,1,SpecialItem,2,0,【銀】天下一ガシャチケット ×2,ローカルランキング11-20位の報酬です,2024-03-22 02:20:06,2024-03-22 02:20:06
2325,231011,1002630,Card,1,765122,【100万ゼニー】サタン像(金),ローカルランキング11-20位の報酬です,2024-03-22 02:20:06,2024-03-22 02:20:06
2326,231011,12,Point::GashaPoint,4000,0,友情pt ×4000 など,ローカルランキング11-20位の報酬です,2024-03-22 02:20:06,2024-03-22 02:20:06
2327,231011,6,SupportItem,4,0, 仙豆 ×4,ローカルランキング11-20位の報酬です,2024-03-22 02:20:06,2024-03-22 02:20:06
2328,231021,1012110,Card,1,0,【武道家としての目覚め】天津飯 ×1,ローカルランキング21-50位の報酬です,2024-03-22 02:20:06,2024-03-22 02:20:06
2329,231021,40001,AwakeningItem,10,0,【覚醒メダル】達人の証 ×10,ローカルランキング21-50位の報酬です,2024-03-22 02:20:06,2024-03-22 02:20:06
2330,231021,1,SpecialItem,1,0,【銀】天下一ガシャチケット ×1,ローカルランキング21-50位の報酬です,2024-03-22 02:20:06,2024-03-22 02:20:06
2331,231021,1002630,Card,1,765122,【100万ゼニー】サタン像(金),ローカルランキング21-50位の報酬です,2024-03-22 02:20:06,2024-03-22 02:20:06
2332,231021,12,Point::GashaPoint,3000,0,友情pt ×3000 など,ローカルランキング21-50位の報酬です,2024-03-22 02:20:06,2024-03-22 02:20:06
2333,231021,6,SupportItem,3,0, 仙豆 ×3,ローカルランキング21-50位の報酬です,2024-03-22 02:20:06,2024-03-22 02:20:06
2334,231051,1012110,Card,1,0,【武道家としての目覚め】天津飯 ×1,ローカルランキング51-100位の報酬です,2024-03-22 02:20:06,2024-03-22 02:20:06
2335,231051,40001,AwakeningItem,8,0,【覚醒メダル】達人の証 ×8,ローカルランキング51-100位の報酬です,2024-03-22 02:20:06,2024-03-22 02:20:06
2336,231051,1,SpecialItem,1,0,【銀】天下一ガシャチケット ×1,ローカルランキング51-100位の報酬です,2024-03-22 02:20:06,2024-03-22 02:20:06
2337,231051,1002640,Card,1,93879,【50万ゼニー】サタン像(銀) ×1,ローカルランキング51-100位の報酬です,2024-03-22 02:20:06,2024-03-22 02:20:06
2338,231051,12,Point::GashaPoint,2000,0,友情pt ×2000 など,ローカルランキング51-100位の報酬です,2024-03-22 02:20:06,2024-03-22 02:20:06
2339,231051,6,SupportItem,3,0, 仙豆 ×3,ローカルランキング51-100位の報酬です,2024-03-22 02:20:06,2024-03-22 02:20:06
2340,231101,1012110,Card,1,0,【武道家としての目覚め】天津飯 ×1,ローカルランキング101-150位の報酬です,2024-03-22 02:20:06,2024-03-22 02:20:06
2341,231101,40001,AwakeningItem,6,0,【覚醒メダル】達人の証 ×6,ローカルランキング101-150位の報酬です,2024-03-22 02:20:06,2024-03-22 02:20:06
2342,231101,1,SpecialItem,1,0,【銀】天下一ガシャチケット ×1,ローカルランキング101-150位の報酬です,2024-03-22 02:20:06,2024-03-22 02:20:06
2343,231101,1002640,Card,1,93879,【50万ゼニー】サタン像(銀) ×1,ローカルランキング101-150位の報酬です,2024-03-22 02:20:06,2024-03-22 02:20:06
2344,231101,12,Point::GashaPoint,1500,0,友情pt ×1500 など,ローカルランキング101-150位の報酬です,2024-03-22 02:20:06,2024-03-22 02:20:06
2345,231101,6,SupportItem,2,0, 仙豆 ×2,ローカルランキング101-150位の報酬です,2024-03-22 02:20:06,2024-03-22 02:20:06
2346,231151,40001,AwakeningItem,4,0,【覚醒メダル】達人の証 ×4,ローカルランキング151-200位の報酬です,2024-03-22 02:20:06,2024-03-22 02:20:06
2347,231151,1,SpecialItem,1,0,【銀】天下一ガシャチケット ×1,ローカルランキング151-200位の報酬です,2024-03-22 02:20:06,2024-03-22 02:20:06
2348,231151,1002640,Card,1,93879,【50万ゼニー】サタン像(銀) ×1,ローカルランキング151-200位の報酬です,2024-03-22 02:20:06,2024-03-22 02:20:06
2349,231151,12,Point::GashaPoint,1000,0,友情pt ×1000,ローカルランキング151-200位の報酬です,2024-03-22 02:20:06,2024-03-22 02:20:06
2350,231151,6,SupportItem,2,0, 仙豆 ×2,ローカルランキング151-200位の報酬です,2024-03-22 02:20:06,2024-03-22 02:20:06
2351,231201,40001,AwakeningItem,2,0,【覚醒メダル】達人の証 ×2,ローカルランキング201-250位の報酬です,2024-03-22 02:20:06,2024-03-22 02:20:06
2352,231201,1,SpecialItem,1,0,【銀】天下一ガシャチケット ×1,ローカルランキング201-250位の報酬です,2024-03-22 02:20:06,2024-03-22 02:20:06
2353,231201,1002650,Card,1,11333,【25万ゼニー】サタン像 (銅) ×1,ローカルランキング201-250位の報酬です,2024-03-22 02:20:06,2024-03-22 02:20:06
2354,231201,12,Point::GashaPoint,500,0,友情pt ×500,ローカルランキング201-250位の報酬です,2024-03-22 02:20:06,2024-03-22 02:20:06
2355,231201,6,SupportItem,1,0, 仙豆 ×1,ローカルランキング201-250位の報酬です,2024-03-22 02:20:06,2024-03-22 02:20:06
2356,231251,40001,AwakeningItem,1,0,【覚醒メダル】達人の証 ×1,ローカルランキング251-300位の報酬です,2024-03-22 02:20:06,2024-03-22 02:20:06
2357,231251,1,SpecialItem,1,0,【銀】天下一ガシャチケット ×1,ローカルランキング251-300位の報酬です,2024-03-22 02:20:06,2024-03-22 02:20:06
2358,231251,1002650,Card,1,11333,【25万ゼニー】サタン像 (銅) ×1,ローカルランキング251-300位の報酬です,2024-03-22 02:20:06,2024-03-22 02:20:06
2359,231251,12,Point::GashaPoint,200,0,友情pt ×200,ローカルランキング251-300位の報酬です,2024-03-22 02:20:06,2024-03-22 02:20:06
2360,231251,6,SupportItem,1,0, 仙豆 ×1,ローカルランキング251-300位の報酬です,2024-03-22 02:20:06,2024-03-22 02:20:06
2401,241001,1012110,Card,2,0,【武道家としての目覚め】天津飯 ×2,ローカルランキング1位の報酬です,2024-03-22 02:20:06,2024-03-22 02:20:06
2402,241001,40001,AwakeningItem,50,0,【覚醒メダル】達人の証 ×50,ローカルランキング1位の報酬です,2024-03-22 02:20:06,2024-03-22 02:20:06
2403,241001,2,SpecialItem,3,0,【金】天下一ガシャチケット ×3,ローカルランキング1位の報酬です,2024-03-22 02:20:06,2024-03-22 02:20:06
2404,241001,11,Point::Stone,7,0, 龍石7個,ローカルランキング1位の報酬です,2024-03-22 02:20:06,2024-03-22 02:20:06
2405,241001,1011481,Card,1,1500000,【500万ゼニー】サタン像(ダイヤ) ×1など,ローカルランキング1位の報酬です,2024-03-22 02:20:06,2024-03-22 02:20:06
2406,241001,6,SupportItem,5,0, 仙豆 ×5,ローカルランキング1位の報酬です,2024-03-22 02:20:06,2024-03-22 02:20:06
2407,241001,12,Point::GashaPoint,10000,0,友情pt ×10000,ローカルランキング1位の報酬です,2024-03-22 02:20:06,2024-03-22 02:20:06
2408,241002,1012110,Card,1,0,【武道家としての目覚め】天津飯 ×1,ローカルランキング2-3位の報酬です,2024-03-22 02:20:06,2024-03-22 02:20:06
2409,241002,40001,AwakeningItem,40,0,【覚醒メダル】達人の証 ×40,ローカルランキング2-3位の報酬です,2024-03-22 02:20:06,2024-03-22 02:20:06
2410,241002,2,SpecialItem,2,0,【金】天下一ガシャチケット ×2,ローカルランキング2-3位の報酬です,2024-03-22 02:20:06,2024-03-22 02:20:06
2411,241002,11,Point::Stone,3,0, 龍石3個,ローカルランキング2-3位の報酬です,2024-03-22 02:20:06,2024-03-22 02:20:06
2412,241002,1005480,Card,1,765122,【150万ゼニー】サタン像(プラチナ) ×1など,ローカルランキング2-3位の報酬です,2024-03-22 02:20:06,2024-03-22 02:20:06
2413,241002,6,SupportItem,5,0, 仙豆 ×5,ローカルランキング2-3位の報酬です,2024-03-22 02:20:06,2024-03-22 02:20:06
2414,241002,12,Point::GashaPoint,8000,0,友情pt ×8000,ローカルランキング2-3位の報酬です,2024-03-22 02:20:06,2024-03-22 02:20:06
2415,241004,1012110,Card,1,0,【武道家としての目覚め】天津飯 ×1,ローカルランキング4-10位の報酬です,2024-03-22 02:20:06,2024-03-22 02:20:06
2416,241004,40001,AwakeningItem,30,0,【覚醒メダル】達人の証 ×30,ローカルランキング4-10位の報酬です,2024-03-22 02:20:06,2024-03-22 02:20:06
2417,241004,2,SpecialItem,1,0,【金】天下一ガシャチケット ×1,ローカルランキング4-10位の報酬です,2024-03-22 02:20:06,2024-03-22 02:20:06
2418,241004,11,Point::Stone,1,0, 龍石1個,ローカルランキング4-10位の報酬です,2024-03-22 02:20:06,2024-03-22 02:20:06
2419,241004,1002630,Card,1,765122,【100万ゼニー】サタン像(金) ×1など,ローカルランキング4-10位の報酬です,2024-03-22 02:20:06,2024-03-22 02:20:06
2420,241004,6,SupportItem,4,0, 仙豆 ×4,ローカルランキング4-10位の報酬です,2024-03-22 02:20:06,2024-03-22 02:20:06
2421,241004,12,Point::GashaPoint,5000,0,友情pt ×5000,ローカルランキング4-10位の報酬です,2024-03-22 02:20:06,2024-03-22 02:20:06
2422,241011,1012110,Card,1,0,【武道家としての目覚め】天津飯 ×1,ローカルランキング11-20位の報酬です,2024-03-22 02:20:06,2024-03-22 02:20:06
2423,241011,40001,AwakeningItem,20,0,【覚醒メダル】達人の証 ×20,ローカルランキング11-20位の報酬です,2024-03-22 02:20:06,2024-03-22 02:20:06
2424,241011,1,SpecialItem,2,0,【銀】天下一ガシャチケット ×2,ローカルランキング11-20位の報酬です,2024-03-22 02:20:06,2024-03-22 02:20:06
2425,241011,1002630,Card,1,765122,【100万ゼニー】サタン像(金) ×1,ローカルランキング11-20位の報酬です,2024-03-22 02:20:06,2024-03-22 02:20:06
2426,241011,12,Point::GashaPoint,4000,0,友情pt ×4000など,ローカルランキング11-20位の報酬です,2024-03-22 02:20:06,2024-03-22 02:20:06
2427,241011,6,SupportItem,4,0, 仙豆 ×4,ローカルランキング11-20位の報酬です,2024-03-22 02:20:06,2024-03-22 02:20:06
2428,241021,1012110,Card,1,0,【武道家としての目覚め】天津飯 ×1,ローカルランキング21-50位の報酬です,2024-03-22 02:20:06,2024-03-22 02:20:06
2429,241021,40001,AwakeningItem,10,0,【覚醒メダル】達人の証 ×10,ローカルランキング21-50位の報酬です,2024-03-22 02:20:06,2024-03-22 02:20:06
2430,241021,1,SpecialItem,1,0,【銀】天下一ガシャチケット ×1,ローカルランキング21-50位の報酬です,2024-03-22 02:20:06,2024-03-22 02:20:06
2431,241021,1002630,Card,1,765122,【100万ゼニー】サタン像(金) ×1,ローカルランキング21-50位の報酬です,2024-03-22 02:20:06,2024-03-22 02:20:06
2432,241021,12,Point::GashaPoint,3000,0,友情pt ×3000など,ローカルランキング21-50位の報酬です,2024-03-22 02:20:06,2024-03-22 02:20:06
2433,241021,6,SupportItem,3,0, 仙豆 ×3,ローカルランキング21-50位の報酬です,2024-03-22 02:20:06,2024-03-22 02:20:06
2434,241051,1012110,Card,1,0,【武道家としての目覚め】天津飯 ×1,ローカルランキング51-100位の報酬です,2024-03-22 02:20:06,2024-03-22 02:20:06
2435,241051,40001,AwakeningItem,8,0,【覚醒メダル】達人の証 ×8,ローカルランキング51-100位の報酬です,2024-03-22 02:20:06,2024-03-22 02:20:06
2436,241051,1,SpecialItem,1,0,【銀】天下一ガシャチケット ×1,ローカルランキング51-100位の報酬です,2024-03-22 02:20:06,2024-03-22 02:20:06
2437,241051,1002640,Card,1,93879,【50万ゼニー】サタン像(銀) ×1,ローカルランキング51-100位の報酬です,2024-03-22 02:20:06,2024-03-22 02:20:06
2438,241051,12,Point::GashaPoint,2000,0,友情pt ×2000など,ローカルランキング51-100位の報酬です,2024-03-22 02:20:06,2024-03-22 02:20:06
2439,241051,6,SupportItem,3,0, 仙豆 ×3,ローカルランキング51-100位の報酬です,2024-03-22 02:20:06,2024-03-22 02:20:06
2440,241101,1012110,Card,1,0,【武道家としての目覚め】天津飯 ×1,ローカルランキング101-150位の報酬です,2024-03-22 02:20:06,2024-03-22 02:20:06
2441,241101,40001,AwakeningItem,6,0,【覚醒メダル】達人の証 ×6,ローカルランキング101-150位の報酬です,2024-03-22 02:20:06,2024-03-22 02:20:06
2442,241101,1,SpecialItem,1,0,【銀】天下一ガシャチケット ×1,ローカルランキング101-150位の報酬です,2024-03-22 02:20:06,2024-03-22 02:20:06
2443,241101,1002640,Card,1,93879,【50万ゼニー】サタン像(銀) ×1,ローカルランキング101-150位の報酬です,2024-03-22 02:20:06,2024-03-22 02:20:06
2444,241101,12,Point::GashaPoint,1500,0,友情pt ×1500など,ローカルランキング101-150位の報酬です,2024-03-22 02:20:06,2024-03-22 02:20:06
2445,241101,6,SupportItem,2,0, 仙豆 ×2,ローカルランキング101-150位の報酬です,2024-03-22 02:20:06,2024-03-22 02:20:06
2446,241151,40001,AwakeningItem,4,0,【覚醒メダル】達人の証 ×4,ローカルランキング151-200位の報酬です,2024-03-22 02:20:06,2024-03-22 02:20:06
2447,241151,1,SpecialItem,1,0,【銀】天下一ガシャチケット ×1,ローカルランキング151-200位の報酬です,2024-03-22 02:20:06,2024-03-22 02:20:06
2448,241151,1002640,Card,1,93879,【50万ゼニー】サタン像(銀) ×1,ローカルランキング151-200位の報酬です,2024-03-22 02:20:06,2024-03-22 02:20:06
2449,241151,12,Point::GashaPoint,1000,0,友情pt ×1000,ローカルランキング151-200位の報酬です,2024-03-22 02:20:06,2024-03-22 02:20:06
2450,241151,6,SupportItem,2,0, 仙豆 ×2,ローカルランキング151-200位の報酬です,2024-03-22 02:20:06,2024-03-22 02:20:06
2451,241201,40001,AwakeningItem,2,0,【覚醒メダル】達人の証 ×2,ローカルランキング201-250位の報酬です,2024-03-22 02:20:06,2024-03-22 02:20:06
2452,241201,1,SpecialItem,1,0,【銀】天下一ガシャチケット ×1,ローカルランキング201-250位の報酬です,2024-03-22 02:20:06,2024-03-22 02:20:06
2453,241201,1002650,Card,1,11333,【25万ゼニー】サタン像 (銅) ×1,ローカルランキング201-250位の報酬です,2024-03-22 02:20:06,2024-03-22 02:20:06
2454,241201,12,Point::GashaPoint,500,0,友情pt ×500,ローカルランキング201-250位の報酬です,2024-03-22 02:20:06,2024-03-22 02:20:06
2455,241201,6,SupportItem,1,0, 仙豆 ×1,ローカルランキング201-250位の報酬です,2024-03-22 02:20:06,2024-03-22 02:20:06
2456,241251,40001,AwakeningItem,1,0,【覚醒メダル】達人の証 ×1,ローカルランキング251-300位の報酬です,2024-03-22 02:20:06,2024-03-22 02:20:06
2457,241251,1,SpecialItem,1,0,【銀】天下一ガシャチケット ×1,ローカルランキング251-300位の報酬です,2024-03-22 02:20:06,2024-03-22 02:20:06
2458,241251,1002650,Card,1,11333,【25万ゼニー】サタン像 (銅) ×1,ローカルランキング251-300位の報酬です,2024-03-22 02:20:06,2024-03-22 02:20:06
2459,241251,12,Point::GashaPoint,200,0,友情pt ×200,ローカルランキング251-300位の報酬です,2024-03-22 02:20:06,2024-03-22 02:20:06
2460,241251,6,SupportItem,1,0, 仙豆 ×1,ローカルランキング251-300位の報酬です,2024-03-22 02:20:06,2024-03-22 02:20:06
2501,251001,1012110,Card,2,0,【武道家としての目覚め】天津飯 ×2,ローカルランキング1位の報酬です,2024-03-22 02:20:06,2024-03-22 02:20:06
2502,251001,40001,AwakeningItem,50,0,【覚醒メダル】達人の証 ×50,ローカルランキング1位の報酬です,2024-03-22 02:20:06,2024-03-22 02:20:06
2503,251001,2,SpecialItem,3,0,【金】天下一ガシャチケット ×3,ローカルランキング1位の報酬です,2024-03-22 02:20:06,2024-03-22 02:20:06
2504,251001,11,Point::Stone,7,0, 龍石7個,ローカルランキング1位の報酬です,2024-03-22 02:20:06,2024-03-22 02:20:06
2505,251001,1011481,Card,1,1500000,【500万ゼニー】サタン像(ダイヤ) ×1など,ローカルランキング1位の報酬です,2024-03-22 02:20:06,2024-03-22 02:20:06
2506,251001,6,SupportItem,5,0, 仙豆 ×5,ローカルランキング1位の報酬です,2024-03-22 02:20:06,2024-03-22 02:20:06
2507,251001,12,Point::GashaPoint,10000,0,友情pt ×10000,ローカルランキング1位の報酬です,2024-03-22 02:20:06,2024-03-22 02:20:06
2508,251002,1012110,Card,1,0,【武道家としての目覚め】天津飯 ×1,ローカルランキング2-3位の報酬です,2024-03-22 02:20:06,2024-03-22 02:20:06
2509,251002,40001,AwakeningItem,40,0,【覚醒メダル】達人の証 ×40,ローカルランキング2-3位の報酬です,2024-03-22 02:20:06,2024-03-22 02:20:06
2510,251002,2,SpecialItem,2,0,【金】天下一ガシャチケット ×2,ローカルランキング2-3位の報酬です,2024-03-22 02:20:06,2024-03-22 02:20:06
2511,251002,11,Point::Stone,3,0, 龍石3個,ローカルランキング2-3位の報酬です,2024-03-22 02:20:06,2024-03-22 02:20:06
2512,251002,1005480,Card,1,765122,【150万ゼニー】サタン像(プラチナ) ×1など,ローカルランキング2-3位の報酬です,2024-03-22 02:20:06,2024-03-22 02:20:06
2513,251002,6,SupportItem,5,0, 仙豆 ×5,ローカルランキング2-3位の報酬です,2024-03-22 02:20:06,2024-03-22 02:20:06
2514,251002,12,Point::GashaPoint,8000,0,友情pt ×8000,ローカルランキング2-3位の報酬です,2024-03-22 02:20:06,2024-03-22 02:20:06
2515,251004,1012110,Card,1,0,【武道家としての目覚め】天津飯 ×1,ローカルランキング4-10位の報酬です,2024-03-22 02:20:06,2024-03-22 02:20:06
2516,251004,40001,AwakeningItem,30,0,【覚醒メダル】達人の証 ×30,ローカルランキング4-10位の報酬です,2024-03-22 02:20:06,2024-03-22 02:20:06
2517,251004,2,SpecialItem,1,0,【金】天下一ガシャチケット ×1,ローカルランキング4-10位の報酬です,2024-03-22 02:20:06,2024-03-22 02:20:06
2518,251004,11,Point::Stone,1,0, 龍石1個,ローカルランキング4-10位の報酬です,2024-03-22 02:20:06,2024-03-22 02:20:06
2519,251004,1002630,Card,1,765122,【100万ゼニー】サタン像(金) ×1など,ローカルランキング4-10位の報酬です,2024-03-22 02:20:06,2024-03-22 02:20:06
2520,251004,6,SupportItem,4,0, 仙豆 ×4,ローカルランキング4-10位の報酬です,2024-03-22 02:20:06,2024-03-22 02:20:06
2521,251004,12,Point::GashaPoint,5000,0,友情pt ×5000,ローカルランキング4-10位の報酬です,2024-03-22 02:20:06,2024-03-22 02:20:06
2522,251011,1012110,Card,1,0,【武道家としての目覚め】天津飯 ×1,ローカルランキング11-20位の報酬です,2024-03-22 02:20:06,2024-03-22 02:20:06
2523,251011,40001,AwakeningItem,20,0,【覚醒メダル】達人の証 ×20,ローカルランキング11-20位の報酬です,2024-03-22 02:20:06,2024-03-22 02:20:06
2524,251011,1,SpecialItem,2,0,【銀】天下一ガシャチケット ×2,ローカルランキング11-20位の報酬です,2024-03-22 02:20:06,2024-03-22 02:20:06
2525,251011,1002630,Card,1,765122,【100万ゼニー】サタン像(金) ×1,ローカルランキング11-20位の報酬です,2024-03-22 02:20:06,2024-03-22 02:20:06
2526,251011,12,Point::GashaPoint,4000,0,友情pt ×4000など,ローカルランキング11-20位の報酬です,2024-03-22 02:20:06,2024-03-22 02:20:06
2527,251011,6,SupportItem,4,0, 仙豆 ×4,ローカルランキング11-20位の報酬です,2024-03-22 02:20:06,2024-03-22 02:20:06
2528,251021,1012110,Card,1,0,【武道家としての目覚め】天津飯 ×1,ローカルランキング21-50位の報酬です,2024-03-22 02:20:06,2024-03-22 02:20:06
2529,251021,40001,AwakeningItem,10,0,【覚醒メダル】達人の証 ×10,ローカルランキング21-50位の報酬です,2024-03-22 02:20:06,2024-03-22 02:20:06
2530,251021,1,SpecialItem,1,0,【銀】天下一ガシャチケット ×1,ローカルランキング21-50位の報酬です,2024-03-22 02:20:06,2024-03-22 02:20:06
2531,251021,1002630,Card,1,765122,【100万ゼニー】サタン像(金) ×1,ローカルランキング21-50位の報酬です,2024-03-22 02:20:06,2024-03-22 02:20:06
2532,251021,12,Point::GashaPoint,3000,0,友情pt ×3000など,ローカルランキング21-50位の報酬です,2024-03-22 02:20:06,2024-03-22 02:20:06
2533,251021,6,SupportItem,3,0, 仙豆 ×3,ローカルランキング21-50位の報酬です,2024-03-22 02:20:06,2024-03-22 02:20:06
2534,251051,1012110,Card,1,0,【武道家としての目覚め】天津飯 ×1,ローカルランキング51-100位の報酬です,2024-03-22 02:20:06,2024-03-22 02:20:06
2535,251051,40001,AwakeningItem,8,0,【覚醒メダル】達人の証 ×8,ローカルランキング51-100位の報酬です,2024-03-22 02:20:06,2024-03-22 02:20:06
2536,251051,1,SpecialItem,1,0,【銀】天下一ガシャチケット ×1,ローカルランキング51-100位の報酬です,2024-03-22 02:20:06,2024-03-22 02:20:06
2537,251051,1002640,Card,1,93879,【50万ゼニー】サタン像(銀) ×1,ローカルランキング51-100位の報酬です,2024-03-22 02:20:06,2024-03-22 02:20:06
2538,251051,12,Point::GashaPoint,2000,0,友情pt ×2000など,ローカルランキング51-100位の報酬です,2024-03-22 02:20:06,2024-03-22 02:20:06
2539,251051,6,SupportItem,3,0, 仙豆 ×3,ローカルランキング51-100位の報酬です,2024-03-22 02:20:06,2024-03-22 02:20:06
2540,251101,1012110,Card,1,0,【武道家としての目覚め】天津飯 ×1,ローカルランキング101-150位の報酬です,2024-03-22 02:20:06,2024-03-22 02:20:06
2541,251101,40001,AwakeningItem,6,0,【覚醒メダル】達人の証 ×6,ローカルランキング101-150位の報酬です,2024-03-22 02:20:06,2024-03-22 02:20:06
2542,251101,1,SpecialItem,1,0,【銀】天下一ガシャチケット ×1,ローカルランキング101-150位の報酬です,2024-03-22 02:20:06,2024-03-22 02:20:06
2543,251101,1002640,Card,1,93879,【50万ゼニー】サタン像(銀) ×1,ローカルランキング101-150位の報酬です,2024-03-22 02:20:06,2024-03-22 02:20:06
2544,251101,12,Point::GashaPoint,1500,0,友情pt ×1500など,ローカルランキング101-150位の報酬です,2024-03-22 02:20:06,2024-03-22 02:20:06
2545,251101,6,SupportItem,2,0, 仙豆 ×2,ローカルランキング101-150位の報酬です,2024-03-22 02:20:06,2024-03-22 02:20:06
2546,251151,40001,AwakeningItem,4,0,【覚醒メダル】達人の証 ×4,ローカルランキング151-200位の報酬です,2024-03-22 02:20:06,2024-03-22 02:20:06
2547,251151,1,SpecialItem,1,0,【銀】天下一ガシャチケット ×1,ローカルランキング151-200位の報酬です,2024-03-22 02:20:06,2024-03-22 02:20:06
2548,251151,1002640,Card,1,93879,【50万ゼニー】サタン像(銀) ×1,ローカルランキング151-200位の報酬です,2024-03-22 02:20:06,2024-03-22 02:20:06
2549,251151,12,Point::GashaPoint,1000,0,友情pt ×1000,ローカルランキング151-200位の報酬です,2024-03-22 02:20:06,2024-03-22 02:20:06
2550,251151,6,SupportItem,2,0, 仙豆 ×2,ローカルランキング151-200位の報酬です,2024-03-22 02:20:06,2024-03-22 02:20:06
2551,251201,40001,AwakeningItem,2,0,【覚醒メダル】達人の証 ×2,ローカルランキング201-250位の報酬です,2024-03-22 02:20:06,2024-03-22 02:20:06
2552,251201,1,SpecialItem,1,0,【銀】天下一ガシャチケット ×1,ローカルランキング201-250位の報酬です,2024-03-22 02:20:06,2024-03-22 02:20:06
2553,251201,1002650,Card,1,11333,【25万ゼニー】サタン像 (銅) ×1,ローカルランキング201-250位の報酬です,2024-03-22 02:20:06,2024-03-22 02:20:06
2554,251201,12,Point::GashaPoint,500,0,友情pt ×500,ローカルランキング201-250位の報酬です,2024-03-22 02:20:06,2024-03-22 02:20:06
2555,251201,6,SupportItem,1,0, 仙豆 ×1,ローカルランキング201-250位の報酬です,2024-03-22 02:20:06,2024-03-22 02:20:06
2556,251251,40001,AwakeningItem,1,0,【覚醒メダル】達人の証 ×1,ローカルランキング251-300位の報酬です,2024-03-22 02:20:06,2024-03-22 02:20:06
2557,251251,1,SpecialItem,1,0,【銀】天下一ガシャチケット ×1,ローカルランキング251-300位の報酬です,2024-03-22 02:20:06,2024-03-22 02:20:06
2558,251251,1002650,Card,1,11333,【25万ゼニー】サタン像 (銅) ×1,ローカルランキング251-300位の報酬です,2024-03-22 02:20:06,2024-03-22 02:20:06
2559,251251,12,Point::GashaPoint,200,0,友情pt ×200,ローカルランキング251-300位の報酬です,2024-03-22 02:20:06,2024-03-22 02:20:06
2560,251251,6,SupportItem,1,0, 仙豆 ×1,ローカルランキング251-300位の報酬です,2024-03-22 02:20:06,2024-03-22 02:20:06
2601,261001,1012110,Card,2,0,【武道家としての目覚め】天津飯 ×2,ローカルランキング1位の報酬です,2024-03-22 02:20:06,2024-03-22 02:20:06
2602,261001,40001,AwakeningItem,50,0,【覚醒メダル】達人の証 ×50,ローカルランキング1位の報酬です,2024-03-22 02:20:06,2024-03-22 02:20:06
2603,261001,2,SpecialItem,3,0,【金】天下一ガシャチケット ×3,ローカルランキング1位の報酬です,2024-03-22 02:20:06,2024-03-22 02:20:06
2604,261001,11,Point::Stone,7,0, 龍石7個,ローカルランキング1位の報酬です,2024-03-22 02:20:06,2024-03-22 02:20:06
2605,261001,1011481,Card,1,1500000,【500万ゼニー】サタン像(ダイヤ) ×1など,ローカルランキング1位の報酬です,2024-03-22 02:20:06,2024-03-22 02:20:06
2606,261001,6,SupportItem,5,0, 仙豆 ×5,ローカルランキング1位の報酬です,2024-03-22 02:20:06,2024-03-22 02:20:06
2607,261001,12,Point::GashaPoint,10000,0,友情pt ×10000,ローカルランキング1位の報酬です,2024-03-22 02:20:06,2024-03-22 02:20:06
2608,261002,1012110,Card,1,0,【武道家としての目覚め】天津飯 ×1,ローカルランキング2-3位の報酬です,2024-03-22 02:20:06,2024-03-22 02:20:06
2609,261002,40001,AwakeningItem,40,0,【覚醒メダル】達人の証 ×40,ローカルランキング2-3位の報酬です,2024-03-22 02:20:06,2024-03-22 02:20:06
2610,261002,2,SpecialItem,2,0,【金】天下一ガシャチケット ×2,ローカルランキング2-3位の報酬です,2024-03-22 02:20:06,2024-03-22 02:20:06
2611,261002,11,Point::Stone,3,0, 龍石3個,ローカルランキング2-3位の報酬です,2024-03-22 02:20:06,2024-03-22 02:20:06
2612,261002,1005480,Card,1,765122,【150万ゼニー】サタン像(プラチナ) ×1など,ローカルランキング2-3位の報酬です,2024-03-22 02:20:06,2024-03-22 02:20:06
2613,261002,6,SupportItem,5,0, 仙豆 ×5,ローカルランキング2-3位の報酬です,2024-03-22 02:20:06,2024-03-22 02:20:06
2614,261002,12,Point::GashaPoint,8000,0,友情pt ×8000,ローカルランキング2-3位の報酬です,2024-03-22 02:20:06,2024-03-22 02:20:06
2615,261004,1012110,Card,1,0,【武道家としての目覚め】天津飯 ×1,ローカルランキング4-10位の報酬です,2024-03-22 02:20:06,2024-03-22 02:20:06
