id,help_id,image_path,description,created_at,updated_at
112,39,,"バトル中、キャラクターや敵のスキル効果によって
攻撃力が変化したり、状態異常になることがあります。

また、敵が発動するスキルの中には
特定の攻撃や行動を無効化するスキルがあります。

それぞれのステータス変化は
キャラクターのアイコン上に表示され
敵が発動中のスキルは、敵キャラクターのアイコンを
長押しすることで確認できます。

各アイコンのあらわす意味は下記のとおりです。",2024-04-15 01:18:20,2024-04-15 01:18:20
113,39,,{color : #FFFF00}▼ATKアップ{color},2024-04-15 01:18:20,2024-04-15 01:18:20
114,39,images/help/condition_st_0001.png,キャラクターの攻撃力がアップしています。,2024-04-15 01:18:20,2024-04-15 01:18:20
115,39,,{color : #FFFF00}▼DEFアップ{color},2024-04-15 01:18:20,2024-04-15 01:18:20
116,39,images/help/condition_st_0002.png,キャラクターの防御力がアップしています。,2024-04-15 01:18:20,2024-04-15 01:18:20
117,39,,{color : #FFFF00}▼気力アップ{color},2024-04-15 01:18:20,2024-04-15 01:18:20
118,39,images/help/condition_st_0003.png,キャラクターの気力がアップしています。,2024-04-15 01:18:20,2024-04-15 01:18:20
119,39,,{color : #FFFF00}▼会心率アップ{color},2024-04-15 01:18:20,2024-04-15 01:18:20
120,39,images/help/st_critical_up.png,キャラクターの会心攻撃の発生確率がアップしています。,2024-04-15 01:18:20,2024-04-15 01:18:20
121,39,,{color : #FFFF00}▼ダメージ軽減率アップ{color},2024-04-15 01:18:20,2024-04-15 01:18:20
122,39,images/help/st_resist_damage_up.png,キャラクターのダメージ軽減率がアップしています。,2024-04-15 01:18:20,2024-04-15 01:18:20
123,39,,{color : #FFFF00}▼ATKダウン{color},2024-04-15 01:18:20,2024-04-15 01:18:20
124,39,images/help/condition_st_0011.png,キャラクターの攻撃力がダウンしています。,2024-04-15 01:18:20,2024-04-15 01:18:20
125,39,,{color : #FFFF00}▼DEFダウン{color},2024-04-15 01:18:20,2024-04-15 01:18:20
126,39,images/help/condition_st_0012.png,キャラクターの防御力がダウンしています。,2024-04-15 01:18:20,2024-04-15 01:18:20
127,39,,{color : #FFFF00}▼会心率ダウン{color},2024-04-15 01:18:20,2024-04-15 01:18:20
128,39,images/help/st_critical_down.png,キャラクターの会心攻撃の発生確率がダウンしています。,2024-04-15 01:18:20,2024-04-15 01:18:20
129,39,,{color : #FFFF00}▼ダメージ軽減率ダウン{color},2024-04-15 01:18:20,2024-04-15 01:18:20
130,39,images/help/st_resist_damage_down.png,キャラクターのダメージ軽減率がダウンしています。,2024-04-15 01:18:20,2024-04-15 01:18:20
131,39,,{color : #FFFF00}▼気絶{color},2024-04-15 01:18:20,2024-04-15 01:18:20
132,39,images/help/condition_st_0100.png,キャラクターが気絶をしている間は行動不能です。,2024-04-15 01:18:20,2024-04-15 01:18:20
133,40,,"一部キャラクターはパッシブスキルなどで
巨大化系の能力（巨大化、大猿化、激怒など）を
持っています。

上記の能力発動中は以下の効果を発揮します。
・バトルキャラクターが能力を発動した
　キャラクターだけになる
・全ての攻撃を能力発動中のキャラクターが行う
・ATKが大幅にUPしてHPが減らず
　状態異常も効かなくなる",2024-04-15 01:18:20,2024-04-15 01:18:20
134,40,images/help/ozaru_01.png,"
また、潜在能力解放で上昇したHP、ATK、DEFや
「連続攻撃」「会心」などの潜在能力スキルは
巨大化系の能力発動中も適用されます。

発動した巨大化系の能力は、ターン経過時に確率、
あるいは一定ターン経過で解除されます。

巨大化系の能力には
「巨大化」「大猿化」「激怒」以外にも
「コアが登場」「幻魔人の封印が解ける」などが
存在します。

※巨大化系の能力の発動回数、発動条件、発動確率は
キャラクターによって異なり、
発動回数はバトルが終了するごとにリセットされます。
※能力発動中はサポートアイテムを使用できず
自属性の気の玉を取得してもHPは回復しません。
また、ドッカンゲージも溜まらず
ドッカンゲージがMAXの状態で能力が発動しても
ドッカンモードには入りません。
※能力発動中のキャラクターはパッシブスキルなどの
効果が変化する場合がございます。
※巨大化中はターン数カウントが停止します。",2024-04-15 01:18:20,2024-04-15 01:18:20
135,16,,"バトルの基本ルールは、敵全員のHPを0にすれば勝利、味方のHPが0になると敗北、となります。

味方のHPが0になってしまった場合、
龍石を1つ消費して「コンティニュー」することで、
バトルを続行することができます。",2024-04-15 01:18:20,2024-04-15 01:18:20
136,16,images/help/continueforhelp_002.png,"「コンティニュー」をすると、味方のHPが0になったターンで実行されなかった行動は敵味方問わずスキップされ
　{color: #FFFF00}・味方のHPが全回復
　・1ターン味方全員の気力+3
　・ドッカンゲージ上昇{color}
となり、次ターンからの再開となります。

{color : #FF0000}※「コンティニュー」後にアクティブスキルで「変身」した際など、
変化後のキャラクターには気力+3の効果は引き継がれません。{color}
※一部「コンティニュー」出来ないステージがあります。",2024-04-15 01:18:20,2024-04-15 01:18:20
137,41,images/help/help_senzai_20161124_01.png,"潜在能力解放とは、キャラクターの力を最大Lv以上に
引き出し、育成することが可能になる機能です。

※リンクスキルやキャラクター名称等に含まれる
「潜在能力」という表現は関係ありません。

この機能を使用するためには、

　①ユーザー{color : #FFFF00}RANK 50以上{color}

　②イベント「超本気の超決戦」
　　ステージ２「激突！超サイヤ人孫悟空」
　　{color : #FFFF00}難易度Z-HARD{color}クリア

という２つの条件を満たす必要があります。 

潜在能力を解放していくためには、
{color : #FF00FF}「潜在能力玉」{color}というアイテムが必要になります。 

また、潜在能力解放により育成が可能なのは、
レアリティが「UR・LR」のキャラクターに限られます。 

※「大猿化」「激怒」といった特殊な状態に変化する場合も変化前キャラクターの潜在能力効果は適用されます。",2024-04-15 01:18:20,2024-04-15 01:18:20
138,42,,"潜在能力玉は、潜在能力を解放する際に
必要とするアイテムです。

基本的に、キャラクターの属性と同じ色の
潜在能力玉が必要となります。

「小・中・大」と３つのレアリティが存在し、
潜在能力の解放が進むにつれて
必要な潜在能力玉の種類も変化していきます。

潜在能力玉は報酬や、
曜日毎に開催されているイベント「解放せよ 潜在能力」
などで手に入れることができます。",2024-04-15 01:18:20,2024-04-15 01:18:20
139,42,images/help/help_senzai_20161124_02.png,,2024-04-15 01:18:20,2024-04-15 01:18:20
140,43,,"潜在パラメータとは、潜在能力解放によってアップする
キャラクターのHP、ATK、DEFを指します。 
",2024-04-15 01:18:20,2024-04-15 01:18:20
141,43,images/help/help_senzai_20161124_03.png,"
解放させるマスによって、
アップするパラメータや、
必要とする潜在能力玉の種類と数が異なります。",2024-04-15 01:18:20,2024-04-15 01:18:20
142,44,,"潜在能力スキルとは、潜在能力解放によって得られる
スキルを指します。

潜在能力スキルは全７種類あり、
解放したLvの合計が高いほど、
発生確率や効果がアップします。


{size : 26}①連続攻撃{size}",2024-04-15 01:18:20,2024-04-15 01:18:20
143,44,images/help/help_senzai_20161124_07.png,"まれに{color : #FFFF00}追加攻撃{color}を行います。
スキルLvが高くなるほど、発生確率がアップします。 


{size : 26}②会心{size}",2024-04-15 01:18:20,2024-04-15 01:18:20
144,44,images/help/help_senzai_20161124_04.png,"まれに{color : #FFFF00}会心攻撃{color}を行います。
会心攻撃は相手の防御力を無視し、
全属性に効果抜群となり、ダメージが増加します。
スキルLvが高くなるほど、発生確率がアップします。 


{size : 26}③回避{size}",2024-04-15 01:18:20,2024-04-15 01:18:20
145,44,images/help/help_senzai_20161124_05.png,"まれに{color : #FFFF00}敵の攻撃を回避{color}し、ダメージを受けません。
ただし、相手のパッシブスキル等、
回避不可能なものも存在します。 
スキルLvが高くなるほど、発生確率がアップします。  


{size : 26}④属性攻撃UP{size}",2024-04-15 01:18:20,2024-04-15 01:18:20
146,44,images/help/help_senzai_20161124_06.png,"速は力に、力は体に、体は知に、知は技に、技は速に
{color : #FFFF00}攻撃する際のATKが少しアップ{color}します。
超／極は問いません。
スキルLvが高くなるほど、効果がアップします。


{size : 26}⑤属性防御UP{size}",2024-04-15 01:18:20,2024-04-15 01:18:20
147,44,images/help/help_senzai_20161124_09.png,"速は力から、力は体から、体は知から、知は技から、
技は速から攻撃を受ける際の
{color : #FFFF00}ダメージが少し軽減{color}されます。
超／極は問いません。
スキルLvが高くなるほど、効果がアップします。 


{size : 24}⑥必殺技威力UP{size}",2024-04-15 01:18:20,2024-04-15 01:18:20
148,44,images/help/help_senzai_20161124_08.png,"{color : #FFFF00}必殺技の威力が少しアップ{color}します。
スキルLvが高くなるほど、効果がアップします。   
必殺技に付随する効果は変わりません。


{size : 26}⑦治癒能力UP{size}",2024-04-15 01:18:20,2024-04-15 01:18:20
149,44,images/help/help_senzai_20161124_10.png,"自属性の気の玉を取得した際の
{color : #FFFF00}HP回復量が少しアップ{color}します。
スキルLvが高くなるほど、効果がアップします。 ",2024-04-15 01:18:20,2024-04-15 01:18:20
150,45,images/help/help_senzai_20161124_11.png,"
マスの中には、
複数の潜在能力スキルの中から１つを選ぶ
{color : #FFFF00}「潜在能力選択スキルマス」{color}が存在します。

どのスキルも解放に必要な素材数は変わりませんが、
アップするスキルLvは異なる場合があります。

一度決定した選択スキルでも、
再びそのマスをタップすることで
選択スキルを{color : #FFFF00}「忘却」{color}できます。

{color : #FFFF00}忘却するとスキル選択マスが、
スキル選択前の状態に戻ります。{color}

忘却には「龍石」か「全く同じキャラクター」を
消費します。 
",2024-04-15 01:18:20,2024-04-15 01:18:20
151,45,images/help/help_senzai_20161124_12.png,"
{color : #FF0000}忘却後に再度スキルを習得する際は
同じように潜在能力玉を必要とするので
注意して下さい。 {color}

選択スキルだったマスには「★」マークが点灯しており、
目印となっています。",2024-04-15 01:18:20,2024-04-15 01:18:20
152,45,images/help/help_senzai_20161124_13.png,,2024-04-15 01:18:20,2024-04-15 01:18:20
153,46,images/help/help_senzai_20161124_14.png,"
潜在能力解放による育成は、
基本的に大きく４つの方向に分岐しています。

{size : 26}①バランス成長型{size}
左上に伸びていくルートです。
攻撃、防御等{color : #FFFF00}バランスよく成長{color}し、
追加ルートの先では潜在能力選択スキルが存在します。 

{size : 26}②攻撃特化型{size}
右上に伸びていくルートです。 
主に{color : #FFFF00}攻撃に特化した成長{color}が期待できます。 

{size : 26}③HP＆防御特化型{size}
左下に伸びていくルートです。
主に{color : #FFFF00}HPや防御に特化した成長{color}が期待できます。 

{size : 26}④超絶成長型{size}
右下に伸びていくルートです。
{color : #FFFF00}攻撃、防御ともに高い成長{color}が見込め、
追加ルートの先では潜在能力選択スキルが存在します。
ただし、このルートのマスを解放していくためには
{color : #FFFF00}必殺技Lvを一定以上にしておく必要があります。{color}
また、潜在能力解放による成長は
{color : #FFFF00}キャラクターによって異なる{color}ため、
上記の限りではありません。
ご注意下さい。",2024-04-15 01:18:20,2024-04-15 01:18:20
154,47,,"潜在能力を解放していくと、
途中で行き止まりになっている箇所があります。

ここから先のマスをさらに解放していくためには、
{color : #FF0000}「全く同じキャラクター」を消費する{color}必要があります。
",2024-04-15 01:18:20,2024-04-15 01:18:20
155,47,images/help/help_senzai_20161124_15.png,"
追加ルートの開放を行うと、
通常のパラメータマスに変化するため、
他の潜在パラメータマスと同じように
潜在能力玉を消費することで解放することができます。

{color : #FFFF00}追加ルートの開放自体は、
隣りのマスまで解放されていなくても
行うことができます。 {color}

消費する「全く同じキャラクター」は
{color : #FFFF00}Z覚醒前か後かは問いません{color}が、
{color : #FFFF00}ドッカン覚醒前後は「別のキャラクター」扱い{color}
となります。
また、{color : #FFFF00}すでにルートを全て開放済みのキャラクター{color}は
{color : #FFFF00}ルート開放用のキャラクターとして消費できません{color}ので
ご注意下さい。
",2024-04-15 01:18:20,2024-04-15 01:18:20
156,47,images/help/help_senzai_20161124_16.png,"
画面右上にある４つのアイコンは、
追加ルート開放状況を表しています。
",2024-04-15 01:18:20,2024-04-15 01:18:20
157,47,images/help/help_senzai_20161124_17.png,"
このアイコンをタップすると、
追加ルート開放の場所に画面が移動します。 ",2024-04-15 01:18:20,2024-04-15 01:18:20
158,48,,"リバースを使うと、
{color : #FFFF00}限界突破UR(最大Lv.120)・LRのキャラクターを
一時的に「ドッカン覚醒前のレアリティ」に戻す{color}
ことができます。 
",2024-04-15 01:18:20,2024-04-15 01:18:20
159,48,images/help/help_senzai_20161124_18.png,"
ドッカン覚醒後のキャラクターの、
潜在能力の追加ルート開放時や、
「もう１体ドッカン覚醒しなければならない」場合などに
利用できます。

リバースを使うと、
キャラクターのステータスや必殺技Lvなどは
「リバース中」のキャラクターに合わせられるため、
一時的に下がる場合がありますが、
{color : #FFFF00}「リバースドッカン覚醒」{color}によって
元に戻すことが可能です。

リバースを使うためには、
特殊な覚醒メダル{color : #FF00FF}「ふしぎな砂時計」{color}を
必要とします。
",2024-04-15 01:18:20,2024-04-15 01:18:20
160,48,images/help/help_senzai_20161124_19.png,"
「ふしぎな砂時計」は、
占いババの秘宝交換所などで
手に入れることができます。 ",2024-04-15 01:18:20,2024-04-15 01:18:20
161,49,,"リバースドッカン覚醒は、
リバース中のキャラクターをドッカン覚醒後の状態に
戻すことができます。

通常の覚醒と違い、
{color : #FFFF00}覚醒メダルやゼニーは必要としません。{color}
",2024-04-15 01:18:20,2024-04-15 01:18:20
162,49,images/help/help_senzai_20161124_20.png,"
リバースドッカン覚醒後は、
リバース前の状態に戻りますが、
{color : #FFFF00}Z覚醒やドッカン覚醒同様、
リバース中の潜在能力の育成やアップした必殺技Lvは
そのまま引継がれます。{color}",2024-04-15 01:18:20,2024-04-15 01:18:20
163,39,,{color : #FFFF00}▼見切り{color},2024-04-15 01:18:20,2024-04-15 01:18:20
164,39,images/help/condition_st_0102.png,必殺技を封じられている状態です。,2024-04-15 01:18:20,2024-04-15 01:18:20
165,21,,"
{color : #FFFF00}▼気弾系{color}",2024-04-15 01:18:20,2024-04-15 01:18:20
166,39,,{color : #FFFF00}▼足止め{color},2024-04-15 01:18:20,2024-04-15 01:18:20
167,39,images/help/condition_st_0103.png,"攻撃のターンを遅らされた敵に表示されます。
※整列指示オバケは連続で使用しても
効果は重複しません。",2024-04-15 01:18:20,2024-04-15 01:18:20
168,21,images/help/sp_skill_icon.png,"このアイコンが表示されている必殺技は
気弾系に区分されます。 ",2024-04-15 01:18:20,2024-04-15 01:18:20
169,39,,{color : #FFFF00}▼チャンスタイム{color},2024-04-15 01:18:20,2024-04-15 01:18:20
170,39,images/help/condition_st_1002.png,キャラクターの防御力が0になっている状態です。,2024-04-15 01:18:20,2024-04-15 01:18:20
171,2,images/help/help_training_07_01.png,"
{size : 24}{color : #FFFF00}{outline : #FF0000, 2}▼修業相手おまかせボタンについて{outline}{color}{size} 
修業相手のおまかせボタンを押すと、
レアリティがNまたはRのキャラクターが自動的に
最大5体セットされます。",2024-04-15 01:18:20,2024-04-15 01:18:20
172,2,images/help/help_training_09_01.png,"
{size : 24}{color : #FFFF00}{outline : #FF0000, 2}▼修業アイテムおまかせボタンについて{outline}{color}{size} 
修業アイテムのおまかせボタンを押すと、
修業キャラクターのLvがMAXになるように、
手持ちの修業アイテムの中から自動的にセットされます。
自動でセットされる修業アイテムは同属性のアイテムのみ
5種類10個ずつ(最大50個)になります。
修業アイテムが足りない場合は、修業キャラクターのLvをMAXに近づけるように、
修業アイテムが自動的にセットされます。
また、修業場所の効果等も考慮されます。",2024-04-15 01:18:20,2024-04-15 01:18:20
173,2,images/help/help_training_03_01.png,"
{size : 24}{color : #FFFF00}{outline : #FF0000, 2}▼必殺技Lv UPについて{outline}{color}{size} 
必殺技Lvが上がると、必殺技の威力がアップします。
修業するキャラクターと修業相手が
全く同じキャラクターの場合、必殺技Lvが上昇します。
二つ名が異なる場合でも同名キャラクターの場合は
一定の確率で必殺技Lvが上がることがあります。",2024-04-15 01:18:20,2024-04-15 01:18:20
174,2,images/help/traning_tab_01.png,"
キャラクターの必殺技Lvを上げるには、
同名キャラクターをZ覚醒させてから修業相手にすると、
必殺技Lvの上がる確率がアップします。
必殺技Lvが上がる確率は修業相手選択時に表示されます。

確率の抽選は個々に行われ、
修業相手の必殺技Lvに関係なく、
上昇する必殺技Lvは1ずつになります。",2024-04-15 01:18:20,2024-04-15 01:18:20
175,2,images/help/news_howto_training_21.png,"
全く同じキャラクターを修業相手にすると、
修業相手の必殺技Lvはそのまま修業キャラクターに
加算されていきます",2024-04-15 01:18:20,2024-04-15 01:18:20
176,2,images/help/news_howto_training_31.png,"
{size : 24}{color : #FFFF00}{outline : #FF0000, 2}▼切替ボタンについて{outline}{color}{size} 
切替ボタン押すと「次のLvまで」と「最大Lvまで」の表示に切り替わります。",2024-04-15 01:18:20,2024-04-15 01:18:20
177,2,images/help/help_training_05_01.png,"
{size : 24}{color : #FFFF00}{outline : #FF0000, 2}▼同属性ボーナスについて{outline}{color}{size}
修業するキャラクターと同属性の
修業相手や修業アイテムを使用すると、
獲得できる経験値が1.5倍になります。",2024-04-15 01:18:20,2024-04-15 01:18:20
178,2,images/help/help_training_06_01.png,"また、一定の確率で、
修業が「大成功」「超成功」「超大成功」した場合にも
獲得経験値にボーナスがつきます。

※修業に使用した修業相手、修業アイテム、
修業場所(荒野以外)は消費されるので、注意しましょう。

{size: 24}{outline: #FF0000, 2}{color: #FFFF00}▼限界セットについて{color}{outline}{size}
限界セットボタンを押すとキャラクターLvが最大になるように、
自動で修業場所、修業相手、修業アイテム全てがセットされます。",2024-04-15 01:18:20,2024-04-15 01:18:20
179,50,,{color: #FFFF00}「カテゴリ」{color}とは、そのキャラクターが属する区分です。,2024-04-15 01:18:20,2024-04-15 01:18:20
180,50,images/help/category_help_01.png,"各「カテゴリ」に属するキャラクターを
チームに編成すると特定のステージやバトルで
様々な効果を発揮します。
※「カテゴリ」に属さないキャラクターも存在します。
※「カテゴリ」は予告なく追加、変更となる場合があります。 ",2024-04-15 01:18:20,2024-04-15 01:18:20
181,51,,"極限Z覚醒を行うと、キャラクターの最大Lvや
必殺技Lvの上限をあげることができ、
さらに成長させることができます。

極限Z覚醒するために必要な覚醒メダルは
キャラクター毎に異なり、
対象の「極限Zバトル」で入手することができます。

極限Z覚醒した際の強化内容は
覚醒画面にて確認できます。

※極限Z覚醒は、キャラクターのレベルを
最大にする必要があります",2024-04-15 01:18:20,2024-04-15 01:18:20
182,51,images/help_z_battle/z_help_02_01.png,,2024-04-15 01:18:20,2024-04-15 01:18:20
183,52,images/help_z_battle/z_battle_tute_4.png,"極限Zバトルは、
倒す度に強くなっていく敵と闘う
超高難易度のイベントです。

極限Zバトルでは、
コンティニューは行えず
サポートアイテムも持ち込めませんが、
既にクリア済のLvに再挑戦する時以外は
ACTを消費しません。",2024-04-15 01:18:20,2024-04-15 01:18:20
184,53,,"極限Zバトルでは、
敵に勝利すると相手のLvがアップし、
難易度が上昇します。

Lvが上がると、
HPやATK、DEFなどのパラメータのほか、
特殊な変化が起こる場合があります。

敵の強化内容はLvアップ時の演出や",2024-04-15 01:18:20,2024-04-15 01:18:20
185,53,images/help_z_battle/z_help_06.png,"「バトル情報」ダイアログから
確認することができます。",2024-04-15 01:18:20,2024-04-15 01:18:20
186,53,images/help_z_battle/z_help_01.png,,2024-04-15 01:18:20,2024-04-15 01:18:20
187,53,images/help_z_battle/z_help_04.png,"黄色く色付けされた部分が、
今回のLvアップによって強化された
項目となっています。

また、「バトル情報」ダイアログでは、
相手に有利となる味方キャラクターの
情報も確認することができます。",2024-04-15 01:18:20,2024-04-15 01:18:20
188,53,images/help_z_battle/z_help_05.png,,2024-04-15 01:18:20,2024-04-15 01:18:20
189,54,,"極限Zバトルでは、
一定Lv毎に「チェックポイント」が
設けられています。

チェックポイントとなっているLvは
１度クリアしてもACTを消費することで
再挑戦することができます。

再挑戦時は「Lv選択」ボタンから
敵のレベルを選択できます。",2024-04-15 01:18:20,2024-04-15 01:18:20
190,54,images/help_z_battle/z_battle_tute_3.png,"また、クリア済のLvに再挑戦しても
最高到達Lvは
リセットされず、
いつでも「Lv選択」ボタンから
戻ることができます。",2024-04-15 01:18:20,2024-04-15 01:18:20
191,55,,"極限Zバトルの報酬は、
挑戦したLvに初勝利した際のものと、
チェックポイントから
クリア済のLvに勝利した際の
２パターンが存在します。

再挑戦時の報酬は
勝利時、抽選により決定されます。

また、「極限Z覚醒」に必要な
覚醒メダルを入手することがあります。

基本的に、Lvの高い相手に勝利するほど
レアリティの高い覚醒メダルを
入手しやすくなっています。

勝利時にもらえる報酬は
「バトル情報」ボタンから
確認することができます。",2024-04-15 01:18:20,2024-04-15 01:18:20
192,55,images/help_z_battle/z_help_00_2.png,"また、Lv選択時にも
獲得できる報酬の一部を
確認することができます。",2024-04-15 01:18:20,2024-04-15 01:18:20
193,55,images/help_z_battle/z_help_03.png,,2024-04-15 01:18:20,2024-04-15 01:18:20
194,56,images/help/news_banner_senzai_20161121_01.png,"潜在能力玉を消費して解放することで
キャラクターのHPがアップします。",2024-04-15 01:18:20,2024-04-15 01:18:20
195,56,images/help/news_banner_senzai_20161121_02.png,"左上に伸びるルートは
基本的にHP、ATK、DEFを
{color : #FFFF00}バランス良く成長させる{color}ことができ、
右下に伸びるルートは
マスの解放条件として必殺技Lvが
一定に達している必要がありますが、
{color : #FFFF00}高い成長が期待できます。{color}

{color : #FF0000}※必要な潜在能力玉の種類と数、
アップする値はマス毎に異なります。{color}",2024-04-15 01:18:20,2024-04-15 01:18:20
196,57,images/help/news_banner_senzai_20161121_03.png,"潜在能力玉を消費して解放することで
キャラクターのATKがアップします。",2024-04-15 01:18:20,2024-04-15 01:18:20
197,57,images/help/news_banner_senzai_20161121_04.png,"右上に伸びるルートは、
ATKを中心とした
{color : #FFFF00}攻撃力に特化した成長{color}が期待できます。
 
{color : #FF0000}※必要な潜在能力玉の種類と数、
アップする値はマス毎に異なります。 {color}",2024-04-15 01:18:20,2024-04-15 01:18:20
198,58,images/help/news_banner_senzai_20161121_05.png,"潜在能力玉を消費して解放することで
キャラクターのDEFがアップします。",2024-04-15 01:18:20,2024-04-15 01:18:20
199,58,images/help/news_banner_senzai_20161121_06.png,"左下に伸びるルートは、
HPやDEFを中心とした
{color : #FFFF00}防御に特化した成長{color}が期待できます。 

{color : #FF0000}※必要な潜在能力玉の種類と数、
アップする値はマス毎に異なります。 {color}",2024-04-15 01:18:20,2024-04-15 01:18:20
200,59,images/help/news_banner_senzai_20211104_09.png,"潜在能力スキルは全部で７種類存在します。
解放したLvの合計値が高いほど、
発動率や効果がアップします。
",2024-04-15 01:18:20,2024-04-15 01:18:20
201,59,images/help/news_banner_senzai_20211104_10.png,"各潜在能力スキルの詳細は、
画面上部のスキルアイコンタップで
確認することができます。",2024-04-15 01:18:20,2024-04-15 01:18:20
202,60,,"「ドラゴンボールZ ドッカンバトル」は
お客様の登録年齢により、
龍石の購入時に下記の制限があります。

年齢別課金限度額（月ごと）
・16歳未満：5,000円（税込）
・16歳～17歳：20,000円（税込）
・18歳以上：制限なし

※課金制限の確認は商品選択時に行われます。
　商品選択時に月額課金が超過する可能性がある場合
　「後払い」で翌月お支払いする予定でも
　購入することはできません。
※アプリ内「購入履歴」に表示されるのは
　取引完了時（アイテム受取時）の日時となります。
　「後払い」によるコンビニ店頭でのお支払い日時とは
　誤差が生じる可能性がありますのでご注意下さい。",2024-04-15 01:18:20,2024-04-15 01:18:20
203,61,,"{size : 24}{color : #FFFF00}{outline : #FF0000, 2}▼追憶の扉とは▼{outline}{color}{size}
過去に開催されたイベントにいつでも挑戦できるようになる機能です。",2024-04-15 01:18:20,2024-04-15 01:18:20
204,61,images/help/event_kagi_help_01a.png,,2024-04-15 01:18:20,2024-04-15 01:18:20
205,61,images/help/event_kagi_help_02a.png,,2024-04-15 01:18:20,2024-04-15 01:18:20
206,61,images/help/event_kagi_help_03.png,"※挑戦するためには各種鍵アイテムが必要となります。
※各種鍵アイテムは消費アイテムとなります。
※ステージの内容や報酬等は「イベント」にて過去に
　開催されていたものと同一のものとなります。
※追憶の扉にて獲得した秘宝は、対象の秘宝交換所が
　開くまで使用できません。
※選択できるステージは随時追加予定になります。
※「イベント」内にてクリアした情報は追憶の扉内でも
　引き継がれます。
{color : #FFFF00}【イベント・追憶の扉間にて引き継がれる項目】{color}
・クリア情報
・ラストデッキ
・クリアレコード
・極限Zバトルの到達Lv

{size : 24}{color : #FFFF00}{outline : #FF0000, 2}▼復刻開催について{outline}{color}{size}
「イベント」内での復刻開催が近づいた場合、
復刻開催予告が右下に表示されるようになります。
開催1日前を切ると「まもなくイベント内にて開催予定」
という表示に切り替わります。",2024-04-15 01:18:20,2024-04-15 01:18:20
207,61,images/help/event_kagi_help_04.png,"
{size : 24}{color : #FFFF00}{outline : #FF0000, 2}▼開催準備中について{outline}{color}{size}
開催準備中の場合、ボタンはグレーアウトされ
挑戦することができません。",2024-04-15 01:18:20,2024-04-15 01:18:20
208,61,images/help/event_kagi_help_05.png,"
{size : 24}{color : #FFFF00}{outline : #FF0000, 2}▼限定について{outline}{color}{size}
追憶の扉内には「限定の鍵」でしか挑戦できない
特別なイベントが存在します。
「限定」については随時更新予定になります。",2024-04-15 01:18:20,2024-04-15 01:18:20
209,61,,,2024-04-15 01:18:20,2024-04-15 01:18:20
210,62,,"{size : 24}{color : #FFFF00}{outline : #FF0000, 2}▼鍵について▼{outline}{color}{size}
鍵は追憶の扉へ挑戦するために必要なアイテムです。",2024-04-15 01:18:20,2024-04-15 01:18:20
211,62,images/help/kagi_help_01.png,"{size : 24}{color : #FFFF00}{outline : #FF0000, 2}▼鍵の使用方法について{outline}{color}{size}
必要な鍵の種類や個数は各イベントによって異なります。",2024-04-15 01:18:20,2024-04-15 01:18:20
212,62,images/help/kagi_help_02.png,鍵はログインボーナス、ミッション等で獲得することができます。,2024-04-15 01:18:20,2024-04-15 01:18:20
213,33,,"{size : 24}{color : #FFFF00}{outline : #FF0000, 2}▼界王神ミッション▼{outline}{color}{size} 
各ステージに用意されている
高難度の試練に挑戦できます。
界王神ミッションを達成すると、
報酬としてここでしか手に入らない特別な
秘宝等を獲得することができます。

▼遊び方
{size: 24}{outline: #FF0000, 2}{color: #FFFF00}①ミッションを確認しよう！{outline}{color}{size}
各ステージに用意されているミッションと報酬を確認できます。",2024-04-15 01:18:20,2024-04-15 01:18:20
214,33,images/help/help_mission_siren_01.png,"{size: 24}{outline: #FF0000, 2}{color: #FFFF00}②試練に挑戦してみよう！{outline}{color}{size}
試練と報酬を確認したら「ステージ」へ行きましょう。",2024-04-15 01:18:20,2024-04-15 01:18:20
215,33,images/help/help_mission_siren_02.png,"{size: 24}{outline: #FF0000, 2}{color: #FFFF00}③難易度を選ぼう！{outline}{color}{size}
巻物マークがついている難易度に
「界王神ミッション」が用意されています。",2024-04-15 01:18:20,2024-04-15 01:18:20
216,33,images/help/boken_help4.png,"{size: 24}{outline: #FF0000, 2}{color: #FFFF00}④結果を確認しよう！{outline}{color}{size}
達成した試練には達成スタンプが押されます。
試練を達成した場合、その場で報酬を獲得できます。",2024-04-15 01:18:20,2024-04-15 01:18:20
217,33,images/help/help_mission_siren_04.png,"
獲得した特別な秘宝はババの交換所にて
商品と交換することができます。

※試練については今後随時追加されていく予定です。",2024-04-15 01:18:20,2024-04-15 01:18:20
218,63,,"{size: 24}{outline: #FF0000, 2}{color: #FFFF00}▼アクティブスキルとは{outline}{color}{size}
特定のキャラクターのみ所持している特殊なスキルです。
バトル中に発動条件を満たすと発動可能状態となります。",2024-04-15 01:18:20,2024-04-15 01:18:20
219,63,images/help/activeskill_help_04.png,"{size: 24}{outline: #FF0000, 2}{color: #FFFF00}●発動方法{outline}{color}{size}
発動可能状態のキャラクターアイコンをタップしながら、
上方向にスワイプし「はなて!!!」の文字表示後
指を離すとスキルが発動されます。",2024-04-15 01:18:20,2024-04-15 01:18:20
220,63,images/help/activeskill_help_05.png,,2024-04-15 01:18:20,2024-04-15 01:18:20
