id,card_id,attack,hp,element,rarity,series,number,description,open_at,created_at,updated_at
1007020,1007020,2550,3750,4,0,8,288,ガシャで仲間にできる,2022-06-23 08:00:00,2024-07-17 02:09:15,2024-07-17 02:09:15
1007050,1007050,2550,3800,0,0,8,289,ガシャで仲間にできる,2022-06-23 08:00:00,2024-07-17 02:09:15,2024-07-17 02:09:15
1007060,1007060,2600,3900,1,0,8,287,物語イベント「ドラゴンボール超 ~破壊神シャンパ編~」で仲間にできる,2022-06-23 08:00:00,2024-07-17 02:09:15,2024-07-17 02:09:15
1007120,1007120,7450,8950,24,2,4,118,「【解き放たれた封印】魔人ブウ(善)」覚醒後,2021-09-06 08:00:00,2024-07-17 02:09:15,2024-07-17 02:09:15
1007190,1007190,3950,5900,13,1,5,162,「【大いなる逆転劇】超サイヤ人ゴテンクス」覚醒後,2021-11-22 08:00:00,2024-07-17 02:09:15,2024-07-17 02:09:15
1007300,1007300,2750,4150,1,0,15,543,DBストーリー「究極のドラゴンボール編」で仲間にできる,2024-03-11 08:00:00,2024-07-17 02:09:15,2024-07-17 02:09:15
1007380,1007380,4300,6450,11,1,4,127,ガシャで仲間にできる,2021-09-06 08:00:00,2024-07-17 02:09:15,2024-07-17 02:09:15
1007470,1007470,10800,10800,11,3,1,1,頂上決戦イベント「限界を超越せし戦士」で仲間にできる,2021-03-22 08:00:00,2024-07-17 02:09:15,2024-07-17 02:09:15
1007660,1007660,2800,4200,2,0,10,360,第14回天下一武道会総合ランキング報酬,2023-01-10 08:00:00,2024-07-17 02:09:15,2024-07-17 02:09:15
1007680,1007680,2750,4100,0,0,10,366,「【戦闘民族の誇り】ベジータ(大猿)」覚醒後,2023-01-10 08:00:00,2024-07-17 02:09:15,2024-07-17 02:09:15
1007750,1007750,2600,3900,3,0,10,365,「【彼方からの侵略者】ベジータ」覚醒後,2023-01-10 08:00:00,2024-07-17 02:09:15,2024-07-17 02:09:15
1007830,1007830,2650,4000,1,0,12,428,伝説降臨ガシャで仲間にできる,2023-06-19 08:00:00,2024-07-17 02:09:15,2024-07-17 02:09:15
1007840,1007840,3800,5700,11,1,12,416,「【静かな闘気】孫悟空」覚醒後,2023-06-19 08:00:00,2024-07-17 02:09:15,2024-07-17 02:09:15
1008020,1008020,3000,4500,0,0,14,506,DBストーリー「復讐鬼ベビー編」で仲間にできる,2023-11-13 08:00:00,2024-07-17 02:09:15,2024-07-17 02:09:15
1008070,1008070,7200,8650,13,2,13,447,「【鋭い切り返し】人造人間18号」覚醒後,2023-08-19 08:00:00,2024-07-17 02:09:15,2024-07-17 02:09:15
1008080,1008080,4000,6000,14,1,10,344,「【決死の切り札】孫悟空(界王拳)」覚醒後,2023-01-10 08:00:00,2024-07-17 02:09:15,2024-07-17 02:09:15
1008090,1008090,7500,9000,22,2,5,155,「【究極パワーの魔人】魔人ブウ(アルティメット悟飯吸収)」覚醒後,2021-11-22 08:00:00,2024-07-17 02:09:15,2024-07-17 02:09:15
1008100,1008100,4200,6300,22,1,5,167,DOKKANフェスで仲間にできる,2021-11-22 08:00:00,2024-07-17 02:09:15,2024-07-17 02:09:15
1008130,1008130,3850,5800,21,1,5,168,「【淀みない襲撃】魔人ブウ(純粋)」覚醒後,2021-11-22 08:00:00,2024-07-17 02:09:15,2024-07-17 02:09:15
1008260,1008260,3750,5600,11,1,2,53,「【勇者より託されし願い】トランクス(幼年期)」覚醒後,2021-05-03 08:00:00,2024-07-17 02:09:15,2024-07-17 02:09:15
1008500,1008500,2750,4150,0,0,13,473,天下一チケットガシャにて仲間にできる,2023-08-19 08:00:00,2024-07-17 02:09:15,2024-07-17 02:09:15
1008510,1008510,4300,6450,14,1,13,461,天下一チケットガシャにて仲間にできる,2023-08-19 08:00:00,2024-07-17 02:09:15,2024-07-17 02:09:15
1008600,1008600,2800,4200,1,0,7,255,超激戦「未来を覆う漆黒の闇」で仲間にできる,2022-04-19 08:00:00,2024-07-17 02:09:15,2024-07-17 02:09:15
1008610,1008610,7600,9100,10,2,4,117,「【神次元の極み】超サイヤ人ゴッドSS孫悟空」覚醒後,2021-09-06 08:00:00,2024-07-17 02:09:15,2024-07-17 02:09:15
1008710,1008710,7400,8900,23,2,14,486,「【終焉を告げる者】超一星龍」覚醒後,2023-11-13 08:00:00,2024-07-17 02:09:15,2024-07-17 02:09:15
1008720,1008720,4300,6450,24,1,14,497,ガシャで仲間にできる,2023-11-13 08:00:00,2024-07-17 02:09:15,2024-07-17 02:09:15
1008730,1008730,7600,9100,21,2,4,121,DOKKANフェスで仲間にできる,2021-09-06 08:00:00,2024-07-17 02:09:15,2024-07-17 02:09:15
1008780,1008780,4100,6150,20,1,3,95,「【解き放たれた恐怖】人造人間17号&18号」覚醒後,2021-07-26 08:00:00,2024-07-17 02:09:15,2024-07-17 02:09:15
1008800,1008800,10900,10900,20,3,2,39,「【絶妙な連携】人造人間17号&18号」覚醒後,2021-05-03 08:00:00,2024-07-17 02:09:15,2024-07-17 02:09:15
1008810,1008810,7350,8800,23,2,10,339,DOKKANフェスで仲間にできる,2023-01-10 08:00:00,2024-07-17 02:09:15,2024-07-17 02:09:15
1008820,1008820,7400,8900,23,2,3,81,「【完全勝利への道筋】パーフェクトセル」覚醒後,2021-07-26 08:00:00,2024-07-17 02:09:15,2024-07-17 02:09:15
1008840,1008840,4100,6150,24,1,7,238,DOKKANフェスで仲間にできる,2022-04-19 08:00:00,2024-07-17 02:09:15,2024-07-17 02:09:15
1008880,1008880,2250,3400,2,0,7,249,ガシャで仲間にできる,2022-04-19 08:00:00,2024-07-17 02:09:15,2024-07-17 02:09:15
1009280,1009280,2450,3700,0,0,4,134,ババの交換所で仲間にできる,2021-09-06 08:00:00,2024-07-17 02:09:15,2024-07-17 02:09:15
1009320,1009320,7500,9000,14,2,7,224,DOKKANフェスで仲間にできる,2022-04-19 08:00:00,2024-07-17 02:09:15,2024-07-17 02:09:15
1009340,1009340,7300,8750,20,2,7,228,DOKKANフェスで仲間にできる,2022-04-19 08:00:00,2024-07-17 02:09:15,2024-07-17 02:09:15
1009380,1009380,10500,10500,23,3,1,2,頂上決戦イベント「大宇宙の頂点」で仲間にできる,2021-03-22 08:00:00,2024-07-17 02:09:15,2024-07-17 02:09:15
1009390,1009390,4250,6350,20,1,3,96,「【悪の気の集合体】ジャネンバ」覚醒後,2021-07-26 08:00:00,2024-07-17 02:09:15,2024-07-17 02:09:15
1009480,1009480,7400,8900,14,2,13,446,「【正義の怒り】グレートサイヤマン(SS2)」覚醒後,2023-08-19 08:00:00,2024-07-17 02:09:15,2024-07-17 02:09:15
1009490,1009490,4100,6150,13,1,4,124,第20回天下一武道会総合ランキング報酬,2021-09-06 08:00:00,2024-07-17 02:09:15,2024-07-17 02:09:15
1009510,1009510,4200,6300,23,1,15,536,「【危険な正義感】ザマス」覚醒後,2024-03-11 08:00:00,2024-07-17 02:09:15,2024-07-17 02:09:15
1009530,1009530,2950,4400,3,0,7,245,ガシャで仲間にできる,2022-04-19 08:00:00,2024-07-17 02:09:15,2024-07-17 02:09:15
1009540,1009540,2950,4400,1,0,7,246,ガシャで仲間にできる,2022-04-19 08:00:00,2024-07-17 02:09:15,2024-07-17 02:09:15
1009550,1009550,2450,3700,3,0,7,248,物語イベント「ドラゴンボール超 ~“未来”トランクス編~」で仲間にできる,2022-04-19 08:00:00,2024-07-17 02:09:15,2024-07-17 02:09:15
1009560,1009560,3100,4650,3,0,15,541,「【徹底抗戦の構え】トランクス(青年期)(未来)」覚醒後,2024-03-11 08:00:00,2024-07-17 02:09:15,2024-07-17 02:09:15
1009570,1009570,4000,6000,12,1,7,235,DOKKANフェスで仲間にできる,2022-04-19 08:00:00,2024-07-17 02:09:15,2024-07-17 02:09:15
1009590,1009590,7100,8500,12,2,15,521,「【抑えきれぬ怒り】超サイヤ人ゴッドSSベジータ」覚醒後,2024-03-11 08:00:00,2024-07-17 02:09:15,2024-07-17 02:09:15
1009600,1009600,4350,6500,21,1,7,241,DOKKANフェスで仲間にできる,2022-04-19 08:00:00,2024-07-17 02:09:15,2024-07-17 02:09:15
1009680,1009680,3000,4500,4,0,7,256,超激戦「世界を歪める永遠の神」で仲間にできる,2022-04-19 08:00:00,2024-07-17 02:09:15,2024-07-17 02:09:15
1009700,1009700,4050,6100,14,1,7,233,「【電光石火の猛襲】超サイヤ人トランクス(未来)」覚醒後,2022-04-19 08:00:00,2024-07-17 02:09:15,2024-07-17 02:09:15
1009710,1009710,4200,6300,11,1,7,234,「【サイヤ人の執念】超サイヤ人ゴッドSSベジータ」覚醒後,2022-04-19 08:00:00,2024-07-17 02:09:15,2024-07-17 02:09:15
1009750,1009750,7350,8800,12,2,7,226,DOKKANフェスで仲間にできる,2022-04-19 08:00:00,2024-07-17 02:09:15,2024-07-17 02:09:15
1009770,1009770,7250,8700,14,2,3,79,「【膨れ上がるパワー】超トランクス」覚醒後,2021-07-26 08:00:00,2024-07-17 02:09:15,2024-07-17 02:09:15
1009780,1009780,4000,6000,13,1,14,495,「【ほとばしる闘気】超トランクス」覚醒後,2023-11-13 08:00:00,2024-07-17 02:09:15,2024-07-17 02:09:15
1009800,1009800,3750,5600,22,1,11,389,制限イベント「奇奇怪怪 ウサギ団あらわる」で仲間にできる,2023-04-24 08:00:00,2024-07-17 02:09:15,2024-07-17 02:09:15
1009910,1009910,6750,8100,21,2,14,488,「【太陽の戦士】四星龍」覚醒後,2023-11-13 08:00:00,2024-07-17 02:09:15,2024-07-17 02:09:15
1009920,1009920,7000,8400,14,2,12,410,「【勝利の光】超サイヤ人孫悟空」覚醒後,2023-06-19 08:00:00,2024-07-17 02:09:15,2024-07-17 02:09:15
1009970,1009970,4300,6450,10,1,6,200,「【気まぐれな破壊神】ビルス」覚醒後,2022-01-18 08:00:00,2024-07-17 02:09:15,2024-07-17 02:09:15
1009990,1009990,2250,3400,4,0,14,502,ガシャで仲間にできる,2023-11-13 08:00:00,2024-07-17 02:09:15,2024-07-17 02:09:15
1010000,1010000,3750,5600,14,1,14,493,「【少女の怒り】パン(GT)」覚醒後,2023-11-13 08:00:00,2024-07-17 02:09:15,2024-07-17 02:09:15
1010060,1010060,7250,8700,12,2,10,338,「【運命の日】超サイヤ人孫悟飯(少年期)」覚醒後,2023-01-10 08:00:00,2024-07-17 02:09:15,2024-07-17 02:09:15
1010070,1010070,11000,11000,12,3,3,75,「【死闘に臨む決意】超サイヤ人2孫悟飯(少年期)」覚醒後,2021-07-26 08:00:00,2024-07-17 02:09:15,2024-07-17 02:09:15
1010110,1010110,2350,3500,1,0,3,108,ガシャで仲間にできる,2021-07-26 08:00:00,2024-07-17 02:09:15,2024-07-17 02:09:15
1010120,1010120,2250,3400,0,0,7,250,ガシャで仲間にできる,2022-04-19 08:00:00,2024-07-17 02:09:15,2024-07-17 02:09:15
1010160,1010160,11100,11100,20,3,4,112,「【最後の決死戦】魔人ベジータ」覚醒後,2021-09-06 08:00:00,2024-07-17 02:09:15,2024-07-17 02:09:15
1010200,1010200,3800,5700,21,1,14,500,技属性限定ガシャで仲間にできる,2023-11-13 08:00:00,2024-07-17 02:09:15,2024-07-17 02:09:15
1010210,1010210,3750,5600,11,1,3,89,技属性限定ガシャで仲間にできる,2021-07-26 08:00:00,2024-07-17 02:09:15,2024-07-17 02:09:15
1010220,1010220,3800,5700,22,1,1,15,属性限定ガシャで仲間にできる,2021-03-22 08:00:00,2024-07-17 02:09:15,2024-07-17 02:09:15
1010240,1010240,4500,6750,11,1,12,423,DOKKANフェスで仲間にできる,2023-06-19 08:00:00,2024-07-17 02:09:15,2024-07-17 02:09:15
1010260,1010260,7450,8950,11,2,4,116,「【極限パワーの奮戦】超サイヤ人3孫悟空(天使)」覚醒後,2021-09-06 08:00:00,2024-07-17 02:09:15,2024-07-17 02:09:15
1010410,1010410,7400,8900,10,2,10,337,「【託された使命】超サイヤ人2孫悟飯(少年期)」覚醒後,2023-01-10 08:00:00,2024-07-17 02:09:15,2024-07-17 02:09:15
1010450,1010450,7300,8750,23,2,10,342,「【最大出力の強震】フルパワーボージャック」覚醒後,2023-01-10 08:00:00,2024-07-17 02:09:15,2024-07-17 02:09:15
1010470,1010470,2300,3450,0,0,5,183,「【残虐な女戦士】ザンギャ」覚醒後,2021-11-22 08:00:00,2024-07-17 02:09:15,2024-07-17 02:09:15
1010730,1010730,4250,6350,12,1,6,196,「【サイヤ人伝説の救世主】超サイヤ人ゴッド孫悟空」覚醒後,2022-01-18 08:00:00,2024-07-17 02:09:15,2024-07-17 02:09:15
1010740,1010740,7350,8800,14,2,6,188,「【神の世界】超サイヤ人ゴッド孫悟空」覚醒後,2022-01-18 08:00:00,2024-07-17 02:09:15,2024-07-17 02:09:15
1010750,1010750,4300,6400,10,1,10,348,「【絶対の自信】超ベジータ」覚醒後,2023-01-10 08:00:00,2024-07-17 02:09:15,2024-07-17 02:09:15
1010830,1010830,4000,6000,21,1,5,166,「【荒ぶる闘争本能】魔人ブウ(悪)」覚醒後,2021-11-22 08:00:00,2024-07-17 02:09:15,2024-07-17 02:09:15
1010930,1010930,2750,4100,2,0,5,171,ババの交換所で仲間にできる,2021-11-22 08:00:00,2024-07-17 02:09:15,2024-07-17 02:09:15
1010980,1010980,7350,8800,22,2,4,120,「【魔王の威圧感】ダーブラ」覚醒後,2021-09-06 08:00:00,2024-07-17 02:09:15,2024-07-17 02:09:15
1011020,1011020,2350,3550,0,0,15,544,ガシャで仲間にできる,2024-03-11 08:00:00,2024-07-17 02:09:15,2024-07-17 02:09:15
1011050,1011050,7200,8650,14,2,5,153,DOKKANフェスで仲間にできる,2021-11-22 08:00:00,2024-07-17 02:09:15,2024-07-17 02:09:15
1011120,1011120,3050,4600,1,0,15,550,伝説降臨ガシャで仲間にできる,2024-03-11 08:00:00,2024-07-17 02:09:15,2024-07-17 02:09:15
1011140,1011140,11350,11350,21,3,7,223,「【歪んだ正義】ゴクウブラック&ザマス」覚醒後,2022-04-19 08:00:00,2024-07-17 02:09:15,2024-07-17 02:09:15
1011190,1011190,7150,8600,12,2,6,192,「【未来を変える戦士】超サイヤ人トランクス(未来)」覚醒後,2022-01-18 08:00:00,2024-07-17 02:09:15,2024-07-17 02:09:15
1011200,1011200,4050,6100,12,1,11,388,天下一チケットガシャにて仲間にできる,2023-04-24 08:00:00,2024-07-17 02:09:15,2024-07-17 02:09:15
1011210,1011210,7150,8600,12,2,11,377,「【不気味な勝利宣言】ジャッキー・チュン」覚醒後,2023-04-24 08:00:00,2024-07-17 02:09:15,2024-07-17 02:09:15
1011220,1011220,2050,3100,4,0,13,477,天下一チケットガシャにて仲間にできる,2023-08-19 08:00:00,2024-07-17 02:09:15,2024-07-17 02:09:15
1011230,1011230,2450,3700,3,0,11,397,天下一チケットガシャにて仲間にできる,2023-04-24 08:00:00,2024-07-17 02:09:15,2024-07-17 02:09:15
1011260,1011260,4350,6500,22,1,11,385,天下一チケットガシャにて仲間にできる,2023-04-24 08:00:00,2024-07-17 02:09:15,2024-07-17 02:09:15
1011280,1011280,2250,3400,2,0,3,97,第22回天下一武道会総合ランキング報酬,2021-07-26 08:00:00,2024-07-17 02:09:15,2024-07-17 02:09:15
1011290,1011290,4600,6900,11,1,14,492,DOKKANフェスで仲間にできる,2023-11-13 08:00:00,2024-07-17 02:09:15,2024-07-17 02:09:15
1011300,1011300,7500,9000,11,2,14,484,「【究極のフュージョン】超サイヤ人4ゴジータ」覚醒後,2023-11-13 08:00:00,2024-07-17 02:09:15,2024-07-17 02:09:15
1011400,1011400,2050,3100,3,0,2,66,キャンペーンで配布,2021-05-03 08:00:00,2024-07-17 02:09:15,2024-07-17 02:09:15
1011420,1011420,3600,5400,11,1,11,384,特別編イベント「レッツゴー!ステキな恋人さがし」で仲間にできる,2023-04-24 08:00:00,2024-07-17 02:09:15,2024-07-17 02:09:15
1011430,1011430,6650,8000,11,2,11,374,「【運命の分岐点】ブルマ(少女期)」覚醒後,2023-04-24 08:00:00,2024-07-17 02:09:15,2024-07-17 02:09:15
1011590,1011590,4300,6450,13,1,9,313,ガシャで仲間にできる,2022-08-23 08:00:00,2024-07-17 02:09:15,2024-07-17 02:09:15
1011620,1011620,2850,4300,0,0,13,465,伝説降臨ガシャで仲間にできる,2023-08-19 08:00:00,2024-07-17 02:09:15,2024-07-17 02:09:15
1011630,1011630,4450,6700,10,1,13,455,「【秘密の覆面戦士】マイティマスク」覚醒後,2023-08-19 08:00:00,2024-07-17 02:09:15,2024-07-17 02:09:15
1011640,1011640,11650,11650,10,3,13,444,「【大健闘のちびっこ戦士】マイティマスク」覚醒後,2023-08-19 08:00:00,2024-07-17 02:09:15,2024-07-17 02:09:15
1011660,1011660,3300,4800,3,0,15,539,ババの交換所で仲間にできる,2024-03-11 08:00:00,2024-07-17 02:09:15,2024-07-17 02:09:15
1011680,1011680,11800,11800,13,3,15,517,「【刻まれた実力】ベジット」覚醒後,2024-03-11 08:00:00,2024-07-17 02:09:15,2024-07-17 02:09:15
1011720,1011720,10600,10600,14,3,2,38,「【驚愕の超戦士】超サイヤ人トランクス(青年期)」覚醒後,2021-05-03 08:00:00,2024-07-17 02:09:15,2024-07-17 02:09:15
1011730,1011730,3200,4800,4,0,14,503,ガシャで仲間にできる,2023-11-13 08:00:00,2024-07-17 02:09:15,2024-07-17 02:09:15
1011810,1011810,7300,8750,13,2,5,152,DOKKANフェスで仲間にできる,2021-11-22 08:00:00,2024-07-17 02:09:15,2024-07-17 02:09:15
1011900,1011900,4050,6100,12,1,8,271,「【第7宇宙の知恵者】ピッコロ」覚醒後,2022-06-23 08:00:00,2024-07-17 02:09:15,2024-07-17 02:09:15
1011920,1011920,2000,3000,1,0,8,286,物語イベント「ドラゴンボール超 宇宙サバイバル編」で仲間にできる,2022-06-23 08:00:00,2024-07-17 02:09:15,2024-07-17 02:09:15
1011940,1011940,2700,4050,0,0,8,285,ガシャで仲間にできる,2022-06-23 08:00:00,2024-07-17 02:09:15,2024-07-17 02:09:15
1011950,1011950,2800,4200,1,0,9,320,ガシャで仲間にできる,2022-08-23 08:00:00,2024-07-17 02:09:15,2024-07-17 02:09:15
1011970,1011970,2400,3600,3,0,8,282,物語イベント「ドラゴンボール超 宇宙サバイバル編」で仲間にできる,2022-06-23 08:00:00,2024-07-17 02:09:15,2024-07-17 02:09:15
1011980,1011980,2900,4350,3,0,9,321,「【地獄での時間】フリーザ(最終形態)(天使)」覚醒後,2022-08-23 08:00:00,2024-07-17 02:09:15,2024-07-17 02:09:15
1012010,1012010,2850,4300,0,0,9,322,物語イベント「ドラゴンボール超 宇宙サバイバル編」で仲間にできる,2022-08-23 08:00:00,2024-07-17 02:09:15,2024-07-17 02:09:15
1012030,1012030,7250,8700,22,2,8,263,「【甦る帝王】ゴールデンフリーザ(天使)」覚醒後,2022-06-23 08:00:00,2024-07-17 02:09:15,2024-07-17 02:09:15
1012040,1012040,2750,4100,1,0,9,319,ガシャで仲間にできる,2022-08-23 08:00:00,2024-07-17 02:09:15,2024-07-17 02:09:15
1012050,1012050,2500,3750,1,0,4,137,物語イベント「神々と魔人の知られざる闘い」で仲間にできる,2021-09-06 08:00:00,2024-07-17 02:09:15,2024-07-17 02:09:15
1012060,1012060,3700,5600,13,1,13,464,ガシャで仲間にできる,2023-08-19 08:00:00,2024-07-17 02:09:15,2024-07-17 02:09:15
1012070,1012070,3850,5700,14,1,11,383,ガシャで仲間にできる,2023-04-24 08:00:00,2024-07-17 02:09:15,2024-07-17 02:09:15
1012150,1012150,7200,8650,22,2,5,158,「【封印からの復活】ボージャック」覚醒後,2021-11-22 08:00:00,2024-07-17 02:09:15,2024-07-17 02:09:15
1012170,1012170,2850,4300,4,0,8,281,物語イベント「ドラゴンボール超 宇宙サバイバル編」で仲間にできる,2022-06-23 08:00:00,2024-07-17 02:09:15,2024-07-17 02:09:15
1012180,1012180,3100,4650,4,0,9,318,「【念願の闘い】孫悟空」覚醒後,2022-08-23 08:00:00,2024-07-17 02:09:15,2024-07-17 02:09:15
1012310,1012310,2650,4000,0,0,8,291,特別編イベント「愛をお届け！魔女っ子戦士！」で仲間にできる,2022-06-23 08:00:00,2024-07-17 02:09:15,2024-07-17 02:09:15
1012320,1012320,2650,4000,2,0,8,292,特別編イベント「愛をお届け！魔女っ子戦士！」で仲間にできる,2022-06-23 08:00:00,2024-07-17 02:09:15,2024-07-17 02:09:15
1012330,1012330,4200,6300,13,1,7,232,「【不屈の闘争心】超サイヤ人ゴッドSS孫悟空」覚醒後,2022-04-19 08:00:00,2024-07-17 02:09:15,2024-07-17 02:09:15
1012350,1012350,3800,5700,23,1,5,170,「【空を裂く剛剣】ゴクア」覚醒後,2021-11-22 08:00:00,2024-07-17 02:09:15,2024-07-17 02:09:15
1012390,1012390,4450,6700,13,1,15,529,「【決意の合体】ベジット」覚醒後,2024-03-11 08:00:00,2024-07-17 02:09:15,2024-07-17 02:09:15
1012420,1012420,7500,9000,10,2,2,47,「【勇者に隠された秘密】タピオン(ヒルデガーン)」覚醒後,2021-05-03 08:00:00,2024-07-17 02:09:15,2024-07-17 02:09:15
1012450,1012450,2900,4350,4,0,12,429,超激戦イベント「豪炎と爆煙の幻魔人」で仲間にできる,2023-06-19 08:00:00,2024-07-17 02:09:15,2024-07-17 02:09:15
1012460,1012460,4000,6000,11,1,12,418,「【孤高の勇者】タピオン」覚醒後,2023-06-19 08:00:00,2024-07-17 02:09:15,2024-07-17 02:09:15
1012470,1012470,2200,3300,3,0,12,438,ガシャで仲間にできる,2023-06-19 08:00:00,2024-07-17 02:09:15,2024-07-17 02:09:15
1012490,1012490,2550,3850,2,0,12,431,物語イベント「龍拳爆発!!悟空がやらねば誰がやる」で仲間にできる,2023-06-19 08:00:00,2024-07-17 02:09:15,2024-07-17 02:09:15
1012500,1012500,2300,3450,4,0,12,432,物語イベント「龍拳爆発!!悟空がやらねば誰がやる」で仲間にできる,2023-06-19 08:00:00,2024-07-17 02:09:15,2024-07-17 02:09:15
1012560,1012560,2650,4000,4,0,11,400,天下一チケットガシャにて仲間にできる,2023-04-24 08:00:00,2024-07-17 02:09:15,2024-07-17 02:09:15
1012610,1012610,4200,6300,10,1,9,314,ガシャで仲間にできる,2022-08-23 08:00:00,2024-07-17 02:09:15,2024-07-17 02:09:15
1012620,1012620,2500,3750,0,0,6,208,物語イベント「不屈の戦士 ベジータ」で仲間にできる,2022-01-18 08:00:00,2024-07-17 02:09:15,2024-07-17 02:09:15
1012630,1012630,4000,6000,10,1,6,197,「【交錯する感情】ベジータ」覚醒後,2022-01-18 08:00:00,2024-07-17 02:09:15,2024-07-17 02:09:15
1012640,1012640,3900,5850,13,1,6,198,ガシャで仲間にできる,2022-01-18 08:00:00,2024-07-17 02:09:15,2024-07-17 02:09:15
1012650,1012650,7200,8650,13,2,6,189,「【決意の抗戦】超サイヤ人2ベジータ」覚醒後,2022-01-18 08:00:00,2024-07-17 02:09:15,2024-07-17 02:09:15
1012680,1012680,7400,8900,12,2,6,194,「【破壊神の最後通告】ビルス」覚醒後,2022-01-18 08:00:00,2024-07-17 02:09:15,2024-07-17 02:09:15
1012710,1012710,3000,4500,1,0,9,323,超激戦「立ちはだかる絶対的強者」で仲間にできる,2022-08-23 08:00:00,2024-07-17 02:09:15,2024-07-17 02:09:15
1012720,1012720,11600,11600,11,3,12,406,「【日々の修業】孫悟空」覚醒後,2023-06-19 08:00:00,2024-07-17 02:09:15,2024-07-17 02:09:15
1012730,1012730,4700,7050,11,1,15,527,DOKKANフェスで仲間にできる,2024-03-11 08:00:00,2024-07-17 02:09:15,2024-07-17 02:09:15
1012740,1012740,7600,9100,11,2,15,519,「【青の閃光】超サイヤ人ゴッドSSベジット」覚醒後,2024-03-11 08:00:00,2024-07-17 02:09:15,2024-07-17 02:09:15
1012750,1012750,4300,6450,23,1,15,534,DOKKANフェスで仲間にできる,2024-03-11 08:00:00,2024-07-17 02:09:15,2024-07-17 02:09:15
1012760,1012760,7300,8750,23,2,15,523,「【美しき掌握】ゴクウブラック(超サイヤ人ロゼ)」覚醒後,2024-03-11 08:00:00,2024-07-17 02:09:15,2024-07-17 02:09:15
1012840,1012840,2400,3600,1,0,12,430,物語イベント「龍拳爆発!!悟空がやらねば誰がやる」で仲間にできる,2023-06-19 08:00:00,2024-07-17 02:09:15,2024-07-17 02:09:15
1012860,1012860,3850,5800,11,1,2,52,ガシャで仲間にできる,2021-05-03 08:00:00,2024-07-17 02:09:15,2024-07-17 02:09:15
1012940,1012940,2750,4100,0,0,7,247,ガシャで仲間にできる,2022-04-19 08:00:00,2024-07-17 02:09:15,2024-07-17 02:09:15
1012970,1012970,2750,4100,0,0,7,253,ガシャで仲間にできる,2022-04-19 08:00:00,2024-07-17 02:09:15,2024-07-17 02:09:15
1012980,1012980,2750,4100,2,0,7,252,ガシャで仲間にできる,2022-04-19 08:00:00,2024-07-17 02:09:15,2024-07-17 02:09:15
1012990,1012990,4200,6300,22,1,7,240,「【恐怖の計画】ザマス」覚醒後,2022-04-19 08:00:00,2024-07-17 02:09:15,2024-07-17 02:09:15
1013000,1013000,4000,6000,24,1,1,17,「ギニュー特戦隊のスペシャルトレーニング」で仲間にできる,2021-03-22 08:00:00,2024-07-17 02:09:15,2024-07-17 02:09:15
1013010,1013010,2600,3900,4,0,17,623,「【ゴキゲンな襲撃】リクーム」覚醒後,2024-07-22 08:00:00,2024-07-17 02:09:15,2024-07-17 02:09:15
1013020,1013020,3950,5900,23,1,1,19,「ギニュー特戦隊のスペシャルトレーニング」で仲間にできる,2021-03-22 08:00:00,2024-07-17 02:09:15,2024-07-17 02:09:15
1013030,1013030,2600,3900,3,0,17,622,「【強圧と制圧】ジース」覚醒後,2024-07-22 08:00:00,2024-07-17 02:09:15,2024-07-17 02:09:15
1013040,1013040,3950,5900,20,1,1,18,「ギニュー特戦隊のスペシャルトレーニング」で仲間にできる,2021-03-22 08:00:00,2024-07-17 02:09:15,2024-07-17 02:09:15
1013050,1013050,2550,4800,0,0,17,624,「【超スピードの飛来】バータ」覚醒後,2024-07-22 08:00:00,2024-07-17 02:09:15,2024-07-17 02:09:15
1013060,1013060,3750,5600,21,1,1,20,「ギニュー特戦隊のスペシャルトレーニング」で仲間にできる,2021-03-22 08:00:00,2024-07-17 02:09:15,2024-07-17 02:09:15
1013070,1013070,2500,3750,1,0,17,625,「【時の隙間の不意打ち】グルド」覚醒後,2024-07-22 08:00:00,2024-07-17 02:09:15,2024-07-17 02:09:15
1013080,1013080,6800,8200,22,2,1,9,「ギニュー特戦隊のスペシャルトレーニング」で仲間にできる,2021-03-22 08:00:00,2024-07-17 02:09:15,2024-07-17 02:09:15
1013090,1013090,2600,3900,2,0,17,621,「【公認の実績】ギニュー」覚醒後,2024-07-22 08:00:00,2024-07-17 02:09:15,2024-07-17 02:09:15
1013110,1013110,7100,8500,14,2,13,449,「【創意工夫の必殺技】孫悟空」覚醒後,2023-08-19 08:00:00,2024-07-17 02:09:15,2024-07-17 02:09:15
1013150,1013150,2050,3100,3,0,1,22,物語イベント「大激闘!!ナメック星」で仲間にできる,2021-03-22 08:00:00,2024-07-17 02:09:15,2024-07-17 02:09:15
1013160,1013160,2950,4450,3,0,17,614,「【旅立ちの時】孫悟飯(幼年期)」覚醒後,2024-07-22 08:00:00,2024-07-17 02:09:15,2024-07-17 02:09:15
1013190,1013190,4050,6100,11,1,10,343,ガシャで仲間にできる,2023-01-10 08:00:00,2024-07-17 02:09:15,2024-07-17 02:09:15
1013200,1013200,4050,6100,24,1,10,350,ガシャで仲間にできる,2023-01-10 08:00:00,2024-07-17 02:09:15,2024-07-17 02:09:15
1013320,1013320,7350,8800,13,2,11,371,「【胸躍る冒険】孫悟空(少年期)」覚醒後,2023-04-24 08:00:00,2024-07-17 02:09:15,2024-07-17 02:09:15
