id,rank,exp_total,act_max,friends_capacity,created_at,updated_at
369,369,81673010,153,100,2021-11-17 00:25:21,2021-11-17 00:25:21
370,370,82316185,154,100,2021-11-17 00:25:21,2021-11-17 00:25:21
371,371,82962855,154,100,2021-11-17 00:25:21,2021-11-17 00:25:21
372,372,83613030,154,100,2021-11-17 00:25:21,2021-11-17 00:25:21
373,373,84266720,154,100,2021-11-17 00:25:21,2021-11-17 00:25:21
374,374,84923935,154,100,2021-11-17 00:25:21,2021-11-17 00:25:21
375,375,85584685,155,100,2021-11-17 00:25:21,2021-11-17 00:25:21
376,376,86248980,155,100,2021-11-17 00:25:21,2021-11-17 00:25:21
377,377,86916830,155,100,2021-11-17 00:25:21,2021-11-17 00:25:21
378,378,87588245,155,100,2021-11-17 00:25:21,2021-11-17 00:25:21
379,379,88263235,155,100,2021-11-17 00:25:21,2021-11-17 00:25:21
380,380,88941810,156,100,2021-11-17 00:25:21,2021-11-17 00:25:21
381,381,89623980,156,100,2021-11-17 00:25:21,2021-11-17 00:25:21
382,382,90309755,156,100,2021-11-17 00:25:21,2021-11-17 00:25:21
383,383,90999145,156,100,2021-11-17 00:25:21,2021-11-17 00:25:21
384,384,91692160,156,100,2021-11-17 00:25:21,2021-11-17 00:25:21
385,385,92388810,157,100,2021-11-17 00:25:21,2021-11-17 00:25:21
386,386,93089105,157,100,2021-11-17 00:25:21,2021-11-17 00:25:21
387,387,93793055,157,100,2021-11-17 00:25:21,2021-11-17 00:25:21
388,388,94500670,157,100,2021-11-17 00:25:21,2021-11-17 00:25:21
389,389,95211960,157,100,2021-11-17 00:25:21,2021-11-17 00:25:21
390,390,95926935,158,100,2021-11-17 00:25:21,2021-11-17 00:25:21
391,391,96645605,158,100,2021-11-17 00:25:21,2021-11-17 00:25:21
392,392,97367980,158,100,2021-11-17 00:25:21,2021-11-17 00:25:21
393,393,98094070,158,100,2021-11-17 00:25:21,2021-11-17 00:25:21
394,394,98823885,158,100,2021-11-17 00:25:21,2021-11-17 00:25:21
395,395,99557435,159,100,2021-11-17 00:25:21,2021-11-17 00:25:21
396,396,100294730,159,100,2021-11-17 00:25:21,2021-11-17 00:25:21
397,397,101035780,159,100,2021-11-17 00:25:21,2021-11-17 00:25:21
398,398,101780595,159,100,2021-11-17 00:25:21,2021-11-17 00:25:21
399,399,102529185,159,100,2021-11-17 00:25:21,2021-11-17 00:25:21
400,400,103281560,162,100,2021-11-17 00:25:21,2021-11-17 00:25:21
401,401,104037730,162,100,2021-11-17 00:25:21,2021-11-17 00:25:21
402,402,104797705,162,100,2021-11-17 00:25:21,2021-11-17 00:25:21
403,403,105561495,162,100,2021-11-17 00:25:21,2021-11-17 00:25:21
404,404,106329110,162,100,2021-11-17 00:25:21,2021-11-17 00:25:21
405,405,107100560,163,100,2021-11-17 00:25:21,2021-11-17 00:25:21
406,406,107875855,163,100,2021-11-17 00:25:21,2021-11-17 00:25:21
407,407,108655005,163,100,2021-11-17 00:25:21,2021-11-17 00:25:21
408,408,109438020,163,100,2021-11-17 00:25:21,2021-11-17 00:25:21
409,409,110224910,163,100,2021-11-17 00:25:21,2021-11-17 00:25:21
410,410,111015685,164,100,2021-11-17 00:25:21,2021-11-17 00:25:21
411,411,111810355,164,100,2021-11-17 00:25:21,2021-11-17 00:25:21
412,412,112608930,164,100,2021-11-17 00:25:21,2021-11-17 00:25:21
413,413,113411420,164,100,2021-11-17 00:25:21,2021-11-17 00:25:21
414,414,114217835,164,100,2021-11-17 00:25:21,2021-11-17 00:25:21
415,415,115028185,165,100,2021-11-17 00:25:21,2021-11-17 00:25:21
416,416,115842480,165,100,2021-11-17 00:25:21,2021-11-17 00:25:21
417,417,116660730,165,100,2021-11-17 00:25:21,2021-11-17 00:25:21
418,418,117482945,165,100,2021-11-17 00:25:21,2021-11-17 00:25:21
419,419,118309135,165,100,2021-11-17 00:25:21,2021-11-17 00:25:21
420,420,119139310,166,100,2021-11-17 00:25:21,2021-11-17 00:25:21
421,421,119973480,166,100,2021-11-17 00:25:21,2021-11-17 00:25:21
422,422,120811655,166,100,2021-11-17 00:25:21,2021-11-17 00:25:21
423,423,121653845,166,100,2021-11-17 00:25:21,2021-11-17 00:25:21
424,424,122500060,166,100,2021-11-17 00:25:21,2021-11-17 00:25:21
425,425,123350310,167,100,2021-11-17 00:25:21,2021-11-17 00:25:21
426,426,124204605,167,100,2021-11-17 00:25:21,2021-11-17 00:25:21
427,427,125062955,167,100,2021-11-17 00:25:21,2021-11-17 00:25:21
428,428,125925370,167,100,2021-11-17 00:25:21,2021-11-17 00:25:21
429,429,126791860,167,100,2021-11-17 00:25:21,2021-11-17 00:25:21
430,430,127662435,168,100,2021-11-17 00:25:21,2021-11-17 00:25:21
431,431,128537105,168,100,2021-11-17 00:25:21,2021-11-17 00:25:21
432,432,129415880,168,100,2021-11-17 00:25:21,2021-11-17 00:25:21
433,433,130298770,168,100,2021-11-17 00:25:21,2021-11-17 00:25:21
434,434,131185785,168,100,2021-11-17 00:25:21,2021-11-17 00:25:21
435,435,132076935,169,100,2021-11-17 00:25:21,2021-11-17 00:25:21
436,436,132972230,169,100,2021-11-17 00:25:21,2021-11-17 00:25:21
437,437,133871680,169,100,2021-11-17 00:25:21,2021-11-17 00:25:21
438,438,134775295,169,100,2021-11-17 00:25:21,2021-11-17 00:25:21
439,439,135683085,169,100,2021-11-17 00:25:21,2021-11-17 00:25:21
440,440,136595060,170,100,2021-11-17 00:25:21,2021-11-17 00:25:21
441,441,137511230,170,100,2021-11-17 00:25:21,2021-11-17 00:25:21
442,442,138431605,170,100,2021-11-17 00:25:21,2021-11-17 00:25:21
443,443,139356195,170,100,2021-11-17 00:25:21,2021-11-17 00:25:21
444,444,140285010,170,100,2021-11-17 00:25:21,2021-11-17 00:25:21
445,445,141218060,171,100,2021-11-17 00:25:21,2021-11-17 00:25:21
446,446,142155355,171,100,2021-11-17 00:25:21,2021-11-17 00:25:21
447,447,143096905,171,100,2021-11-17 00:25:21,2021-11-17 00:25:21
448,448,144042720,171,100,2021-11-17 00:25:21,2021-11-17 00:25:21
449,449,144992810,171,100,2021-11-17 00:25:21,2021-11-17 00:25:21
450,450,145947185,172,100,2021-11-17 00:25:21,2021-11-17 00:25:21
451,451,146905855,172,100,2021-11-17 00:25:21,2021-11-17 00:25:21
452,452,147868830,172,100,2021-11-17 00:25:21,2021-11-17 00:25:21
453,453,148836120,172,100,2021-11-17 00:25:21,2021-11-17 00:25:21
454,454,149807735,172,100,2021-11-17 00:25:21,2021-11-17 00:25:21
455,455,150783685,173,100,2021-11-17 00:25:21,2021-11-17 00:25:21
456,456,151763980,173,100,2021-11-17 00:25:21,2021-11-17 00:25:21
457,457,152748630,173,100,2021-11-17 00:25:21,2021-11-17 00:25:21
458,458,153737645,173,100,2021-11-17 00:25:21,2021-11-17 00:25:21
459,459,154731035,173,100,2021-11-17 00:25:21,2021-11-17 00:25:21
460,460,155728810,174,100,2021-11-17 00:25:21,2021-11-17 00:25:21
461,461,156730980,174,100,2021-11-17 00:25:21,2021-11-17 00:25:21
462,462,157737555,174,100,2021-11-17 00:25:21,2021-11-17 00:25:21
463,463,158748545,174,100,2021-11-17 00:25:21,2021-11-17 00:25:21
464,464,159763960,174,100,2021-11-17 00:25:21,2021-11-17 00:25:21
465,465,160783810,175,100,2021-11-17 00:25:21,2021-11-17 00:25:21
466,466,161808105,175,100,2021-11-17 00:25:21,2021-11-17 00:25:21
467,467,162836855,175,100,2021-11-17 00:25:21,2021-11-17 00:25:21
468,468,163870070,175,100,2021-11-17 00:25:21,2021-11-17 00:25:21
469,469,164907760,175,100,2021-11-17 00:25:21,2021-11-17 00:25:21
470,470,165949935,176,100,2021-11-17 00:25:21,2021-11-17 00:25:21
471,471,166996605,176,100,2021-11-17 00:25:21,2021-11-17 00:25:21
472,472,168047780,176,100,2021-11-17 00:25:21,2021-11-17 00:25:21
473,473,169103470,176,100,2021-11-17 00:25:21,2021-11-17 00:25:21
474,474,170163685,176,100,2021-11-17 00:25:21,2021-11-17 00:25:21
475,475,171228435,177,100,2021-11-17 00:25:21,2021-11-17 00:25:21
476,476,172297730,177,100,2021-11-17 00:25:21,2021-11-17 00:25:21
477,477,173371580,177,100,2021-11-17 00:25:21,2021-11-17 00:25:21
478,478,174449995,177,100,2021-11-17 00:25:21,2021-11-17 00:25:21
479,479,175532985,177,100,2021-11-17 00:25:21,2021-11-17 00:25:21
480,480,176620560,178,100,2021-11-17 00:25:21,2021-11-17 00:25:21
481,481,177712730,178,100,2021-11-17 00:25:21,2021-11-17 00:25:21
482,482,178809505,178,100,2021-11-17 00:25:21,2021-11-17 00:25:21
483,483,179910895,178,100,2021-11-17 00:25:21,2021-11-17 00:25:21
484,484,181016910,178,100,2021-11-17 00:25:21,2021-11-17 00:25:21
485,485,182127560,179,100,2021-11-17 00:25:21,2021-11-17 00:25:21
486,486,183242855,179,100,2021-11-17 00:25:21,2021-11-17 00:25:21
487,487,184362805,179,100,2021-11-17 00:25:21,2021-11-17 00:25:21
488,488,185487420,179,100,2021-11-17 00:25:21,2021-11-17 00:25:21
489,489,186616710,179,100,2021-11-17 00:25:21,2021-11-17 00:25:21
490,490,187750685,180,100,2021-11-17 00:25:21,2021-11-17 00:25:21
491,491,188889355,180,100,2021-11-17 00:25:21,2021-11-17 00:25:21
492,492,190032730,180,100,2021-11-17 00:25:21,2021-11-17 00:25:21
493,493,191180820,180,100,2021-11-17 00:25:21,2021-11-17 00:25:21
494,494,192333635,180,100,2021-11-17 00:25:21,2021-11-17 00:25:21
495,495,193491185,181,100,2021-11-17 00:25:21,2021-11-17 00:25:21
496,496,194653480,181,100,2021-11-17 00:25:21,2021-11-17 00:25:21
497,497,195820530,181,100,2021-11-17 00:25:21,2021-11-17 00:25:21
498,498,196992345,181,100,2021-11-17 00:25:21,2021-11-17 00:25:21
499,499,198168935,181,100,2021-11-17 00:25:21,2021-11-17 00:25:21
500,500,199350310,184,100,2021-11-17 00:25:21,2021-11-17 00:25:21
501,501,200536480,184,100,2021-11-17 00:25:21,2021-11-17 00:25:21
502,502,201727455,184,100,2021-11-17 00:25:21,2021-11-17 00:25:21
503,503,202923245,184,100,2021-11-17 00:25:21,2021-11-17 00:25:21
504,504,204123860,184,100,2021-11-17 00:25:21,2021-11-17 00:25:21
505,505,205329310,185,100,2021-11-17 00:25:21,2021-11-17 00:25:21
506,506,206539605,185,100,2021-11-17 00:25:21,2021-11-17 00:25:21
507,507,207754755,185,100,2021-11-17 00:25:21,2021-11-17 00:25:21
508,508,208974770,185,100,2021-11-17 00:25:21,2021-11-17 00:25:21
509,509,210199660,185,100,2021-11-17 00:25:21,2021-11-17 00:25:21
510,510,211429435,186,100,2021-11-17 00:25:21,2021-11-17 00:25:21
511,511,212664105,186,100,2021-11-17 00:25:21,2021-11-17 00:25:21
512,512,213903680,186,100,2021-11-17 00:25:21,2021-11-17 00:25:21
513,513,215148170,186,100,2021-11-17 00:25:21,2021-11-17 00:25:21
514,514,216397585,186,100,2021-11-17 00:25:21,2021-11-17 00:25:21
515,515,217651935,187,100,2021-11-17 00:25:21,2021-11-17 00:25:21
516,516,218911230,187,100,2021-11-17 00:25:21,2021-11-17 00:25:21
517,517,220175480,187,100,2021-11-17 00:25:21,2021-11-17 00:25:21
518,518,221444695,187,100,2021-11-17 00:25:21,2021-11-17 00:25:21
519,519,222718885,187,100,2021-11-17 00:25:21,2021-11-17 00:25:21
520,520,223998060,188,100,2021-11-17 00:25:21,2021-11-17 00:25:21
521,521,225282230,188,100,2021-11-17 00:25:21,2021-11-17 00:25:21
522,522,226571405,188,100,2021-11-17 00:25:21,2021-11-17 00:25:21
523,523,227865595,188,100,2021-11-17 00:25:21,2021-11-17 00:25:21
524,524,229164810,188,100,2021-11-17 00:25:21,2021-11-17 00:25:21
525,525,230469060,189,100,2021-11-17 00:25:21,2021-11-17 00:25:21
526,526,231778355,189,100,2021-11-17 00:25:21,2021-11-17 00:25:21
527,527,233092705,189,100,2021-11-17 00:25:21,2021-11-17 00:25:21
528,528,234412120,189,100,2021-11-17 00:25:21,2021-11-17 00:25:21
529,529,235736610,189,100,2021-11-17 00:25:21,2021-11-17 00:25:21
530,530,237066185,190,100,2021-11-17 00:25:21,2021-11-17 00:25:21
531,531,238400855,190,100,2021-11-17 00:25:21,2021-11-17 00:25:21
532,532,239740630,190,100,2021-11-17 00:25:21,2021-11-17 00:25:21
533,533,241085520,190,100,2021-11-17 00:25:21,2021-11-17 00:25:21
534,534,242435535,190,100,2021-11-17 00:25:21,2021-11-17 00:25:21
535,535,243790685,191,100,2021-11-17 00:25:21,2021-11-17 00:25:21
536,536,245150980,191,100,2021-11-17 00:25:21,2021-11-17 00:25:21
537,537,246516430,191,100,2021-11-17 00:25:21,2021-11-17 00:25:21
538,538,247887045,191,100,2021-11-17 00:25:21,2021-11-17 00:25:21
539,539,249262835,191,100,2021-11-17 00:25:21,2021-11-17 00:25:21
540,540,250643810,192,100,2021-11-17 00:25:21,2021-11-17 00:25:21
541,541,252029980,192,100,2021-11-17 00:25:21,2021-11-17 00:25:21
542,542,253421355,192,100,2021-11-17 00:25:21,2021-11-17 00:25:21
543,543,254817945,192,100,2021-11-17 00:25:21,2021-11-17 00:25:21
544,544,256219760,192,100,2021-11-17 00:25:21,2021-11-17 00:25:21
545,545,257626810,193,100,2021-11-17 00:25:21,2021-11-17 00:25:21
546,546,259039105,193,100,2021-11-17 00:25:21,2021-11-17 00:25:21
547,547,260456655,193,100,2021-11-17 00:25:21,2021-11-17 00:25:21
548,548,261879470,193,100,2021-11-17 00:25:21,2021-11-17 00:25:21
549,549,263307560,193,100,2021-11-17 00:25:21,2021-11-17 00:25:21
550,550,264740935,194,100,2021-11-17 00:25:21,2021-11-17 00:25:21
551,551,266179605,194,100,2021-11-17 00:25:21,2021-11-17 00:25:21
552,552,267623580,194,100,2021-11-17 00:25:21,2021-11-17 00:25:21
553,553,269072870,194,100,2021-11-17 00:25:21,2021-11-17 00:25:21
554,554,270527485,194,100,2021-11-17 00:25:21,2021-11-17 00:25:21
555,555,271987435,195,100,2021-11-17 00:25:21,2021-11-17 00:25:21
556,556,273452730,195,100,2021-11-17 00:25:21,2021-11-17 00:25:21
557,557,274923380,195,100,2021-11-17 00:25:21,2021-11-17 00:25:21
558,558,276399395,195,100,2021-11-17 00:25:21,2021-11-17 00:25:21
559,559,277880785,195,100,2021-11-17 00:25:21,2021-11-17 00:25:21
560,560,279367560,196,100,2021-11-17 00:25:21,2021-11-17 00:25:21
561,561,280859730,196,100,2021-11-17 00:25:21,2021-11-17 00:25:21
562,562,282357305,196,100,2021-11-17 00:25:21,2021-11-17 00:25:21
563,563,283860295,196,100,2021-11-17 00:25:21,2021-11-17 00:25:21
564,564,285368710,196,100,2021-11-17 00:25:21,2021-11-17 00:25:21
565,565,286882560,197,100,2021-11-17 00:25:21,2021-11-17 00:25:21
566,566,288401855,197,100,2021-11-17 00:25:21,2021-11-17 00:25:21
567,567,289926605,197,100,2021-11-17 00:25:21,2021-11-17 00:25:21
568,568,291456820,197,100,2021-11-17 00:25:21,2021-11-17 00:25:21
569,569,292992510,197,100,2021-11-17 00:25:21,2021-11-17 00:25:21
570,570,294533685,198,100,2021-11-17 00:25:21,2021-11-17 00:25:21
571,571,296080355,198,100,2021-11-17 00:25:21,2021-11-17 00:25:21
572,572,297632530,198,100,2021-11-17 00:25:21,2021-11-17 00:25:21
573,573,299190220,198,100,2021-11-17 00:25:21,2021-11-17 00:25:21
574,574,300753435,198,100,2021-11-17 00:25:21,2021-11-17 00:25:21
575,575,302322185,199,100,2021-11-17 00:25:21,2021-11-17 00:25:21
576,576,303896480,199,100,2021-11-17 00:25:21,2021-11-17 00:25:21
577,577,305476330,199,100,2021-11-17 00:25:21,2021-11-17 00:25:21
578,578,307061745,199,100,2021-11-17 00:25:21,2021-11-17 00:25:21
579,579,308652735,199,100,2021-11-17 00:25:21,2021-11-17 00:25:21
580,580,310249310,200,100,2021-11-17 00:25:21,2021-11-17 00:25:21
581,581,311851480,200,100,2021-11-17 00:25:21,2021-11-17 00:25:21
582,582,313459255,200,100,2021-11-17 00:25:21,2021-11-17 00:25:21
583,583,315072645,200,100,2021-11-17 00:25:21,2021-11-17 00:25:21
584,584,316691660,200,100,2021-11-17 00:25:21,2021-11-17 00:25:21
585,585,318316310,201,100,2021-11-17 00:25:21,2021-11-17 00:25:21
586,586,319946605,201,100,2021-11-17 00:25:21,2021-11-17 00:25:21
587,587,321582555,201,100,2021-11-17 00:25:21,2021-11-17 00:25:21
588,588,323224170,201,100,2021-11-17 00:25:21,2021-11-17 00:25:21
589,589,324871460,201,100,2021-11-17 00:25:21,2021-11-17 00:25:21
590,590,326524435,202,100,2021-11-17 00:25:21,2021-11-17 00:25:21
591,591,328183105,202,100,2021-11-17 00:25:21,2021-11-17 00:25:21
592,592,329847480,202,100,2021-11-17 00:25:21,2021-11-17 00:25:21
593,593,331517570,202,100,2021-11-17 00:25:21,2021-11-17 00:25:21
594,594,333193385,202,100,2021-11-17 00:25:21,2021-11-17 00:25:21
595,595,334874935,203,100,2021-11-17 00:25:21,2021-11-17 00:25:21
596,596,336562230,203,100,2021-11-17 00:25:21,2021-11-17 00:25:21
597,597,338255280,203,100,2021-11-17 00:25:21,2021-11-17 00:25:21
598,598,339954095,203,100,2021-11-17 00:25:21,2021-11-17 00:25:21
599,599,341658685,203,100,2021-11-17 00:25:21,2021-11-17 00:25:21
600,600,343369060,206,100,2021-11-17 00:25:21,2021-11-17 00:25:21
601,601,345085230,206,100,2021-11-17 00:25:21,2021-11-17 00:25:21
602,602,346807205,206,100,2021-11-17 00:25:21,2021-11-17 00:25:21
603,603,348534995,206,100,2021-11-17 00:25:21,2021-11-17 00:25:21
604,604,350268610,206,100,2021-11-17 00:25:21,2021-11-17 00:25:21
605,605,352008060,207,100,2021-11-17 00:25:21,2021-11-17 00:25:21
606,606,353753355,207,100,2021-11-17 00:25:21,2021-11-17 00:25:21
607,607,355504505,207,100,2021-11-17 00:25:21,2021-11-17 00:25:21
608,608,357261520,207,100,2021-11-17 00:25:21,2021-11-17 00:25:21
609,609,359024410,207,100,2021-11-17 00:25:21,2021-11-17 00:25:21
610,610,360793185,208,100,2021-11-17 00:25:21,2021-11-17 00:25:21
611,611,362567855,208,100,2021-11-17 00:25:21,2021-11-17 00:25:21
612,612,364348430,208,100,2021-11-17 00:25:21,2021-11-17 00:25:21
613,613,366134920,208,100,2021-11-17 00:25:21,2021-11-17 00:25:21
614,614,367927335,208,100,2021-11-17 00:25:21,2021-11-17 00:25:21
615,615,369725685,209,100,2021-11-17 00:25:21,2021-11-17 00:25:21
616,616,371529980,209,100,2021-11-17 00:25:21,2021-11-17 00:25:21
617,617,373340230,209,100,2021-11-17 00:25:21,2021-11-17 00:25:21
618,618,375156445,209,100,2021-11-17 00:25:21,2021-11-17 00:25:21
619,619,376978635,209,100,2021-11-17 00:25:21,2021-11-17 00:25:21
620,620,378806810,210,100,2021-11-17 00:25:21,2021-11-17 00:25:21
621,621,380640980,210,100,2021-11-17 00:25:21,2021-11-17 00:25:21
622,622,382481155,210,100,2021-11-17 00:25:21,2021-11-17 00:25:21
623,623,384327345,210,100,2021-11-17 00:25:21,2021-11-17 00:25:21
624,624,386179560,210,100,2021-11-17 00:25:21,2021-11-17 00:25:21
625,625,388037810,211,100,2021-11-17 00:25:21,2021-11-17 00:25:21
626,626,389902105,211,100,2021-11-17 00:25:21,2021-11-17 00:25:21
627,627,391772455,211,100,2021-11-17 00:25:21,2021-11-17 00:25:21
628,628,393648870,211,100,2021-11-17 00:25:21,2021-11-17 00:25:21
629,629,395531360,211,100,2021-11-17 00:25:21,2021-11-17 00:25:21
630,630,397419935,212,100,2021-11-17 00:25:21,2021-11-17 00:25:21
631,631,399314605,212,100,2021-11-17 00:25:21,2021-11-17 00:25:21
632,632,401215380,212,100,2021-11-17 00:25:21,2021-11-17 00:25:21
633,633,403122270,212,100,2021-11-17 00:25:21,2021-11-17 00:25:21
634,634,405035285,212,100,2021-11-17 00:25:21,2021-11-17 00:25:21
635,635,406954435,213,100,2021-11-17 00:25:21,2021-11-17 00:25:21
636,636,408879730,213,100,2021-11-17 00:25:21,2021-11-17 00:25:21
637,637,410811180,213,100,2021-11-17 00:25:21,2021-11-17 00:25:21
638,638,412748795,213,100,2021-11-17 00:25:21,2021-11-17 00:25:21
639,639,414692585,213,100,2021-11-17 00:25:21,2021-11-17 00:25:21
640,640,416642560,214,100,2021-11-17 00:25:21,2021-11-17 00:25:21
641,641,418598730,214,100,2021-11-17 00:25:21,2021-11-17 00:25:21
642,642,420561105,214,100,2021-11-17 00:25:21,2021-11-17 00:25:21
643,643,422529695,214,100,2021-11-17 00:25:21,2021-11-17 00:25:21
644,644,424504510,214,100,2021-11-17 00:25:21,2021-11-17 00:25:21
645,645,426485560,215,100,2021-11-17 00:25:21,2021-11-17 00:25:21
646,646,428472855,215,100,2021-11-17 00:25:21,2021-11-17 00:25:21
647,647,430466405,215,100,2021-11-17 00:25:21,2021-11-17 00:25:21
648,648,432466220,215,100,2021-11-17 00:25:21,2021-11-17 00:25:21
649,649,434472310,215,100,2021-11-17 00:25:21,2021-11-17 00:25:21
650,650,436484685,216,100,2021-11-17 00:25:21,2021-11-17 00:25:21
651,651,438503355,216,100,2021-11-17 00:25:21,2021-11-17 00:25:21
652,652,440528330,216,100,2021-11-17 00:25:21,2021-11-17 00:25:21
653,653,442559620,216,100,2021-11-17 00:25:21,2021-11-17 00:25:21
654,654,444597235,216,100,2021-11-17 00:25:21,2021-11-17 00:25:21
655,655,446641185,217,100,2021-11-17 00:25:21,2021-11-17 00:25:21
656,656,448691480,217,100,2021-11-17 00:25:21,2021-11-17 00:25:21
657,657,450748130,217,100,2021-11-17 00:25:21,2021-11-17 00:25:21
658,658,452811145,217,100,2021-11-17 00:25:21,2021-11-17 00:25:21
659,659,454880535,217,100,2021-11-17 00:25:21,2021-11-17 00:25:21
660,660,456956310,218,100,2021-11-17 00:25:21,2021-11-17 00:25:21
661,661,459038480,218,100,2021-11-17 00:25:21,2021-11-17 00:25:21
662,662,461127055,218,100,2021-11-17 00:25:21,2021-11-17 00:25:21
663,663,463222045,218,100,2021-11-17 00:25:21,2021-11-17 00:25:21
664,664,465323460,218,100,2021-11-17 00:25:21,2021-11-17 00:25:21
665,665,467431310,219,100,2021-11-17 00:25:21,2021-11-17 00:25:21
666,666,469545605,219,100,2021-11-17 00:25:21,2021-11-17 00:25:21
667,667,471666355,219,100,2021-11-17 00:25:21,2021-11-17 00:25:21
668,668,473793570,219,100,2021-11-17 00:25:21,2021-11-17 00:25:21
669,669,475927260,219,100,2021-11-17 00:25:21,2021-11-17 00:25:21
670,670,478067435,220,100,2021-11-17 00:25:21,2021-11-17 00:25:21
671,671,480214105,220,100,2021-11-17 00:25:21,2021-11-17 00:25:21
672,672,482367280,220,100,2021-11-17 00:25:21,2021-11-17 00:25:21
673,673,484526970,220,100,2021-11-17 00:25:21,2021-11-17 00:25:21
674,674,486693185,220,100,2021-11-17 00:25:21,2021-11-17 00:25:21
675,675,488865935,221,100,2021-11-17 00:25:21,2021-11-17 00:25:21
676,676,491045230,221,100,2021-11-17 00:25:21,2021-11-17 00:25:21
677,677,493231080,221,100,2021-11-17 00:25:21,2021-11-17 00:25:21
678,678,495423495,221,100,2021-11-17 00:25:21,2021-11-17 00:25:21
679,679,497622485,221,100,2021-11-17 00:25:21,2021-11-17 00:25:21
680,680,499828060,222,100,2021-11-17 00:25:21,2021-11-17 00:25:21
681,681,502040230,222,100,2021-11-17 00:25:21,2021-11-17 00:25:21
682,682,504259005,222,100,2021-11-17 00:25:21,2021-11-17 00:25:21
683,683,506484395,222,100,2021-11-17 00:25:21,2021-11-17 00:25:21
684,684,508716410,222,100,2021-11-17 00:25:21,2021-11-17 00:25:21
685,685,510955060,223,100,2021-11-17 00:25:21,2021-11-17 00:25:21
686,686,513200355,223,100,2021-11-17 00:25:21,2021-11-17 00:25:21
687,687,515452305,223,100,2021-11-17 00:25:21,2021-11-17 00:25:21
688,688,517710920,223,100,2021-11-17 00:25:21,2021-11-17 00:25:21
689,689,519976210,223,100,2021-11-17 00:25:21,2021-11-17 00:25:21
690,690,522248185,224,100,2021-11-17 00:25:21,2021-11-17 00:25:21
691,691,524526855,224,100,2021-11-17 00:25:21,2021-11-17 00:25:21
692,692,526812230,224,100,2021-11-17 00:25:21,2021-11-17 00:25:21
693,693,529104320,224,100,2021-11-17 00:25:21,2021-11-17 00:25:21
694,694,531403135,224,100,2021-11-17 00:25:21,2021-11-17 00:25:21
695,695,533708685,225,100,2021-11-17 00:25:21,2021-11-17 00:25:21
696,696,536020980,225,100,2021-11-17 00:25:21,2021-11-17 00:25:21
697,697,538340030,225,100,2021-11-17 00:25:21,2021-11-17 00:25:21
698,698,540665845,225,100,2021-11-17 00:25:21,2021-11-17 00:25:21
699,699,542998435,225,100,2021-11-17 00:25:21,2021-11-17 00:25:21
700,700,545337810,228,100,2021-11-17 00:25:21,2021-11-17 00:25:21
701,701,547683980,228,100,2021-11-17 00:25:21,2021-11-17 00:25:21
702,702,550036955,228,100,2021-11-17 00:25:21,2021-11-17 00:25:21
703,703,552396745,228,100,2021-11-17 00:25:21,2021-11-17 00:25:21
704,704,554763360,228,100,2021-11-17 00:25:21,2021-11-17 00:25:21
705,705,557136810,229,100,2021-11-17 00:25:21,2021-11-17 00:25:21
706,706,559517105,229,100,2021-11-17 00:25:21,2021-11-17 00:25:21
707,707,561904255,229,100,2021-11-17 00:25:21,2021-11-17 00:25:21
708,708,564298270,229,100,2021-11-17 00:25:21,2021-11-17 00:25:21
709,709,566699160,229,100,2021-11-17 00:25:21,2021-11-17 00:25:21
710,710,569106935,230,100,2021-11-17 00:25:21,2021-11-17 00:25:21
711,711,571521605,230,100,2021-11-17 00:25:21,2021-11-17 00:25:21
712,712,573943180,230,100,2021-11-17 00:25:21,2021-11-17 00:25:21
713,713,576371670,230,100,2021-11-17 00:25:21,2021-11-17 00:25:21
714,714,578807085,230,100,2021-11-17 00:25:21,2021-11-17 00:25:21
715,715,581249435,231,100,2021-11-17 00:25:21,2021-11-17 00:25:21
716,716,583698730,231,100,2021-11-17 00:25:21,2021-11-17 00:25:21
717,717,586154980,231,100,2021-11-17 00:25:21,2021-11-17 00:25:21
718,718,588618195,231,100,2021-11-17 00:25:21,2021-11-17 00:25:21
719,719,591088385,231,100,2021-11-17 00:25:21,2021-11-17 00:25:21
720,720,593565560,232,100,2021-11-17 00:25:21,2021-11-17 00:25:21
721,721,596049730,232,100,2021-11-17 00:25:21,2021-11-17 00:25:21
722,722,598540905,232,100,2021-11-17 00:25:21,2021-11-17 00:25:21
723,723,601039095,232,100,2021-11-17 00:25:21,2021-11-17 00:25:21
724,724,603544310,232,100,2021-11-17 00:25:21,2021-11-17 00:25:21
725,725,606056560,233,100,2021-11-17 00:25:21,2021-11-17 00:25:21
726,726,608575855,233,100,2021-11-17 00:25:21,2021-11-17 00:25:21
727,727,611102205,233,100,2021-11-17 00:25:21,2021-11-17 00:25:21
728,728,613635620,233,100,2021-11-17 00:25:21,2021-11-17 00:25:21
729,729,616176110,233,100,2021-11-17 00:25:21,2021-11-17 00:25:21
730,730,618723685,234,100,2021-11-17 00:25:21,2021-11-17 00:25:21
731,731,621278355,234,100,2021-11-17 00:25:21,2021-11-17 00:25:21
732,732,623840130,234,100,2021-11-17 00:25:21,2021-11-17 00:25:21
733,733,626409020,234,100,2021-11-17 00:25:21,2021-11-17 00:25:21
734,734,628985035,234,100,2021-11-17 00:25:21,2021-11-17 00:25:21
735,735,631568185,235,100,2021-11-17 00:25:21,2021-11-17 00:25:21
